"Time","GHI"
2022-12-26 10:17:00,54.3 W/m²
2022-12-26 10:18:00,51.3 W/m²
2022-12-26 10:19:00,49.1 W/m²
2022-12-26 10:20:00,47.0 W/m²
2022-12-26 10:21:00,44.8 W/m²
2022-12-26 10:22:00,43.0 W/m²
2022-12-26 10:23:00,42.9 W/m²
2022-12-26 10:24:00,45.0 W/m²
2022-12-26 10:25:00,47.6 W/m²
2022-12-26 10:26:00,54.1 W/m²
2022-12-26 10:27:00,66.8 W/m²
2022-12-26 10:28:00,76.0 W/m²
2022-12-26 10:29:00,74.8 W/m²
2022-12-26 10:30:00,93.8 W/m²
2022-12-26 10:31:00,106 W/m²
2022-12-26 10:32:00,104 W/m²
2022-12-26 10:33:00,104 W/m²
2022-12-26 10:34:00,96.9 W/m²
2022-12-26 10:35:00,95.0 W/m²
2022-12-26 10:36:00,86.7 W/m²
2022-12-26 10:37:00,87.8 W/m²
2022-12-26 10:38:00,92.7 W/m²
2022-12-26 10:39:00,98.4 W/m²
2022-12-26 10:40:00,101 W/m²
2022-12-26 10:41:00,100 W/m²
2022-12-26 10:42:00,98.4 W/m²
2022-12-26 10:43:00,99.9 W/m²
2022-12-26 10:44:00,100 W/m²
2022-12-26 10:45:00,101 W/m²
2022-12-26 10:46:00,96.8 W/m²
2022-12-26 10:47:00,89.4 W/m²
2022-12-26 10:48:00,78.9 W/m²
2022-12-26 10:49:00,71.8 W/m²
2022-12-26 10:50:00,64.4 W/m²
2022-12-26 10:51:00,63.8 W/m²
2022-12-26 10:52:00,66.0 W/m²
2022-12-26 10:53:00,69.9 W/m²
2022-12-26 10:54:00,73.3 W/m²
2022-12-26 10:55:00,76.4 W/m²
2022-12-26 10:56:00,77.1 W/m²
2022-12-26 10:57:00,76.4 W/m²
2022-12-26 10:58:00,75.2 W/m²
2022-12-26 10:59:00,72.5 W/m²
2022-12-26 11:00:00,67.8 W/m²
2022-12-26 11:01:00,63.4 W/m²
2022-12-26 11:02:00,61.0 W/m²
2022-12-26 11:03:00,60.7 W/m²
2022-12-26 11:04:00,58.5 W/m²
2022-12-26 11:05:00,56.0 W/m²
2022-12-26 11:06:00,54.3 W/m²
2022-12-26 11:07:00,57.6 W/m²
2022-12-26 11:08:00,62.0 W/m²
2022-12-26 11:09:00,66.7 W/m²
2022-12-26 11:10:00,68.8 W/m²
2022-12-26 11:11:00,67.1 W/m²
2022-12-26 11:12:00,62.1 W/m²
2022-12-26 11:13:00,57.2 W/m²
2022-12-26 11:14:00,55.0 W/m²
2022-12-26 11:15:00,55.7 W/m²
2022-12-26 11:16:00,57.7 W/m²
2022-12-26 11:17:00,58.2 W/m²
2022-12-26 11:18:00,58.8 W/m²
2022-12-26 11:19:00,59.7 W/m²
2022-12-26 11:20:00,61.3 W/m²
2022-12-26 11:21:00,66.5 W/m²
2022-12-26 11:22:00,73.0 W/m²
2022-12-26 11:23:00,78.9 W/m²
2022-12-26 11:24:00,80.4 W/m²
2022-12-26 11:25:00,77.6 W/m²
2022-12-26 11:26:00,73.5 W/m²
2022-12-26 11:27:00,68.2 W/m²
2022-12-26 11:28:00,65.0 W/m²
2022-12-26 11:29:00,63.3 W/m²
2022-12-26 11:30:00,59.1 W/m²
2022-12-26 11:31:00,56.9 W/m²
2022-12-26 11:32:00,58.1 W/m²
2022-12-26 11:33:00,58.8 W/m²
2022-12-26 11:34:00,60.3 W/m²
2022-12-26 11:35:00,65.5 W/m²
2022-12-26 11:36:00,73.2 W/m²
2022-12-26 11:37:00,79.4 W/m²
2022-12-26 11:38:00,83.5 W/m²
2022-12-26 11:39:00,88.4 W/m²
2022-12-26 11:40:00,94.4 W/m²
2022-12-26 11:41:00,97.3 W/m²
2022-12-26 11:42:00,93.9 W/m²
2022-12-26 11:43:00,91.2 W/m²
2022-12-26 11:44:00,88.2 W/m²
2022-12-26 11:45:00,84.2 W/m²
2022-12-26 11:46:00,82.1 W/m²
2022-12-26 11:47:00,82.0 W/m²
2022-12-26 11:48:00,84.8 W/m²
2022-12-26 11:49:00,89.6 W/m²
2022-12-26 11:50:00,96.3 W/m²
2022-12-26 11:51:00,101 W/m²
2022-12-26 11:52:00,100 W/m²
2022-12-26 11:53:00,102 W/m²
2022-12-26 11:54:00,107 W/m²
2022-12-26 11:55:00,109 W/m²
2022-12-26 11:56:00,108 W/m²
2022-12-26 11:57:00,106 W/m²
2022-12-26 11:58:00,110 W/m²
2022-12-26 11:59:00,117 W/m²
2022-12-26 12:00:00,125 W/m²
2022-12-26 12:01:00,132 W/m²
2022-12-26 12:02:00,134 W/m²
2022-12-26 12:03:00,134 W/m²
2022-12-26 12:04:00,136 W/m²
2022-12-26 12:05:00,134 W/m²
2022-12-26 12:06:00,135 W/m²
2022-12-26 12:07:00,134 W/m²
2022-12-26 12:08:00,132 W/m²
2022-12-26 12:09:00,128 W/m²
2022-12-26 12:10:00,130 W/m²
2022-12-26 12:11:00,131 W/m²
2022-12-26 12:12:00,135 W/m²
2022-12-26 12:13:00,138 W/m²
2022-12-26 12:14:00,138 W/m²
2022-12-26 12:15:00,138 W/m²
2022-12-26 12:16:00,133 W/m²
2022-12-26 12:17:00,129 W/m²
2022-12-26 12:18:00,125 W/m²
2022-12-26 12:19:00,122 W/m²
2022-12-26 12:20:00,119 W/m²
2022-12-26 12:21:00,125 W/m²
2022-12-26 12:22:00,130 W/m²
2022-12-26 12:23:00,133 W/m²
2022-12-26 12:24:00,138 W/m²
2022-12-26 12:25:00,138 W/m²
2022-12-26 12:26:00,132 W/m²
2022-12-26 12:27:00,125 W/m²
2022-12-26 12:28:00,123 W/m²
2022-12-26 12:29:00,121 W/m²
2022-12-26 12:30:00,126 W/m²
2022-12-26 12:31:00,125 W/m²
2022-12-26 12:32:00,112 W/m²
2022-12-26 12:33:00,107 W/m²
2022-12-26 12:34:00,103 W/m²
2022-12-26 12:35:00,108 W/m²
2022-12-26 12:36:00,118 W/m²
2022-12-26 12:37:00,120 W/m²
2022-12-26 12:38:00,123 W/m²
2022-12-26 12:39:00,125 W/m²
2022-12-26 12:40:00,129 W/m²
2022-12-26 12:41:00,131 W/m²
2022-12-26 12:42:00,124 W/m²
2022-12-26 12:43:00,113 W/m²
2022-12-26 12:44:00,103 W/m²
2022-12-26 12:45:00,99.6 W/m²
2022-12-26 12:46:00,97.6 W/m²
2022-12-26 12:47:00,101 W/m²
2022-12-26 12:48:00,102 W/m²
2022-12-26 12:49:00,98.7 W/m²
2022-12-26 12:50:00,94.2 W/m²
2022-12-26 12:51:00,89.8 W/m²
2022-12-26 12:52:00,87.4 W/m²
2022-12-26 12:53:00,85.5 W/m²
2022-12-26 12:54:00,82.0 W/m²
2022-12-26 12:55:00,79.4 W/m²
2022-12-26 12:56:00,76.1 W/m²
2022-12-26 12:57:00,74.6 W/m²
2022-12-26 12:58:00,75.4 W/m²
2022-12-26 12:59:00,76.6 W/m²
2022-12-26 13:00:00,76.3 W/m²
2022-12-26 13:01:00,76.3 W/m²
2022-12-26 13:02:00,78.2 W/m²
2022-12-26 13:03:00,78.2 W/m²
2022-12-26 13:04:00,78.1 W/m²
2022-12-26 13:05:00,78.0 W/m²
2022-12-26 13:06:00,79.0 W/m²
2022-12-26 13:07:00,78.3 W/m²
2022-12-26 13:08:00,74.8 W/m²
2022-12-26 13:09:00,68.4 W/m²
2022-12-26 13:10:00,62.0 W/m²
2022-12-26 13:11:00,60.3 W/m²
2022-12-26 13:12:00,59.7 W/m²
2022-12-26 13:13:00,59.3 W/m²
2022-12-26 13:14:00,57.7 W/m²
2022-12-26 13:15:00,55.7 W/m²
2022-12-26 13:16:00,53.7 W/m²
2022-12-26 13:17:00,53.6 W/m²
2022-12-26 13:18:00,52.4 W/m²
2022-12-26 13:19:00,51.2 W/m²
2022-12-26 13:20:00,50.0 W/m²
2022-12-26 13:21:00,47.2 W/m²
2022-12-26 13:22:00,44.2 W/m²
2022-12-26 13:23:00,41.5 W/m²
2022-12-26 13:24:00,41.0 W/m²
2022-12-26 13:25:00,40.3 W/m²
2022-12-26 13:26:00,37.5 W/m²
2022-12-26 13:27:00,33.7 W/m²
2022-12-26 13:28:00,30.6 W/m²
2022-12-26 13:29:00,29.1 W/m²
2022-12-26 13:30:00,28.9 W/m²
2022-12-26 13:31:00,29.7 W/m²
2022-12-26 13:32:00,30.4 W/m²
2022-12-26 13:33:00,29.6 W/m²
2022-12-26 13:34:00,28.2 W/m²
2022-12-26 13:35:00,27.1 W/m²
2022-12-26 13:36:00,26.6 W/m²
2022-12-26 13:37:00,28.4 W/m²
2022-12-26 13:38:00,29.7 W/m²
2022-12-26 13:39:00,30.3 W/m²
2022-12-26 13:40:00,30.9 W/m²
2022-12-26 13:41:00,31.3 W/m²
2022-12-26 13:42:00,31.9 W/m²
2022-12-26 13:43:00,33.1 W/m²
2022-12-26 13:44:00,34.5 W/m²
2022-12-26 13:45:00,34.5 W/m²
2022-12-26 13:46:00,34.2 W/m²
2022-12-26 13:47:00,33.9 W/m²
2022-12-26 13:48:00,33.7 W/m²
2022-12-26 13:49:00,34.7 W/m²
2022-12-26 13:50:00,37.1 W/m²
2022-12-26 13:51:00,38.4 W/m²
2022-12-26 13:52:00,41.1 W/m²
2022-12-26 13:53:00,43.6 W/m²
2022-12-26 13:54:00,45.0 W/m²
2022-12-26 13:55:00,45.3 W/m²
2022-12-26 13:56:00,43.9 W/m²
2022-12-26 13:57:00,41.1 W/m²
2022-12-26 13:58:00,38.4 W/m²
2022-12-26 13:59:00,35.6 W/m²
2022-12-26 14:00:00,33.6 W/m²
2022-12-26 14:01:00,30.0 W/m²
2022-12-26 14:02:00,27.1 W/m²
2022-12-26 14:03:00,24.5 W/m²
2022-12-26 14:04:00,21.0 W/m²
2022-12-26 14:05:00,16.6 W/m²
2022-12-26 14:06:00,15.6 W/m²
2022-12-26 14:07:00,13.5 W/m²
2022-12-26 14:08:00,11.8 W/m²
2022-12-26 14:09:00,11.2 W/m²
2022-12-26 14:10:00,11.7 W/m²
2022-12-26 14:11:00,11.8 W/m²
2022-12-26 14:12:00,12.5 W/m²
2022-12-26 14:13:00,12.2 W/m²
2022-12-26 14:14:00,9.62 W/m²
2022-12-26 14:15:00,6.60 W/m²
2022-12-26 14:16:00,4.77 W/m²
2022-12-26 14:17:00,4.63 W/m²
2022-12-26 14:18:00,5.82 W/m²
2022-12-26 14:19:00,6.77 W/m²
2022-12-26 14:20:00,8.06 W/m²
2022-12-26 14:21:00,10.3 W/m²
2022-12-26 14:22:00,11.7 W/m²
2022-12-26 14:23:00,11.8 W/m²
2022-12-26 14:24:00,12.4 W/m²
2022-12-26 14:25:00,12.0 W/m²
2022-12-26 14:26:00,11.7 W/m²
2022-12-26 14:27:00,11.7 W/m²
2022-12-26 14:28:00,12.7 W/m²
2022-12-26 14:29:00,14.8 W/m²
2022-12-26 14:30:00,16.5 W/m²
2022-12-26 14:31:00,18.6 W/m²
2022-12-26 14:32:00,20.3 W/m²
2022-12-26 14:33:00,21.4 W/m²
2022-12-26 14:34:00,22.7 W/m²
2022-12-26 14:35:00,24.1 W/m²
2022-12-26 14:36:00,26.3 W/m²
2022-12-26 14:37:00,27.9 W/m²
2022-12-26 14:38:00,26.8 W/m²
2022-12-26 14:39:00,25.7 W/m²
2022-12-26 14:40:00,24.2 W/m²
2022-12-26 14:41:00,23.1 W/m²
2022-12-26 14:42:00,23.4 W/m²
2022-12-26 14:43:00,25.9 W/m²
2022-12-26 14:44:00,27.7 W/m²
2022-12-26 14:45:00,27.6 W/m²
2022-12-26 14:46:00,26.7 W/m²
2022-12-26 14:47:00,25.6 W/m²
2022-12-26 14:48:00,24.6 W/m²
2022-12-26 14:49:00,22.6 W/m²
2022-12-26 14:50:00,21.2 W/m²
2022-12-26 14:51:00,20.6 W/m²
2022-12-26 14:52:00,21.4 W/m²
2022-12-26 14:53:00,21.9 W/m²
2022-12-26 14:54:00,21.2 W/m²
2022-12-26 14:55:00,20.1 W/m²
2022-12-26 14:56:00,19.3 W/m²
2022-12-26 14:57:00,19.0 W/m²
2022-12-26 14:58:00,19.2 W/m²
2022-12-26 14:59:00,19.5 W/m²
2022-12-26 15:00:00,19.2 W/m²
2022-12-26 15:01:00,19.5 W/m²
2022-12-26 15:02:00,20.1 W/m²
2022-12-26 15:03:00,20.6 W/m²
2022-12-26 15:04:00,20.7 W/m²
2022-12-26 15:05:00,21.5 W/m²
2022-12-26 15:06:00,22.0 W/m²
2022-12-26 15:07:00,21.5 W/m²
2022-12-26 15:08:00,20.5 W/m²
2022-12-26 15:09:00,19.1 W/m²
2022-12-26 15:10:00,18.9 W/m²
2022-12-26 15:11:00,19.1 W/m²
2022-12-26 15:12:00,19.6 W/m²
2022-12-26 15:13:00,19.6 W/m²
2022-12-26 15:14:00,19.2 W/m²
2022-12-26 15:15:00,19.1 W/m²
2022-12-26 15:16:00,19.0 W/m²
2022-12-26 15:17:00,19.5 W/m²
2022-12-26 15:18:00,19.9 W/m²
2022-12-26 15:19:00,19.8 W/m²
2022-12-26 15:20:00,19.4 W/m²
2022-12-26 15:21:00,18.0 W/m²
2022-12-26 15:22:00,16.8 W/m²
2022-12-26 15:23:00,16.0 W/m²
2022-12-26 15:24:00,15.2 W/m²
2022-12-26 15:25:00,14.7 W/m²
2022-12-26 15:26:00,14.2 W/m²
2022-12-26 15:27:00,13.5 W/m²
2022-12-26 15:28:00,12.5 W/m²
2022-12-26 15:29:00,11.8 W/m²
2022-12-26 15:30:00,10.8 W/m²
2022-12-26 15:31:00,10.5 W/m²
2022-12-26 15:32:00,10.5 W/m²
2022-12-26 15:33:00,10.4 W/m²
2022-12-26 15:34:00,9.99 W/m²
2022-12-26 15:35:00,9.32 W/m²
2022-12-26 15:36:00,8.37 W/m²
2022-12-26 15:37:00,7.62 W/m²
2022-12-26 15:38:00,6.91 W/m²
2022-12-26 15:39:00,6.47 W/m²
2022-12-26 15:40:00,5.99 W/m²
2022-12-26 15:41:00,5.38 W/m²
2022-12-26 15:42:00,4.73 W/m²
2022-12-26 15:43:00,4.85 W/m²
2022-12-26 15:44:00,4.64 W/m²
2022-12-26 15:45:00,4.78 W/m²
2022-12-26 15:46:00,4.79 W/m²
2022-12-26 15:47:00,4.59 W/m²
2022-12-26 15:48:00,4.63 W/m²
2022-12-26 15:49:00,4.37 W/m²
2022-12-26 15:50:00,4.15 W/m²
2022-12-26 15:51:00,4.28 W/m²
2022-12-26 15:52:00,3.85 W/m²
2022-12-26 15:53:00,3.46 W/m²
2022-12-26 15:54:00,3.76 W/m²
2022-12-26 15:55:00,3.28 W/m²
2022-12-26 15:56:00,2.99 W/m²
2022-12-26 15:57:00,2.85 W/m²
2022-12-26 15:58:00,2.49 W/m²
2022-12-26 15:59:00,2.60 W/m²
2022-12-26 16:00:00,2.11 W/m²

