"Time","GHI"
2022-12-30 14:31:00,61.6 W/m²
2022-12-30 14:32:00,61.3 W/m²
2022-12-30 14:33:00,60.4 W/m²
2022-12-30 14:34:00,59.6 W/m²
2022-12-30 14:35:00,58.4 W/m²
2022-12-30 14:36:00,56.0 W/m²
2022-12-30 14:37:00,55.2 W/m²
2022-12-30 14:38:00,53.4 W/m²
2022-12-30 14:39:00,52.4 W/m²
2022-12-30 14:40:00,52.2 W/m²
2022-12-30 14:41:00,51.7 W/m²
2022-12-30 14:42:00,50.7 W/m²
2022-12-30 14:43:00,51.1 W/m²
2022-12-30 14:44:00,50.4 W/m²
2022-12-30 14:45:00,49.8 W/m²
2022-12-30 14:46:00,50.0 W/m²
2022-12-30 14:47:00,50.2 W/m²
2022-12-30 14:48:00,50.1 W/m²
2022-12-30 14:49:00,49.4 W/m²
2022-12-30 14:50:00,49.1 W/m²
2022-12-30 14:51:00,47.9 W/m²
2022-12-30 14:52:00,48.0 W/m²
2022-12-30 14:53:00,47.8 W/m²
2022-12-30 14:54:00,48.5 W/m²
2022-12-30 14:55:00,48.1 W/m²
2022-12-30 14:56:00,47.0 W/m²
2022-12-30 14:57:00,46.3 W/m²
2022-12-30 14:58:00,44.7 W/m²
2022-12-30 14:59:00,43.3 W/m²
2022-12-30 15:00:00,42.2 W/m²
2022-12-30 15:01:00,41.5 W/m²
2022-12-30 15:02:00,40.2 W/m²
2022-12-30 15:03:00,38.7 W/m²
2022-12-30 15:04:00,36.4 W/m²
2022-12-30 15:05:00,34.3 W/m²
2022-12-30 15:06:00,33.0 W/m²
2022-12-30 15:07:00,31.1 W/m²
2022-12-30 15:08:00,29.3 W/m²
2022-12-30 15:09:00,27.6 W/m²
2022-12-30 15:10:00,26.3 W/m²
2022-12-30 15:11:00,25.0 W/m²
2022-12-30 15:12:00,23.5 W/m²
2022-12-30 15:13:00,22.1 W/m²
2022-12-30 15:14:00,21.2 W/m²
2022-12-30 15:15:00,20.4 W/m²
2022-12-30 15:16:00,19.8 W/m²
2022-12-30 15:17:00,18.9 W/m²
2022-12-30 15:18:00,18.6 W/m²
2022-12-30 15:19:00,18.2 W/m²
2022-12-30 15:20:00,18.0 W/m²
2022-12-30 15:21:00,18.0 W/m²
2022-12-30 15:22:00,18.3 W/m²
2022-12-30 15:23:00,17.9 W/m²
2022-12-30 15:24:00,18.0 W/m²
2022-12-30 15:25:00,18.2 W/m²
2022-12-30 15:26:00,18.2 W/m²
2022-12-30 15:27:00,18.3 W/m²
2022-12-30 15:28:00,18.5 W/m²
2022-12-30 15:29:00,18.8 W/m²
2022-12-30 15:30:00,18.9 W/m²
2022-12-30 15:31:00,18.9 W/m²
2022-12-30 15:32:00,18.8 W/m²
2022-12-30 15:33:00,18.8 W/m²
2022-12-30 15:34:00,18.8 W/m²
2022-12-30 15:35:00,18.5 W/m²
2022-12-30 15:36:00,18.0 W/m²
2022-12-30 15:37:00,17.4 W/m²
2022-12-30 15:38:00,16.8 W/m²
2022-12-30 15:39:00,16.1 W/m²
2022-12-30 15:40:00,15.2 W/m²
2022-12-30 15:41:00,14.5 W/m²
2022-12-30 15:42:00,14.2 W/m²
2022-12-30 15:43:00,13.4 W/m²
2022-12-30 15:44:00,12.3 W/m²
2022-12-30 15:45:00,11.7 W/m²
2022-12-30 15:46:00,11.0 W/m²
2022-12-30 15:47:00,10.3 W/m²
2022-12-30 15:48:00,9.82 W/m²
2022-12-30 15:49:00,9.10 W/m²
2022-12-30 15:50:00,8.16 W/m²
2022-12-30 15:51:00,7.96 W/m²
2022-12-30 15:52:00,7.38 W/m²
2022-12-30 15:53:00,6.76 W/m²
2022-12-30 15:54:00,6.54 W/m²
2022-12-30 15:55:00,6.21 W/m²
2022-12-30 15:56:00,5.90 W/m²
2022-12-30 15:57:00,5.64 W/m²
2022-12-30 15:58:00,5.33 W/m²
2022-12-30 15:59:00,5.06 W/m²
2022-12-30 16:00:00,4.76 W/m²

