"Time","GHI"
2022-12-23 11:31:15,41.9 W/m²
2022-12-23 11:32:00,42.1 W/m²
2022-12-23 11:32:15,41.4 W/m²
2022-12-23 11:33:00,40.0 W/m²
2022-12-23 11:33:15,37.8 W/m²
2022-12-23 11:33:45,36.6 W/m²
2022-12-23 11:34:15,34.8 W/m²
2022-12-23 11:34:45,32.8 W/m²
2022-12-23 11:35:15,31.3 W/m²
2022-12-23 11:35:45,30.3 W/m²
2022-12-23 11:36:15,31.2 W/m²
2022-12-23 11:36:45,33.8 W/m²
2022-12-23 11:37:15,37.7 W/m²
2022-12-23 11:37:45,40.8 W/m²
2022-12-23 11:38:15,43.1 W/m²
2022-12-23 11:38:45,44.7 W/m²
2022-12-23 11:39:15,46.8 W/m²
2022-12-23 11:39:45,49.6 W/m²
2022-12-23 11:40:15,50.5 W/m²
2022-12-23 11:41:00,51.7 W/m²
2022-12-23 11:41:15,52.0 W/m²
2022-12-23 11:42:00,53.0 W/m²
2022-12-23 11:42:15,53.2 W/m²
2022-12-23 11:43:00,52.0 W/m²
2022-12-23 11:43:15,51.5 W/m²
2022-12-23 11:43:45,51.5 W/m²
2022-12-23 11:44:15,50.6 W/m²
2022-12-23 11:44:45,49.7 W/m²
2022-12-23 11:45:15,48.0 W/m²
2022-12-23 11:45:45,47.9 W/m²
2022-12-23 11:46:15,47.9 W/m²
2022-12-23 11:46:45,48.2 W/m²
2022-12-23 11:47:15,47.8 W/m²
2022-12-23 11:47:45,44.2 W/m²
2022-12-23 11:48:15,39.0 W/m²
2022-12-23 11:48:45,34.8 W/m²
2022-12-23 11:49:15,33.0 W/m²
2022-12-23 11:49:45,32.6 W/m²
2022-12-23 11:50:15,32.5 W/m²
2022-12-23 11:50:45,33.6 W/m²
2022-12-23 11:51:15,35.7 W/m²
2022-12-23 11:52:00,38.9 W/m²
2022-12-23 11:52:15,41.4 W/m²
2022-12-23 11:52:45,41.4 W/m²
2022-12-23 11:53:15,40.6 W/m²
2022-12-23 11:53:45,40.6 W/m²
2022-12-23 11:54:15,41.3 W/m²
2022-12-23 11:54:45,41.9 W/m²
2022-12-23 11:55:15,41.9 W/m²
2022-12-23 11:55:45,41.9 W/m²
2022-12-23 11:56:15,44.3 W/m²
2022-12-23 11:56:45,46.4 W/m²
2022-12-23 11:57:15,40.0 W/m²
2022-12-23 11:57:45,33.5 W/m²
2022-12-23 11:58:15,32.7 W/m²
2022-12-23 11:58:45,34.4 W/m²
2022-12-23 11:59:15,33.1 W/m²
2022-12-23 12:00:00,32.3 W/m²
2022-12-23 12:00:15,30.6 W/m²
2022-12-23 12:00:45,28.4 W/m²
2022-12-23 12:01:15,27.9 W/m²
2022-12-23 12:01:45,28.6 W/m²
2022-12-23 12:02:15,31.7 W/m²
2022-12-23 12:02:45,34.5 W/m²
2022-12-23 12:03:15,35.7 W/m²
2022-12-23 12:03:45,36.9 W/m²
2022-12-23 12:04:15,34.1 W/m²
2022-12-23 12:05:00,29.7 W/m²
2022-12-23 12:05:15,31.9 W/m²
2022-12-23 12:05:45,37.4 W/m²
2022-12-23 12:06:15,40.9 W/m²
2022-12-23 12:07:00,50.0 W/m²
2022-12-23 12:07:15,57.4 W/m²
2022-12-23 12:07:45,57.7 W/m²
2022-12-23 12:08:15,57.2 W/m²
2022-12-23 12:09:00,54.8 W/m²
2022-12-23 12:09:15,45.2 W/m²
2022-12-23 12:10:00,39.3 W/m²
2022-12-23 12:10:15,37.9 W/m²
2022-12-23 12:11:00,35.8 W/m²
2022-12-23 12:11:15,30.9 W/m²
2022-12-23 12:12:00,30.2 W/m²
2022-12-23 12:12:15,33.8 W/m²
2022-12-23 12:12:45,36.3 W/m²
2022-12-23 12:13:15,35.2 W/m²
2022-12-23 12:13:45,28.5 W/m²
2022-12-23 12:14:15,25.4 W/m²
2022-12-23 12:14:45,25.9 W/m²
2022-12-23 12:15:15,26.4 W/m²
2022-12-23 12:15:45,28.1 W/m²
2022-12-23 12:16:15,26.4 W/m²
2022-12-23 12:16:45,22.2 W/m²
2022-12-23 12:17:15,22.9 W/m²
2022-12-23 12:17:45,22.9 W/m²
2022-12-23 12:18:15,21.3 W/m²
2022-12-23 12:18:45,24.2 W/m²
2022-12-23 12:19:15,29.0 W/m²
2022-12-23 12:19:45,32.3 W/m²
2022-12-23 12:20:15,31.8 W/m²
2022-12-23 12:20:45,30.2 W/m²
2022-12-23 12:21:15,28.1 W/m²
2022-12-23 12:21:45,25.3 W/m²
2022-12-23 12:22:15,24.0 W/m²
2022-12-23 12:22:45,24.3 W/m²
2022-12-23 12:23:15,23.2 W/m²
2022-12-23 12:23:45,24.2 W/m²
2022-12-23 12:24:15,25.6 W/m²
2022-12-23 12:24:45,29.1 W/m²
2022-12-23 12:25:15,36.8 W/m²
2022-12-23 12:25:45,43.5 W/m²
2022-12-23 12:26:15,47.3 W/m²
2022-12-23 12:27:00,49.0 W/m²
2022-12-23 12:27:15,49.6 W/m²
2022-12-23 12:28:00,48.1 W/m²
2022-12-23 12:28:15,45.8 W/m²
2022-12-23 12:29:00,44.2 W/m²
2022-12-23 12:29:15,45.1 W/m²
2022-12-23 12:30:00,47.2 W/m²
2022-12-23 12:30:15,47.8 W/m²
2022-12-23 12:31:00,47.6 W/m²
2022-12-23 12:31:15,45.6 W/m²
2022-12-23 12:32:00,46.1 W/m²
2022-12-23 12:32:15,49.0 W/m²
2022-12-23 12:33:00,55.4 W/m²
2022-12-23 12:33:15,64.8 W/m²
2022-12-23 12:34:00,72.0 W/m²
2022-12-23 12:34:15,73.0 W/m²
2022-12-23 12:35:15,62.7 W/m²
2022-12-23 12:36:15,54.6 W/m²
2022-12-23 12:37:15,50.6 W/m²
2022-12-23 12:38:15,47.0 W/m²
2022-12-23 12:39:15,53.7 W/m²
2022-12-23 12:40:15,59.4 W/m²
2022-12-23 12:41:15,64.2 W/m²
2022-12-23 12:42:15,84.2 W/m²
2022-12-23 12:43:15,100 W/m²
2022-12-23 12:44:15,103 W/m²
2022-12-23 12:45:15,99.7 W/m²
2022-12-23 12:45:45,95.9 W/m²
2022-12-23 12:46:15,94.3 W/m²
2022-12-23 12:46:45,95.4 W/m²
2022-12-23 12:47:15,96.7 W/m²
2022-12-23 12:47:45,99.4 W/m²
2022-12-23 12:48:15,98.5 W/m²
2022-12-23 12:48:45,97.6 W/m²
2022-12-23 12:49:15,96.4 W/m²
2022-12-23 12:50:00,96.3 W/m²
2022-12-23 12:50:15,94.0 W/m²
2022-12-23 12:51:00,87.5 W/m²
2022-12-23 12:51:15,80.8 W/m²
2022-12-23 12:52:00,74.4 W/m²
2022-12-23 12:52:15,69.0 W/m²
2022-12-23 12:53:00,66.2 W/m²
2022-12-23 12:53:15,63.9 W/m²
2022-12-23 12:54:15,57.7 W/m²
2022-12-23 12:55:15,53.1 W/m²
2022-12-23 12:56:00,52.0 W/m²
2022-12-23 12:56:15,54.3 W/m²
2022-12-23 12:57:15,59.9 W/m²
2022-12-23 12:58:15,64.0 W/m²
2022-12-23 12:58:45,67.4 W/m²
2022-12-23 12:59:15,69.1 W/m²
2022-12-23 13:00:00,68.1 W/m²
2022-12-23 13:00:15,64.5 W/m²
2022-12-23 13:01:15,60.6 W/m²
2022-12-23 13:01:45,61.1 W/m²
2022-12-23 13:02:15,61.4 W/m²
2022-12-23 13:02:45,61.0 W/m²
2022-12-23 13:03:15,61.8 W/m²
2022-12-23 13:04:00,62.7 W/m²
2022-12-23 13:04:15,64.8 W/m²
2022-12-23 13:05:15,70.0 W/m²
2022-12-23 13:05:45,74.8 W/m²
2022-12-23 13:06:30,78.3 W/m²
2022-12-23 13:09:00,81.4 W/m²
2022-12-23 13:09:45,79.9 W/m²
2022-12-23 13:10:45,74.4 W/m²
2022-12-23 13:11:15,72.6 W/m²
2022-12-23 13:11:45,71.0 W/m²
2022-12-23 13:12:15,68.7 W/m²
2022-12-23 13:12:45,66.9 W/m²
2022-12-23 13:13:15,64.8 W/m²
2022-12-23 13:14:15,62.8 W/m²
2022-12-23 13:14:45,62.7 W/m²
2022-12-23 13:15:15,62.0 W/m²
2022-12-23 13:16:15,61.9 W/m²
2022-12-23 13:17:15,61.1 W/m²
2022-12-23 13:17:45,61.9 W/m²
2022-12-23 13:22:15,65.5 W/m²
2022-12-23 13:22:45,64.7 W/m²
2022-12-23 13:23:15,64.0 W/m²
2022-12-23 13:23:45,63.1 W/m²
2022-12-23 13:24:15,63.2 W/m²
2022-12-23 13:24:45,64.0 W/m²
2022-12-23 13:25:15,65.4 W/m²
2022-12-23 13:25:45,67.2 W/m²
2022-12-23 13:26:15,71.0 W/m²
2022-12-23 13:26:45,70.7 W/m²
2022-12-23 13:27:15,70.7 W/m²
2022-12-23 13:27:45,69.7 W/m²
2022-12-23 13:28:15,66.7 W/m²
2022-12-23 13:28:45,65.0 W/m²
2022-12-23 13:29:15,63.7 W/m²
2022-12-23 13:29:45,62.8 W/m²
2022-12-23 13:30:15,62.5 W/m²
2022-12-23 13:30:45,62.5 W/m²
2022-12-23 13:31:15,62.3 W/m²
2022-12-23 13:32:00,61.6 W/m²
2022-12-23 13:32:15,60.9 W/m²
2022-12-23 13:32:45,59.1 W/m²
2022-12-23 13:33:15,56.7 W/m²
2022-12-23 13:33:45,56.3 W/m²
2022-12-23 13:34:15,57.1 W/m²
2022-12-23 13:34:45,58.5 W/m²
2022-12-23 13:35:15,57.7 W/m²
2022-12-23 13:36:15,56.4 W/m²
2022-12-23 13:36:45,56.2 W/m²
2022-12-23 13:41:15,64.9 W/m²
2022-12-23 13:41:45,61.2 W/m²
2022-12-23 13:42:15,58.0 W/m²
2022-12-23 13:42:45,53.7 W/m²
2022-12-23 13:43:15,50.7 W/m²
2022-12-23 13:43:45,48.8 W/m²
2022-12-23 13:44:15,45.6 W/m²
2022-12-23 13:44:45,44.5 W/m²
2022-12-23 13:45:30,39.5 W/m²
2022-12-23 13:47:00,28.9 W/m²
2022-12-23 13:54:15,12.0 W/m²
2022-12-23 13:54:45,12.4 W/m²
2022-12-23 13:55:15,13.0 W/m²
2022-12-23 13:55:45,12.1 W/m²
2022-12-23 13:56:15,12.0 W/m²
2022-12-23 13:56:45,11.9 W/m²
2022-12-23 13:57:15,12.3 W/m²
2022-12-23 13:57:45,12.4 W/m²
2022-12-23 13:58:15,12.2 W/m²
2022-12-23 13:58:45,11.8 W/m²
2022-12-23 13:59:15,11.7 W/m²
2022-12-23 13:59:45,11.6 W/m²
2022-12-23 14:00:15,11.8 W/m²
2022-12-23 14:00:45,12.9 W/m²
2022-12-23 14:01:15,15.5 W/m²
2022-12-23 14:01:45,17.7 W/m²
2022-12-23 14:02:15,19.8 W/m²
2022-12-23 14:02:45,19.5 W/m²
2022-12-23 14:03:15,18.6 W/m²
2022-12-23 14:03:45,19.9 W/m²
2022-12-23 14:04:15,20.1 W/m²
2022-12-23 14:04:45,21.5 W/m²
2022-12-23 14:05:15,24.3 W/m²
2022-12-23 14:05:45,27.0 W/m²
2022-12-23 14:06:15,29.3 W/m²
2022-12-23 14:06:45,30.4 W/m²
2022-12-23 14:07:15,30.6 W/m²
2022-12-23 14:07:45,31.1 W/m²
2022-12-23 14:08:15,32.4 W/m²
2022-12-23 14:08:45,34.6 W/m²
2022-12-23 14:09:15,37.2 W/m²
2022-12-23 14:09:45,40.7 W/m²
2022-12-23 14:10:15,42.9 W/m²
2022-12-23 14:10:45,45.8 W/m²
2022-12-23 14:11:15,47.6 W/m²
2022-12-23 14:11:45,47.5 W/m²
2022-12-23 14:12:15,47.4 W/m²
2022-12-23 14:12:45,45.4 W/m²
2022-12-23 14:13:15,42.5 W/m²
2022-12-23 14:13:45,40.6 W/m²
2022-12-23 14:14:30,38.5 W/m²
2022-12-23 14:14:45,37.5 W/m²
2022-12-23 14:15:15,37.0 W/m²
2022-12-23 14:15:45,36.3 W/m²
2022-12-23 14:16:15,36.9 W/m²
2022-12-23 14:16:45,38.7 W/m²
2022-12-23 14:17:15,39.8 W/m²
2022-12-23 14:18:15,41.9 W/m²
2022-12-23 14:19:15,41.5 W/m²
2022-12-23 14:26:15,9.49 W/m²
2022-12-23 14:27:00,8.23 W/m²
2022-12-23 14:28:15,5.65 W/m²
2022-12-23 14:28:45,6.12 W/m²
2022-12-23 14:31:15,6.12 W/m²
2022-12-23 14:31:45,6.25 W/m²
2022-12-23 14:32:15,6.84 W/m²
2022-12-23 14:33:15,6.77 W/m²
2022-12-23 14:34:15,7.75 W/m²
2022-12-23 14:34:45,7.96 W/m²
2022-12-23 14:35:45,9.18 W/m²
2022-12-23 14:36:30,8.98 W/m²
2022-12-23 14:36:45,9.18 W/m²
2022-12-23 14:37:45,10.0 W/m²
2022-12-23 14:38:45,10.7 W/m²
2022-12-23 14:39:15,11.3 W/m²
2022-12-23 14:39:45,11.5 W/m²
2022-12-23 14:40:15,11.6 W/m²
2022-12-23 14:40:45,11.5 W/m²
2022-12-23 14:42:45,12.9 W/m²
2022-12-23 14:44:15,15.8 W/m²
2022-12-23 14:44:45,15.9 W/m²
2022-12-23 14:45:15,16.1 W/m²
2022-12-23 14:45:45,15.9 W/m²
2022-12-23 14:46:15,16.0 W/m²
2022-12-23 14:46:45,16.6 W/m²
2022-12-23 14:47:15,16.5 W/m²
2022-12-23 14:48:00,16.7 W/m²
2022-12-23 14:48:15,17.2 W/m²
2022-12-23 14:48:45,17.1 W/m²
2022-12-23 14:49:15,16.9 W/m²
2022-12-23 14:49:45,16.6 W/m²
2022-12-23 14:50:15,16.4 W/m²
2022-12-23 14:50:45,16.1 W/m²
2022-12-23 14:51:15,15.5 W/m²
2022-12-23 14:51:45,14.9 W/m²
2022-12-23 14:52:45,14.6 W/m²
2022-12-23 14:53:15,14.2 W/m²
2022-12-23 14:53:45,13.2 W/m²
2022-12-23 14:54:15,12.3 W/m²
2022-12-23 14:54:45,11.5 W/m²
2022-12-23 14:55:15,11.0 W/m²
2022-12-23 14:55:45,10.1 W/m²
2022-12-23 14:56:45,10.0 W/m²
2022-12-23 14:57:30,10.7 W/m²
2022-12-23 14:57:45,10.5 W/m²
2022-12-23 14:58:15,10.5 W/m²
2022-12-23 14:59:15,10.6 W/m²
2022-12-23 14:59:45,10.5 W/m²
2022-12-23 15:00:45,9.78 W/m²
2022-12-23 15:01:30,9.59 W/m²
2022-12-23 15:01:45,9.75 W/m²
2022-12-23 15:02:30,9.34 W/m²
2022-12-23 15:02:45,10.1 W/m²
2022-12-23 15:03:30,9.50 W/m²
2022-12-23 15:03:45,9.42 W/m²
2022-12-23 15:04:15,10.1 W/m²
2022-12-23 15:04:45,10.1 W/m²
2022-12-23 15:05:15,9.89 W/m²
2022-12-23 15:05:45,10.5 W/m²
2022-12-23 15:06:15,10.2 W/m²
2022-12-23 15:06:45,10.6 W/m²
2022-12-23 15:07:15,10.4 W/m²
2022-12-23 15:07:45,10.5 W/m²
2022-12-23 15:11:00,10.5 W/m²
2022-12-23 15:11:15,10.7 W/m²
2022-12-23 15:11:45,10.5 W/m²

