"Time","GHI"
2022-12-31 11:05:00,65.3 W/m²
2022-12-31 11:06:00,65.0 W/m²
2022-12-31 11:07:00,67.5 W/m²
2022-12-31 11:08:00,72.8 W/m²
2022-12-31 11:09:00,70.5 W/m²
2022-12-31 11:10:00,69.6 W/m²
2022-12-31 11:11:00,69.2 W/m²
2022-12-31 11:12:00,68.8 W/m²
2022-12-31 11:13:00,67.2 W/m²
2022-12-31 11:14:00,66.6 W/m²
2022-12-31 11:15:00,67.5 W/m²
2022-12-31 11:16:00,69.5 W/m²
2022-12-31 11:17:00,67.2 W/m²
2022-12-31 11:18:00,67.1 W/m²
2022-12-31 11:19:00,64.9 W/m²
2022-12-31 11:20:00,63.6 W/m²
2022-12-31 11:21:00,66.6 W/m²
2022-12-31 11:22:00,70.7 W/m²
2022-12-31 11:23:00,74.8 W/m²
2022-12-31 11:24:00,76.0 W/m²
2022-12-31 11:25:00,77.7 W/m²
2022-12-31 11:26:00,79.7 W/m²
2022-12-31 11:27:00,78.1 W/m²
2022-12-31 11:28:00,76.5 W/m²
2022-12-31 11:29:00,76.7 W/m²
2022-12-31 11:30:00,76.9 W/m²
2022-12-31 11:31:00,79.5 W/m²
2022-12-31 11:32:00,79.5 W/m²
2022-12-31 11:33:00,76.0 W/m²
2022-12-31 11:34:00,74.4 W/m²
2022-12-31 11:35:00,75.3 W/m²
2022-12-31 11:36:00,73.8 W/m²
2022-12-31 11:37:00,72.0 W/m²
2022-12-31 11:38:00,72.6 W/m²
2022-12-31 11:39:00,71.1 W/m²
2022-12-31 11:40:00,63.1 W/m²
2022-12-31 11:41:00,64.5 W/m²
2022-12-31 11:42:00,70.0 W/m²
2022-12-31 11:43:00,74.3 W/m²
2022-12-31 11:44:00,76.1 W/m²
2022-12-31 11:45:00,76.5 W/m²
2022-12-31 11:46:00,72.9 W/m²
2022-12-31 11:47:00,74.8 W/m²
2022-12-31 11:48:00,84.2 W/m²
2022-12-31 11:49:00,84.1 W/m²
2022-12-31 11:50:00,79.8 W/m²
2022-12-31 11:51:00,71.6 W/m²
2022-12-31 11:52:00,70.5 W/m²
2022-12-31 11:53:00,68.7 W/m²
2022-12-31 11:54:00,69.1 W/m²
2022-12-31 11:55:00,61.8 W/m²
2022-12-31 11:56:00,57.5 W/m²
2022-12-31 11:57:00,57.4 W/m²
2022-12-31 11:58:00,55.9 W/m²
2022-12-31 11:59:00,49.9 W/m²
2022-12-31 12:00:00,47.5 W/m²
2022-12-31 12:01:00,48.0 W/m²
2022-12-31 12:02:00,49.3 W/m²
2022-12-31 12:03:00,48.7 W/m²
2022-12-31 12:04:00,47.6 W/m²
2022-12-31 12:05:00,45.3 W/m²
2022-12-31 12:06:00,43.9 W/m²
2022-12-31 12:07:00,47.9 W/m²
2022-12-31 12:08:00,51.5 W/m²
2022-12-31 12:09:00,53.1 W/m²
2022-12-31 12:10:00,60.5 W/m²
2022-12-31 12:11:00,65.0 W/m²
2022-12-31 12:12:00,65.5 W/m²
2022-12-31 12:13:00,63.3 W/m²
2022-12-31 12:14:00,66.3 W/m²
2022-12-31 12:15:00,69.7 W/m²
2022-12-31 12:16:00,72.6 W/m²
2022-12-31 12:17:00,75.5 W/m²
2022-12-31 12:18:00,77.7 W/m²
2022-12-31 12:19:00,79.3 W/m²
2022-12-31 12:20:00,80.5 W/m²
2022-12-31 12:21:00,81.5 W/m²
2022-12-31 12:22:00,82.5 W/m²
2022-12-31 12:23:00,83.2 W/m²
2022-12-31 12:24:00,84.7 W/m²
2022-12-31 12:25:00,85.9 W/m²
2022-12-31 12:26:00,86.7 W/m²
2022-12-31 12:27:00,88.3 W/m²
2022-12-31 12:28:00,89.4 W/m²
2022-12-31 12:29:00,90.2 W/m²
2022-12-31 12:30:00,90.8 W/m²
2022-12-31 12:31:00,91.2 W/m²
2022-12-31 12:32:00,90.3 W/m²
2022-12-31 12:33:00,87.9 W/m²
2022-12-31 12:34:00,85.1 W/m²
2022-12-31 12:35:00,82.3 W/m²
2022-12-31 12:36:00,80.4 W/m²
2022-12-31 12:37:00,79.7 W/m²
2022-12-31 12:38:00,80.0 W/m²
2022-12-31 12:39:00,81.0 W/m²
2022-12-31 12:40:00,82.2 W/m²
2022-12-31 12:41:00,83.1 W/m²
2022-12-31 12:42:00,83.0 W/m²
2022-12-31 12:43:00,81.9 W/m²
2022-12-31 12:44:00,81.3 W/m²
2022-12-31 12:45:00,80.3 W/m²
2022-12-31 12:46:00,79.6 W/m²
2022-12-31 12:47:00,79.7 W/m²
2022-12-31 12:48:00,79.6 W/m²
2022-12-31 12:49:00,78.7 W/m²
2022-12-31 12:50:00,78.4 W/m²
2022-12-31 12:51:00,78.5 W/m²
2022-12-31 12:52:00,80.4 W/m²
2022-12-31 12:53:00,82.2 W/m²
2022-12-31 12:54:00,80.7 W/m²
2022-12-31 12:55:00,81.4 W/m²
2022-12-31 12:56:00,81.4 W/m²
2022-12-31 12:57:00,82.5 W/m²
2022-12-31 12:58:00,81.4 W/m²
2022-12-31 12:59:00,82.2 W/m²
2022-12-31 13:00:00,83.8 W/m²
2022-12-31 13:01:00,84.5 W/m²
2022-12-31 13:02:00,85.4 W/m²
2022-12-31 13:03:00,85.7 W/m²
2022-12-31 13:04:00,86.1 W/m²
2022-12-31 13:05:00,85.3 W/m²
2022-12-31 13:06:00,84.0 W/m²
2022-12-31 13:07:00,81.8 W/m²
2022-12-31 13:08:00,80.5 W/m²
2022-12-31 13:09:00,80.9 W/m²
2022-12-31 13:10:00,82.7 W/m²
2022-12-31 13:11:00,83.0 W/m²
2022-12-31 13:12:00,82.4 W/m²
2022-12-31 13:13:00,82.2 W/m²
2022-12-31 13:14:00,82.4 W/m²
2022-12-31 13:15:00,83.1 W/m²
2022-12-31 13:16:00,84.9 W/m²
2022-12-31 13:17:00,88.1 W/m²
2022-12-31 13:18:00,90.6 W/m²
2022-12-31 13:19:00,93.4 W/m²
2022-12-31 13:20:00,96.1 W/m²
2022-12-31 13:21:00,102 W/m²
2022-12-31 13:22:00,102 W/m²
2022-12-31 13:23:00,107 W/m²
2022-12-31 13:24:00,103 W/m²
2022-12-31 13:25:00,106 W/m²
2022-12-31 13:26:00,107 W/m²
2022-12-31 13:27:00,116 W/m²
2022-12-31 13:28:00,116 W/m²
2022-12-31 13:29:00,114 W/m²
2022-12-31 13:30:00,109 W/m²
2022-12-31 13:31:00,108 W/m²
2022-12-31 13:32:00,111 W/m²
2022-12-31 13:33:00,112 W/m²
2022-12-31 13:34:00,109 W/m²
2022-12-31 13:35:00,109 W/m²
2022-12-31 13:36:00,107 W/m²
2022-12-31 13:37:00,110 W/m²
2022-12-31 13:38:00,113 W/m²
2022-12-31 13:39:00,110 W/m²
2022-12-31 13:40:00,110 W/m²
2022-12-31 13:41:00,112 W/m²
2022-12-31 13:42:00,109 W/m²
2022-12-31 13:43:00,116 W/m²
2022-12-31 13:44:00,117 W/m²
2022-12-31 13:45:00,112 W/m²
2022-12-31 13:46:00,115 W/m²
2022-12-31 13:47:00,115 W/m²
2022-12-31 13:48:00,115 W/m²
2022-12-31 13:49:00,113 W/m²
2022-12-31 13:50:00,108 W/m²
2022-12-31 13:51:00,104 W/m²
2022-12-31 13:52:00,104 W/m²
2022-12-31 13:53:00,104 W/m²
2022-12-31 13:54:00,103 W/m²
2022-12-31 13:55:00,101 W/m²
2022-12-31 13:56:00,96.3 W/m²
2022-12-31 13:57:00,87.7 W/m²
2022-12-31 13:58:00,74.8 W/m²
2022-12-31 13:59:00,62.3 W/m²
2022-12-31 14:00:00,58.1 W/m²
2022-12-31 14:01:00,60.2 W/m²
2022-12-31 14:02:00,60.3 W/m²
2022-12-31 14:03:00,58.2 W/m²
2022-12-31 14:04:00,58.5 W/m²
2022-12-31 14:05:00,60.3 W/m²
2022-12-31 14:06:00,62.4 W/m²
2022-12-31 14:07:00,62.6 W/m²
2022-12-31 14:08:00,59.7 W/m²
2022-12-31 14:09:00,56.9 W/m²
2022-12-31 14:10:00,58.7 W/m²
2022-12-31 14:11:00,61.2 W/m²
2022-12-31 14:12:00,60.8 W/m²
2022-12-31 14:13:00,62.3 W/m²
2022-12-31 14:14:00,61.6 W/m²
2022-12-31 14:15:00,60.9 W/m²
2022-12-31 14:16:00,59.9 W/m²
2022-12-31 14:17:00,58.8 W/m²
2022-12-31 14:18:00,57.2 W/m²
2022-12-31 14:19:00,54.9 W/m²
2022-12-31 14:20:00,54.3 W/m²
2022-12-31 14:21:00,53.6 W/m²
2022-12-31 14:22:00,52.8 W/m²
2022-12-31 14:23:00,50.4 W/m²
2022-12-31 14:24:00,48.6 W/m²
2022-12-31 14:25:00,47.9 W/m²
2022-12-31 14:26:00,47.6 W/m²
2022-12-31 14:27:00,46.7 W/m²
2022-12-31 14:28:00,46.0 W/m²
2022-12-31 14:29:00,45.2 W/m²
2022-12-31 14:30:00,44.4 W/m²
2022-12-31 14:31:00,43.5 W/m²
2022-12-31 14:32:00,42.8 W/m²
2022-12-31 14:33:00,42.3 W/m²
2022-12-31 14:34:00,41.4 W/m²
2022-12-31 14:35:00,40.6 W/m²
2022-12-31 14:36:00,39.6 W/m²
2022-12-31 14:37:00,38.6 W/m²
2022-12-31 14:38:00,37.3 W/m²
2022-12-31 14:39:00,36.3 W/m²
2022-12-31 14:40:00,35.8 W/m²
2022-12-31 14:41:00,35.3 W/m²
2022-12-31 14:42:00,34.5 W/m²
2022-12-31 14:43:00,33.9 W/m²
2022-12-31 14:44:00,32.9 W/m²
2022-12-31 14:45:00,32.2 W/m²
2022-12-31 14:46:00,31.9 W/m²
2022-12-31 14:47:00,32.6 W/m²
2022-12-31 14:48:00,33.2 W/m²
2022-12-31 14:49:00,33.1 W/m²
2022-12-31 14:50:00,33.2 W/m²
2022-12-31 14:51:00,32.8 W/m²
2022-12-31 14:52:00,32.5 W/m²
2022-12-31 14:53:00,31.9 W/m²
2022-12-31 14:54:00,31.3 W/m²
2022-12-31 14:55:00,31.0 W/m²
2022-12-31 14:56:00,30.6 W/m²
2022-12-31 14:57:00,30.2 W/m²
2022-12-31 14:58:00,29.6 W/m²
2022-12-31 14:59:00,28.8 W/m²
2022-12-31 15:00:00,28.2 W/m²
2022-12-31 15:01:00,26.9 W/m²
2022-12-31 15:02:00,26.5 W/m²
2022-12-31 15:03:00,25.2 W/m²
2022-12-31 15:04:00,24.4 W/m²
2022-12-31 15:05:00,23.7 W/m²
2022-12-31 15:06:00,22.9 W/m²
2022-12-31 15:07:00,22.4 W/m²
2022-12-31 15:08:00,21.9 W/m²
2022-12-31 15:09:00,21.5 W/m²
2022-12-31 15:10:00,21.7 W/m²
2022-12-31 15:11:00,21.1 W/m²
2022-12-31 15:12:00,21.1 W/m²
2022-12-31 15:13:00,21.0 W/m²
2022-12-31 15:14:00,20.7 W/m²
2022-12-31 15:15:00,20.7 W/m²
2022-12-31 15:16:00,20.2 W/m²
2022-12-31 15:17:00,20.5 W/m²
2022-12-31 15:18:00,20.1 W/m²
2022-12-31 15:19:00,20.1 W/m²
2022-12-31 15:20:00,19.8 W/m²
2022-12-31 15:21:00,19.1 W/m²
2022-12-31 15:22:00,18.9 W/m²
2022-12-31 15:23:00,18.4 W/m²
2022-12-31 15:24:00,17.7 W/m²
2022-12-31 15:25:00,17.2 W/m²
2022-12-31 15:26:00,17.4 W/m²
2022-12-31 15:27:00,16.9 W/m²
2022-12-31 15:28:00,16.9 W/m²
2022-12-31 15:29:00,16.1 W/m²
2022-12-31 15:30:00,15.3 W/m²
2022-12-31 15:31:00,14.2 W/m²
2022-12-31 15:32:00,13.4 W/m²
2022-12-31 15:33:00,13.0 W/m²
2022-12-31 15:34:00,12.5 W/m²
2022-12-31 15:35:00,12.3 W/m²
2022-12-31 15:36:00,12.0 W/m²
2022-12-31 15:37:00,11.7 W/m²
2022-12-31 15:38:00,11.5 W/m²
2022-12-31 15:39:00,11.3 W/m²
2022-12-31 15:40:00,11.2 W/m²
2022-12-31 15:41:00,10.8 W/m²
2022-12-31 15:42:00,10.6 W/m²
2022-12-31 15:43:00,10.7 W/m²
2022-12-31 15:44:00,10.5 W/m²
2022-12-31 15:45:00,9.98 W/m²
2022-12-31 15:46:00,9.66 W/m²
2022-12-31 15:47:00,9.38 W/m²
2022-12-31 15:48:00,8.69 W/m²
2022-12-31 15:49:00,8.03 W/m²
2022-12-31 15:50:00,7.71 W/m²
2022-12-31 15:51:00,7.51 W/m²
2022-12-31 15:52:00,6.66 W/m²
2022-12-31 15:53:00,6.58 W/m²
2022-12-31 15:54:00,6.32 W/m²
2022-12-31 15:55:00,5.77 W/m²
2022-12-31 15:56:00,5.72 W/m²
2022-12-31 15:57:00,5.22 W/m²
2022-12-31 15:58:00,5.14 W/m²
2022-12-31 15:59:00,4.43 W/m²
2022-12-31 16:00:00,4.35 W/m²

