"Time","GHI"
2023-01-05 12:43:00,90.3 W/m²
2023-01-05 12:44:00,68.3 W/m²
2023-01-05 12:45:00,79.3 W/m²
2023-01-05 12:46:00,97.4 W/m²
2023-01-05 12:47:00,96.3 W/m²
2023-01-05 12:48:00,91.1 W/m²
2023-01-05 12:49:00,84.6 W/m²
2023-01-05 12:50:00,126 W/m²
2023-01-05 12:51:00,163 W/m²
2023-01-05 12:52:00,157 W/m²
2023-01-05 12:53:00,142 W/m²
2023-01-05 12:54:00,151 W/m²
2023-01-05 12:55:00,139 W/m²
2023-01-05 12:56:00,124 W/m²
2023-01-05 12:57:00,140 W/m²
2023-01-05 12:58:00,133 W/m²
2023-01-05 12:59:00,139 W/m²
2023-01-05 13:00:00,128 W/m²
2023-01-05 13:01:00,123 W/m²
2023-01-05 13:02:00,174 W/m²
2023-01-05 13:03:00,148 W/m²
2023-01-05 13:04:00,195 W/m²
2023-01-05 13:05:00,206 W/m²
2023-01-05 13:06:00,201 W/m²
2023-01-05 13:07:00,190 W/m²
2023-01-05 13:08:00,177 W/m²
2023-01-05 13:09:00,183 W/m²
2023-01-05 13:10:00,203 W/m²
2023-01-05 13:11:00,239 W/m²
2023-01-05 13:12:00,190 W/m²
2023-01-05 13:13:00,114 W/m²
2023-01-05 13:14:00,95.0 W/m²
2023-01-05 13:15:00,136 W/m²
2023-01-05 13:16:00,134 W/m²
2023-01-05 13:17:00,140 W/m²
2023-01-05 13:18:00,163 W/m²
2023-01-05 13:19:00,180 W/m²
2023-01-05 13:20:00,191 W/m²
2023-01-05 13:21:00,196 W/m²
2023-01-05 13:22:00,213 W/m²
2023-01-05 13:23:00,204 W/m²
2023-01-05 13:24:00,174 W/m²
2023-01-05 13:25:00,149 W/m²
2023-01-05 13:26:00,127 W/m²
2023-01-05 13:27:00,143 W/m²
2023-01-05 13:28:00,155 W/m²
2023-01-05 13:29:00,153 W/m²
2023-01-05 13:30:00,152 W/m²
2023-01-05 13:31:00,166 W/m²
2023-01-05 13:32:00,180 W/m²
2023-01-05 13:33:00,139 W/m²
2023-01-05 13:34:00,107 W/m²
2023-01-05 13:35:00,101 W/m²
2023-01-05 13:36:00,104 W/m²
2023-01-05 13:37:00,107 W/m²
2023-01-05 13:38:00,124 W/m²
2023-01-05 13:39:00,93.6 W/m²
2023-01-05 13:40:00,105 W/m²
2023-01-05 13:41:00,72.7 W/m²
2023-01-05 13:42:00,82.8 W/m²
2023-01-05 13:43:00,90.5 W/m²
2023-01-05 13:44:00,92.9 W/m²
2023-01-05 13:45:00,75.5 W/m²
2023-01-05 13:46:00,91.1 W/m²
2023-01-05 13:47:00,114 W/m²
2023-01-05 13:48:00,133 W/m²
2023-01-05 13:49:00,136 W/m²
2023-01-05 13:50:00,145 W/m²
2023-01-05 13:51:00,145 W/m²
2023-01-05 13:52:00,115 W/m²
2023-01-05 13:53:00,82.7 W/m²
2023-01-05 13:54:00,85.1 W/m²
2023-01-05 13:55:00,81.0 W/m²
2023-01-05 13:56:00,83.5 W/m²
2023-01-05 13:57:00,72.7 W/m²
2023-01-05 13:58:00,92.9 W/m²
2023-01-05 13:59:00,95.7 W/m²
2023-01-05 14:00:00,86.9 W/m²
2023-01-05 14:01:00,71.1 W/m²
2023-01-05 14:02:00,64.7 W/m²
2023-01-05 14:03:00,48.2 W/m²
2023-01-05 14:04:00,38.8 W/m²
2023-01-05 14:05:00,43.7 W/m²
2023-01-05 14:06:00,54.4 W/m²
2023-01-05 14:07:00,60.2 W/m²
2023-01-05 14:08:00,54.7 W/m²
2023-01-05 14:09:00,61.2 W/m²
2023-01-05 14:10:00,87.4 W/m²
2023-01-05 14:11:00,90.8 W/m²
2023-01-05 14:12:00,88.4 W/m²
2023-01-05 14:13:00,72.9 W/m²
2023-01-05 14:14:00,75.4 W/m²
2023-01-05 14:15:00,87.9 W/m²
2023-01-05 14:16:00,71.9 W/m²
2023-01-05 14:17:00,53.4 W/m²
2023-01-05 14:18:00,45.6 W/m²
2023-01-05 14:19:00,47.6 W/m²
2023-01-05 14:20:00,53.7 W/m²
2023-01-05 14:21:00,69.8 W/m²
2023-01-05 14:22:00,93.7 W/m²
2023-01-05 14:23:00,105 W/m²
2023-01-05 14:24:00,96.0 W/m²
2023-01-05 14:25:00,86.6 W/m²
2023-01-05 14:26:00,85.4 W/m²
2023-01-05 14:27:00,82.2 W/m²
2023-01-05 14:28:00,78.8 W/m²
2023-01-05 14:29:00,86.7 W/m²
2023-01-05 14:30:00,102 W/m²
2023-01-05 14:31:00,92.9 W/m²
2023-01-05 14:32:00,66.4 W/m²
2023-01-05 14:33:00,50.9 W/m²
2023-01-05 14:34:00,47.3 W/m²
2023-01-05 14:35:00,48.9 W/m²
2023-01-05 14:36:00,53.0 W/m²
2023-01-05 14:37:00,59.1 W/m²
2023-01-05 14:38:00,61.8 W/m²
2023-01-05 14:39:00,57.0 W/m²
2023-01-05 14:40:00,51.7 W/m²
2023-01-05 14:41:00,52.4 W/m²
2023-01-05 14:42:00,55.8 W/m²
2023-01-05 14:43:00,51.0 W/m²
2023-01-05 14:44:00,53.6 W/m²
2023-01-05 14:45:00,54.6 W/m²
2023-01-05 14:46:00,47.3 W/m²
2023-01-05 14:47:00,38.6 W/m²
2023-01-05 14:48:00,30.0 W/m²
2023-01-05 14:49:00,26.4 W/m²
2023-01-05 14:50:00,24.1 W/m²
2023-01-05 14:51:00,30.4 W/m²
2023-01-05 14:52:00,44.6 W/m²
2023-01-05 14:53:00,59.0 W/m²
2023-01-05 14:54:00,68.3 W/m²
2023-01-05 14:55:00,67.5 W/m²
2023-01-05 14:56:00,63.8 W/m²
2023-01-05 14:57:00,51.6 W/m²
2023-01-05 14:58:00,37.1 W/m²
2023-01-05 14:59:00,25.9 W/m²
2023-01-05 15:00:00,19.9 W/m²
2023-01-05 15:01:00,18.4 W/m²
2023-01-05 15:02:00,17.9 W/m²
2023-01-05 15:03:00,16.8 W/m²
2023-01-05 15:04:00,16.5 W/m²
2023-01-05 15:05:00,14.6 W/m²
2023-01-05 15:06:00,14.3 W/m²
2023-01-05 15:07:00,13.3 W/m²
2023-01-05 15:08:00,12.0 W/m²
2023-01-05 15:09:00,14.3 W/m²
2023-01-05 15:10:00,15.0 W/m²
2023-01-05 15:11:00,13.4 W/m²
2023-01-05 15:12:00,11.0 W/m²
2023-01-05 15:13:00,8.85 W/m²
2023-01-05 15:14:00,7.18 W/m²
2023-01-05 15:15:00,7.51 W/m²
2023-01-05 15:16:00,8.62 W/m²
2023-01-05 15:17:00,8.60 W/m²
2023-01-05 15:18:00,6.42 W/m²
2023-01-05 15:19:00,4.89 W/m²
2023-01-05 15:20:00,4.16 W/m²
2023-01-05 15:21:00,3.92 W/m²
2023-01-05 15:22:00,3.80 W/m²
2023-01-05 15:23:00,3.52 W/m²
2023-01-05 15:24:00,4.03 W/m²
2023-01-05 15:25:00,4.77 W/m²
2023-01-05 15:26:00,3.79 W/m²
2023-01-05 15:27:00,3.42 W/m²
2023-01-05 15:28:00,2.75 W/m²
2023-01-05 15:29:00,2.83 W/m²
2023-01-05 15:30:00,2.66 W/m²
2023-01-05 15:31:00,2.96 W/m²
2023-01-05 15:32:00,4.64 W/m²
2023-01-05 15:33:00,6.00 W/m²
2023-01-05 15:34:00,6.69 W/m²
2023-01-05 15:35:00,6.71 W/m²
2023-01-05 15:36:00,6.84 W/m²
2023-01-05 15:37:00,6.73 W/m²
2023-01-05 15:38:00,6.93 W/m²
2023-01-05 15:39:00,6.96 W/m²
2023-01-05 15:40:00,6.72 W/m²
2023-01-05 15:41:00,6.46 W/m²
2023-01-05 15:42:00,6.35 W/m²
2023-01-05 15:43:00,6.23 W/m²
2023-01-05 15:44:00,6.14 W/m²
2023-01-05 15:45:00,5.90 W/m²
2023-01-05 15:46:00,5.61 W/m²
2023-01-05 15:47:00,5.91 W/m²
2023-01-05 15:48:00,6.16 W/m²
2023-01-05 15:49:00,6.23 W/m²
2023-01-05 15:50:00,5.60 W/m²
2023-01-05 15:51:00,5.37 W/m²
2023-01-05 15:52:00,4.30 W/m²
2023-01-05 15:53:00,4.16 W/m²
2023-01-05 15:54:00,4.12 W/m²
2023-01-05 15:55:00,4.43 W/m²
2023-01-05 15:56:00,4.37 W/m²
2023-01-05 15:57:00,4.32 W/m²
2023-01-05 15:58:00,3.81 W/m²
2023-01-05 15:59:00,3.56 W/m²
2023-01-05 16:00:00,3.31 W/m²
2023-01-05 16:01:00,3.00 W/m²
2023-01-05 16:02:00,2.65 W/m²
2023-01-05 16:03:00,2.27 W/m²
2023-01-05 16:04:00,2.34 W/m²
2023-01-05 16:05:00,2.51 W/m²
2023-01-05 16:06:00,2.30 W/m²
2023-01-05 16:07:00,2.10 W/m²
2023-01-05 16:08:00,2.31 W/m²
2023-01-05 16:09:00,2.88 W/m²
2023-01-05 16:10:00,2.57 W/m²
2023-01-05 16:11:00,3.11 W/m²
2023-01-05 16:12:00,3.02 W/m²
2023-01-05 16:13:00,2.81 W/m²

