"Time","GHI"
2022-12-22 09:44:45,71.4 W/m²
2022-12-22 09:45:15,73.8 W/m²
2022-12-22 09:46:00,77.4 W/m²
2022-12-22 09:46:15,79.3 W/m²
2022-12-22 09:47:00,79.7 W/m²
2022-12-22 09:47:15,80.4 W/m²
2022-12-22 09:47:45,81.7 W/m²
2022-12-22 09:48:15,83.6 W/m²
2022-12-22 09:48:45,86.8 W/m²
2022-12-22 09:49:15,90.0 W/m²
2022-12-22 09:49:45,92.8 W/m²
2022-12-22 09:50:15,97.2 W/m²
2022-12-22 09:51:00,100.0 W/m²
2022-12-22 09:51:15,96.3 W/m²
2022-12-22 09:52:00,97.7 W/m²
2022-12-22 09:52:15,99.5 W/m²
2022-12-22 09:52:45,101 W/m²
2022-12-22 09:53:15,102 W/m²
2022-12-22 09:53:45,101 W/m²
2022-12-22 09:54:15,99.5 W/m²
2022-12-22 09:54:45,97.3 W/m²
2022-12-22 09:55:15,95.7 W/m²
2022-12-22 09:55:45,95.9 W/m²
2022-12-22 09:56:15,96.9 W/m²
2022-12-22 09:56:45,98.5 W/m²
2022-12-22 09:57:15,101 W/m²
2022-12-22 09:57:45,102 W/m²
2022-12-22 09:58:15,102 W/m²
2022-12-22 09:58:45,101 W/m²
2022-12-22 09:59:15,99.0 W/m²
2022-12-22 09:59:45,97.2 W/m²
2022-12-22 10:00:15,96.3 W/m²
2022-12-22 10:00:45,90.8 W/m²
2022-12-22 10:01:15,92.0 W/m²
2022-12-22 10:01:45,84.2 W/m²
2022-12-22 10:02:15,79.9 W/m²
2022-12-22 10:02:45,78.5 W/m²
2022-12-22 10:03:15,78.7 W/m²
2022-12-22 10:03:45,77.3 W/m²
2022-12-22 10:04:15,77.5 W/m²
2022-12-22 10:04:45,78.3 W/m²
2022-12-22 10:05:15,79.5 W/m²
2022-12-22 10:05:45,80.0 W/m²
2022-12-22 10:06:15,81.1 W/m²
2022-12-22 10:06:45,82.7 W/m²
2022-12-22 10:07:15,84.2 W/m²
2022-12-22 10:07:45,84.4 W/m²
2022-12-22 10:08:15,83.4 W/m²
2022-12-22 10:08:45,82.0 W/m²
2022-12-22 10:09:15,80.9 W/m²
2022-12-22 10:09:45,79.8 W/m²
2022-12-22 10:10:15,79.1 W/m²
2022-12-22 10:10:45,79.5 W/m²
2022-12-22 10:11:15,81.4 W/m²
2022-12-22 10:11:45,87.2 W/m²
2022-12-22 10:12:15,87.6 W/m²
2022-12-22 10:12:45,86.1 W/m²
2022-12-22 10:13:15,87.5 W/m²
2022-12-22 10:14:00,88.5 W/m²
2022-12-22 10:14:15,87.9 W/m²
2022-12-22 10:15:00,84.2 W/m²
2022-12-22 10:15:15,79.8 W/m²
2022-12-22 10:16:00,76.7 W/m²
2022-12-22 10:16:15,74.4 W/m²
2022-12-22 10:16:45,72.7 W/m²
2022-12-22 10:17:15,72.7 W/m²
2022-12-22 10:17:45,73.9 W/m²
2022-12-22 10:18:15,75.1 W/m²
2022-12-22 10:18:45,76.3 W/m²
2022-12-22 10:19:15,78.0 W/m²
2022-12-22 10:19:45,79.5 W/m²
2022-12-22 10:20:15,81.7 W/m²
2022-12-22 10:20:45,84.6 W/m²
2022-12-22 10:21:15,87.3 W/m²
2022-12-22 10:22:00,89.4 W/m²
2022-12-22 10:22:15,91.8 W/m²
2022-12-22 10:23:00,95.0 W/m²
2022-12-22 10:23:15,98.1 W/m²
2022-12-22 10:24:00,101 W/m²
2022-12-22 10:24:15,103 W/m²
2022-12-22 10:24:45,105 W/m²
2022-12-22 10:25:15,107 W/m²
2022-12-22 10:25:45,119 W/m²
2022-12-22 10:26:15,128 W/m²
2022-12-22 10:26:45,125 W/m²
2022-12-22 10:27:15,121 W/m²
2022-12-22 10:27:45,125 W/m²
2022-12-22 10:28:15,129 W/m²
2022-12-22 10:29:00,128 W/m²
2022-12-22 10:29:15,125 W/m²
2022-12-22 10:29:45,128 W/m²
2022-12-22 10:30:15,123 W/m²
2022-12-22 10:30:45,125 W/m²
2022-12-22 10:31:15,122 W/m²
2022-12-22 10:32:00,117 W/m²
2022-12-22 10:32:15,118 W/m²
2022-12-22 10:33:00,121 W/m²
2022-12-22 10:33:15,125 W/m²
2022-12-22 10:34:00,129 W/m²
2022-12-22 10:34:15,133 W/m²
2022-12-22 10:35:00,135 W/m²
2022-12-22 10:35:15,138 W/m²
2022-12-22 10:35:45,143 W/m²
2022-12-22 10:36:30,147 W/m²
2022-12-22 10:36:45,151 W/m²
2022-12-22 10:37:15,150 W/m²
2022-12-22 10:37:45,148 W/m²
2022-12-22 10:38:15,140 W/m²
2022-12-22 10:38:45,133 W/m²
2022-12-22 10:39:15,127 W/m²
2022-12-22 10:39:45,122 W/m²
2022-12-22 10:40:15,118 W/m²
2022-12-22 10:40:45,115 W/m²
2022-12-22 10:41:15,114 W/m²
2022-12-22 10:42:00,111 W/m²
2022-12-22 10:42:15,108 W/m²
2022-12-22 10:43:00,105 W/m²
2022-12-22 10:43:15,103 W/m²
2022-12-22 10:44:00,103 W/m²
2022-12-22 10:44:15,103 W/m²
2022-12-22 10:45:00,103 W/m²
2022-12-22 10:45:15,102 W/m²
2022-12-22 10:46:00,99.4 W/m²
2022-12-22 10:46:15,97.3 W/m²
2022-12-22 10:47:00,94.9 W/m²
2022-12-22 10:47:15,93.7 W/m²
2022-12-22 10:48:15,90.4 W/m²
2022-12-22 10:48:45,89.3 W/m²
2022-12-22 10:49:15,88.7 W/m²
2022-12-22 10:50:00,87.7 W/m²
2022-12-22 10:50:15,86.9 W/m²
2022-12-22 10:51:15,86.3 W/m²
2022-12-22 10:51:45,88.2 W/m²
2022-12-22 10:52:15,91.1 W/m²
2022-12-22 10:52:45,92.5 W/m²
2022-12-22 10:53:15,91.0 W/m²
2022-12-22 10:53:45,87.6 W/m²
2022-12-22 10:54:15,83.6 W/m²
2022-12-22 10:54:45,79.8 W/m²
2022-12-22 10:55:15,77.1 W/m²
2022-12-22 10:55:45,75.7 W/m²
2022-12-22 10:56:15,74.9 W/m²
2022-12-22 10:56:45,73.7 W/m²
2022-12-22 10:57:15,72.3 W/m²
2022-12-22 10:57:45,72.8 W/m²
2022-12-22 10:58:15,74.1 W/m²
2022-12-22 10:58:45,77.6 W/m²
2022-12-22 10:59:15,82.1 W/m²
2022-12-22 10:59:45,85.7 W/m²
2022-12-22 11:00:15,89.1 W/m²
2022-12-22 11:00:45,92.0 W/m²
2022-12-22 11:01:15,94.5 W/m²
2022-12-22 11:01:45,96.8 W/m²
2022-12-22 11:02:15,98.6 W/m²
2022-12-22 11:02:45,99.8 W/m²
2022-12-22 11:03:15,101 W/m²
2022-12-22 11:04:00,102 W/m²
2022-12-22 11:04:15,104 W/m²
2022-12-22 11:05:00,104 W/m²
2022-12-22 11:05:15,102 W/m²
2022-12-22 11:05:45,102 W/m²
2022-12-22 11:06:15,102 W/m²
2022-12-22 11:06:45,103 W/m²
2022-12-22 11:07:15,105 W/m²
2022-12-22 11:07:45,106 W/m²
2022-12-22 11:08:15,107 W/m²
2022-12-22 11:08:45,108 W/m²
2022-12-22 11:09:15,110 W/m²
2022-12-22 11:10:00,111 W/m²
2022-12-22 11:10:15,112 W/m²
2022-12-22 11:11:00,114 W/m²
2022-12-22 11:11:15,114 W/m²
2022-12-22 11:12:00,114 W/m²
2022-12-22 11:12:15,113 W/m²
2022-12-22 11:13:00,111 W/m²
2022-12-22 11:13:15,108 W/m²
2022-12-22 11:14:00,105 W/m²
2022-12-22 11:14:15,105 W/m²
2022-12-22 11:15:00,109 W/m²
2022-12-22 11:15:15,114 W/m²
2022-12-22 11:16:00,121 W/m²
2022-12-22 11:16:15,126 W/m²
2022-12-22 11:17:00,130 W/m²
2022-12-22 11:17:15,135 W/m²
2022-12-22 11:18:00,137 W/m²
2022-12-22 11:18:15,137 W/m²
2022-12-22 11:19:00,137 W/m²
2022-12-22 11:19:15,136 W/m²
2022-12-22 11:20:00,135 W/m²
2022-12-22 11:20:15,136 W/m²
2022-12-22 11:21:00,137 W/m²
2022-12-22 11:21:15,136 W/m²
2022-12-22 11:22:00,135 W/m²
2022-12-22 11:22:15,131 W/m²
2022-12-22 11:23:00,128 W/m²
2022-12-22 11:23:15,124 W/m²
2022-12-22 11:24:00,119 W/m²
2022-12-22 11:24:15,114 W/m²
2022-12-22 11:25:00,109 W/m²
2022-12-22 11:25:15,104 W/m²
2022-12-22 11:26:00,99.2 W/m²
2022-12-22 11:26:15,94.1 W/m²
2022-12-22 11:27:00,88.8 W/m²
2022-12-22 11:27:15,83.4 W/m²
2022-12-22 11:27:45,79.8 W/m²
2022-12-22 11:28:15,76.5 W/m²
2022-12-22 11:28:45,74.5 W/m²
2022-12-22 11:29:15,74.2 W/m²
2022-12-22 11:29:45,75.7 W/m²
2022-12-22 11:30:15,78.8 W/m²
2022-12-22 11:30:45,82.1 W/m²
2022-12-22 11:31:15,83.8 W/m²
2022-12-22 11:31:45,85.1 W/m²
2022-12-22 11:32:15,85.2 W/m²
2022-12-22 11:32:45,85.1 W/m²
2022-12-22 11:33:15,85.1 W/m²
2022-12-22 11:33:45,84.5 W/m²
2022-12-22 11:34:15,83.5 W/m²
2022-12-22 11:34:45,81.7 W/m²
2022-12-22 11:35:15,79.1 W/m²
2022-12-22 11:36:00,75.7 W/m²
2022-12-22 11:36:15,71.2 W/m²
2022-12-22 11:37:00,66.5 W/m²
2022-12-22 11:37:15,61.1 W/m²
2022-12-22 11:38:00,57.7 W/m²
2022-12-22 11:38:15,53.8 W/m²
2022-12-22 11:39:00,50.5 W/m²
2022-12-22 11:39:15,47.0 W/m²
2022-12-22 11:40:00,44.3 W/m²
2022-12-22 11:40:15,41.1 W/m²
2022-12-22 11:41:00,37.8 W/m²
2022-12-22 11:41:15,35.7 W/m²
2022-12-22 11:41:45,34.3 W/m²
2022-12-22 11:42:15,33.7 W/m²
2022-12-22 11:42:45,32.4 W/m²
2022-12-22 11:43:15,31.9 W/m²
2022-12-22 11:43:45,31.1 W/m²
2022-12-22 11:44:30,31.0 W/m²
2022-12-22 11:44:45,30.1 W/m²
2022-12-22 11:45:15,28.9 W/m²
2022-12-22 11:45:45,28.5 W/m²
2022-12-22 11:46:15,27.4 W/m²
2022-12-22 11:47:00,27.3 W/m²
2022-12-22 11:47:15,27.6 W/m²
2022-12-22 11:48:00,27.7 W/m²
2022-12-22 11:48:15,27.9 W/m²
2022-12-22 11:49:00,28.4 W/m²
2022-12-22 11:49:15,28.2 W/m²
2022-12-22 11:50:15,29.1 W/m²
2022-12-22 11:51:15,29.5 W/m²
2022-12-22 11:52:15,31.3 W/m²
2022-12-22 11:53:00,33.9 W/m²
2022-12-22 11:53:15,37.3 W/m²
2022-12-22 11:54:15,41.4 W/m²
2022-12-22 11:55:15,42.3 W/m²
2022-12-22 11:56:15,42.4 W/m²
2022-12-22 11:57:00,42.5 W/m²
2022-12-22 11:57:15,43.2 W/m²
2022-12-22 11:57:45,43.8 W/m²
2022-12-22 11:58:30,43.8 W/m²
2022-12-22 11:58:45,46.3 W/m²
2022-12-22 11:59:15,47.4 W/m²
2022-12-22 11:59:45,49.1 W/m²
2022-12-22 12:00:15,48.3 W/m²
2022-12-22 12:00:45,46.2 W/m²
2022-12-22 12:01:15,45.9 W/m²
2022-12-22 12:01:45,48.0 W/m²
2022-12-22 12:02:15,48.5 W/m²
2022-12-22 12:02:45,47.6 W/m²
2022-12-22 12:03:15,46.5 W/m²
2022-12-22 12:03:45,45.7 W/m²
2022-12-22 12:04:30,44.2 W/m²
2022-12-22 12:04:45,41.7 W/m²
2022-12-22 12:05:15,40.3 W/m²
2022-12-22 12:05:45,38.6 W/m²
2022-12-22 12:06:15,37.6 W/m²
2022-12-22 12:06:45,39.3 W/m²
2022-12-22 12:07:15,40.9 W/m²
2022-12-22 12:07:45,41.5 W/m²
2022-12-22 12:08:15,41.2 W/m²
2022-12-22 12:08:45,40.2 W/m²
2022-12-22 12:09:15,41.6 W/m²
2022-12-22 12:09:45,41.9 W/m²
2022-12-22 12:10:15,42.3 W/m²
2022-12-22 12:10:45,42.7 W/m²
2022-12-22 12:11:15,43.6 W/m²
2022-12-22 12:11:45,44.5 W/m²
2022-12-22 12:12:15,45.4 W/m²
2022-12-22 12:12:45,47.7 W/m²
2022-12-22 12:13:15,49.0 W/m²
2022-12-22 12:13:45,49.3 W/m²
2022-12-22 12:14:15,51.6 W/m²
2022-12-22 12:14:45,52.7 W/m²
2022-12-22 12:15:15,55.0 W/m²
2022-12-22 12:15:45,57.7 W/m²
2022-12-22 12:16:15,57.9 W/m²
2022-12-22 12:16:45,59.7 W/m²
2022-12-22 12:17:15,61.1 W/m²
2022-12-22 12:18:00,61.0 W/m²
2022-12-22 12:18:15,60.8 W/m²
2022-12-22 12:19:00,59.0 W/m²
2022-12-22 12:19:15,56.4 W/m²
2022-12-22 12:20:15,56.6 W/m²
2022-12-22 12:21:00,56.0 W/m²
2022-12-22 12:21:15,56.6 W/m²
2022-12-22 12:22:00,56.6 W/m²
2022-12-22 12:22:15,57.6 W/m²
2022-12-22 12:23:00,58.8 W/m²
2022-12-22 12:23:15,60.3 W/m²
2022-12-22 12:23:45,60.8 W/m²
2022-12-22 12:24:30,60.2 W/m²
2022-12-22 12:24:45,57.0 W/m²
2022-12-22 12:25:15,55.7 W/m²
2022-12-22 12:25:45,57.5 W/m²
2022-12-22 12:26:15,60.0 W/m²
2022-12-22 12:26:45,61.2 W/m²
2022-12-22 12:27:15,60.9 W/m²
2022-12-22 12:27:45,60.9 W/m²
2022-12-22 12:28:30,61.5 W/m²
2022-12-22 12:28:45,62.7 W/m²
2022-12-22 12:29:15,62.3 W/m²
2022-12-22 12:29:45,61.5 W/m²
2022-12-22 12:30:15,59.6 W/m²
2022-12-22 12:30:45,58.0 W/m²
2022-12-22 12:31:15,55.0 W/m²
2022-12-22 12:31:45,51.5 W/m²
2022-12-22 12:32:15,46.6 W/m²
2022-12-22 12:32:45,43.2 W/m²
2022-12-22 12:33:15,40.9 W/m²
2022-12-22 12:33:45,38.3 W/m²
2022-12-22 12:34:15,35.8 W/m²
2022-12-22 12:34:45,33.6 W/m²
2022-12-22 12:35:15,31.6 W/m²
2022-12-22 12:35:45,30.1 W/m²
2022-12-22 12:36:30,28.3 W/m²
2022-12-22 12:36:45,27.9 W/m²
2022-12-22 12:37:15,27.6 W/m²
2022-12-22 12:37:45,27.4 W/m²
2022-12-22 12:38:15,26.9 W/m²
2022-12-22 12:38:45,26.6 W/m²
2022-12-22 12:39:15,26.1 W/m²
2022-12-22 12:39:45,26.1 W/m²
2022-12-22 12:40:15,25.8 W/m²
2022-12-22 12:40:45,26.3 W/m²
2022-12-22 12:41:15,26.9 W/m²
2022-12-22 12:41:45,27.7 W/m²
2022-12-22 12:42:15,28.0 W/m²
2022-12-22 12:42:45,28.6 W/m²
2022-12-22 12:43:15,28.5 W/m²
2022-12-22 12:43:45,28.6 W/m²
2022-12-22 12:44:15,29.1 W/m²
2022-12-22 12:44:45,29.9 W/m²
2022-12-22 12:45:15,30.1 W/m²
2022-12-22 12:45:45,30.5 W/m²
2022-12-22 12:46:15,30.9 W/m²
2022-12-22 12:46:45,30.1 W/m²
2022-12-22 12:47:15,29.8 W/m²
2022-12-22 12:47:45,29.8 W/m²
2022-12-22 12:48:15,28.3 W/m²
2022-12-22 12:48:45,27.9 W/m²
2022-12-22 12:49:15,27.9 W/m²
2022-12-22 12:49:45,27.3 W/m²
2022-12-22 12:50:15,26.6 W/m²
2022-12-22 12:50:45,27.5 W/m²
2022-12-22 12:51:15,27.5 W/m²
2022-12-22 12:51:45,28.6 W/m²
2022-12-22 12:52:15,28.4 W/m²
2022-12-22 12:53:00,29.0 W/m²
2022-12-22 12:53:15,29.5 W/m²
2022-12-22 12:53:45,30.5 W/m²
2022-12-22 12:54:15,31.6 W/m²
2022-12-22 12:55:00,33.6 W/m²
2022-12-22 12:55:15,34.6 W/m²
2022-12-22 12:56:15,36.7 W/m²
2022-12-22 12:57:15,37.7 W/m²
2022-12-22 12:57:45,38.2 W/m²
2022-12-22 12:58:15,38.1 W/m²
2022-12-22 12:58:45,38.4 W/m²
2022-12-22 12:59:15,38.7 W/m²
2022-12-22 13:00:15,38.9 W/m²
2022-12-22 13:01:15,38.9 W/m²
2022-12-22 13:02:15,38.1 W/m²
2022-12-22 13:02:45,37.2 W/m²
2022-12-22 13:03:15,36.8 W/m²
2022-12-22 13:04:00,39.1 W/m²
2022-12-22 13:04:15,43.7 W/m²
2022-12-22 13:04:45,41.0 W/m²
2022-12-22 13:05:15,44.4 W/m²
2022-12-22 13:05:45,44.9 W/m²
2022-12-22 13:06:15,42.7 W/m²
2022-12-22 13:06:45,42.9 W/m²
2022-12-22 13:07:15,47.1 W/m²
2022-12-22 13:07:45,48.8 W/m²
2022-12-22 13:08:15,50.4 W/m²
2022-12-22 13:09:00,49.0 W/m²
2022-12-22 13:09:15,42.4 W/m²
2022-12-22 13:09:45,35.7 W/m²
2022-12-22 13:10:15,36.0 W/m²
2022-12-22 13:11:15,34.2 W/m²
2022-12-22 13:12:15,34.8 W/m²
2022-12-22 13:13:15,34.2 W/m²
2022-12-22 13:13:45,34.2 W/m²
2022-12-22 13:14:15,32.6 W/m²
2022-12-22 13:15:15,32.8 W/m²
2022-12-22 13:16:15,31.0 W/m²
2022-12-22 13:16:45,31.0 W/m²
2022-12-22 13:17:15,30.6 W/m²
2022-12-22 13:17:45,30.5 W/m²
2022-12-22 13:18:15,30.9 W/m²
2022-12-22 13:19:15,28.4 W/m²
2022-12-22 13:20:15,28.0 W/m²
2022-12-22 13:21:15,28.5 W/m²
2022-12-22 13:22:15,29.4 W/m²
2022-12-22 13:22:45,30.6 W/m²
2022-12-22 13:23:15,30.7 W/m²
2022-12-22 13:24:15,32.4 W/m²
2022-12-22 13:24:45,33.1 W/m²
2022-12-22 13:25:15,33.3 W/m²
2022-12-22 13:26:15,34.1 W/m²
2022-12-22 13:26:45,34.7 W/m²
2022-12-22 13:27:15,35.2 W/m²
2022-12-22 13:27:45,36.3 W/m²
2022-12-22 13:28:15,37.1 W/m²
2022-12-22 13:28:45,37.6 W/m²
2022-12-22 13:29:15,37.2 W/m²
2022-12-22 13:29:45,36.9 W/m²
2022-12-22 13:30:15,36.5 W/m²
2022-12-22 13:31:15,36.9 W/m²
2022-12-22 13:31:45,41.3 W/m²
2022-12-22 13:32:15,42.1 W/m²
2022-12-22 13:32:45,42.4 W/m²
2022-12-22 13:33:15,42.1 W/m²
2022-12-22 13:33:45,41.7 W/m²
2022-12-22 13:34:15,41.5 W/m²
2022-12-22 13:34:45,41.2 W/m²
2022-12-22 13:35:15,42.0 W/m²
2022-12-22 13:35:45,42.4 W/m²
2022-12-22 13:36:15,42.7 W/m²
2022-12-22 13:36:45,42.8 W/m²
2022-12-22 13:37:15,43.1 W/m²
2022-12-22 13:37:45,44.1 W/m²
2022-12-22 13:38:15,46.6 W/m²
2022-12-22 13:38:45,50.1 W/m²
2022-12-22 13:39:45,55.6 W/m²
2022-12-22 13:40:30,57.5 W/m²
2022-12-22 13:40:45,59.6 W/m²
2022-12-22 13:41:15,60.6 W/m²
2022-12-22 13:41:45,62.4 W/m²
2022-12-22 13:42:30,63.5 W/m²
2022-12-22 13:42:45,64.2 W/m²
2022-12-22 13:43:45,66.0 W/m²
2022-12-22 13:44:15,66.3 W/m²
2022-12-22 13:44:45,65.9 W/m²
2022-12-22 13:45:30,66.4 W/m²
2022-12-22 13:45:45,65.8 W/m²
2022-12-22 13:46:30,65.1 W/m²
2022-12-22 13:46:45,65.3 W/m²
2022-12-22 13:47:30,65.0 W/m²
2022-12-22 13:47:45,64.0 W/m²
2022-12-22 13:48:15,64.2 W/m²
2022-12-22 13:48:45,65.4 W/m²
2022-12-22 13:49:15,65.3 W/m²
2022-12-22 13:49:45,66.2 W/m²
2022-12-22 13:50:15,69.7 W/m²
2022-12-22 13:50:45,74.5 W/m²
2022-12-22 13:51:15,77.6 W/m²
2022-12-22 13:51:45,81.7 W/m²
2022-12-22 13:52:15,86.9 W/m²
2022-12-22 13:52:45,91.6 W/m²
2022-12-22 13:53:15,96.0 W/m²
2022-12-22 13:53:45,99.2 W/m²
2022-12-22 13:54:15,99.7 W/m²
2022-12-22 13:54:45,99.5 W/m²
2022-12-22 13:55:15,99.7 W/m²
2022-12-22 13:55:45,101 W/m²
2022-12-22 13:56:15,101 W/m²
2022-12-22 13:56:45,101 W/m²
2022-12-22 13:57:30,101 W/m²
2022-12-22 13:57:45,102 W/m²
2022-12-22 13:58:15,106 W/m²
2022-12-22 13:58:45,108 W/m²
2022-12-22 13:59:45,103 W/m²
2022-12-22 14:00:15,99.5 W/m²
2022-12-22 14:00:45,96.6 W/m²
2022-12-22 14:01:15,94.8 W/m²
2022-12-22 14:01:45,95.6 W/m²
2022-12-22 14:02:15,93.4 W/m²
2022-12-22 14:02:45,92.5 W/m²
2022-12-22 14:03:15,88.6 W/m²
2022-12-22 14:03:45,79.2 W/m²
2022-12-22 14:04:30,75.7 W/m²
2022-12-22 14:04:45,72.0 W/m²
2022-12-22 14:05:15,68.5 W/m²
2022-12-22 14:05:45,64.9 W/m²
2022-12-22 14:06:15,64.5 W/m²
2022-12-22 14:06:45,65.8 W/m²
2022-12-22 14:07:30,66.3 W/m²
2022-12-22 14:07:45,65.2 W/m²
2022-12-22 14:08:30,61.0 W/m²
2022-12-22 14:08:45,56.2 W/m²
2022-12-22 14:09:15,52.0 W/m²
2022-12-22 14:09:45,48.4 W/m²
2022-12-22 14:10:15,44.6 W/m²
2022-12-22 14:10:45,41.7 W/m²
2022-12-22 14:11:45,39.5 W/m²
2022-12-22 14:12:30,39.6 W/m²
2022-12-22 14:12:45,40.3 W/m²
2022-12-22 14:13:45,39.0 W/m²
2022-12-22 14:14:45,39.4 W/m²
2022-12-22 14:15:45,36.0 W/m²
2022-12-22 14:16:15,34.4 W/m²
2022-12-22 14:16:45,33.7 W/m²
2022-12-22 14:17:45,31.9 W/m²
2022-12-22 14:18:15,30.9 W/m²
2022-12-22 14:18:45,29.5 W/m²
2022-12-22 14:19:45,27.7 W/m²
2022-12-22 14:20:45,27.0 W/m²
2022-12-22 14:21:30,26.5 W/m²
2022-12-22 14:21:45,26.0 W/m²
2022-12-22 14:22:30,24.8 W/m²
2022-12-22 14:22:45,23.3 W/m²
2022-12-22 14:23:30,22.7 W/m²
2022-12-22 14:23:45,22.1 W/m²
2022-12-22 14:24:15,22.4 W/m²
2022-12-22 14:24:45,22.0 W/m²
2022-12-22 14:25:15,22.1 W/m²
2022-12-22 14:25:45,22.0 W/m²
2022-12-22 14:26:45,22.4 W/m²
2022-12-22 14:27:30,22.8 W/m²
2022-12-22 14:27:45,23.4 W/m²
2022-12-22 14:28:30,23.6 W/m²
2022-12-22 14:28:45,22.9 W/m²
2022-12-22 14:29:45,22.5 W/m²
2022-12-22 14:30:30,23.5 W/m²
2022-12-22 14:30:45,24.0 W/m²
2022-12-22 14:31:45,23.8 W/m²
2022-12-22 14:32:15,23.4 W/m²
2022-12-22 14:32:45,22.5 W/m²
2022-12-22 14:33:30,22.4 W/m²
2022-12-22 14:33:45,21.2 W/m²
2022-12-22 14:34:15,20.8 W/m²
2022-12-22 14:34:45,20.3 W/m²
2022-12-22 14:35:15,19.4 W/m²
2022-12-22 14:35:45,19.0 W/m²
2022-12-22 14:36:15,18.5 W/m²
2022-12-22 14:36:45,18.6 W/m²
2022-12-22 14:37:15,18.4 W/m²
2022-12-22 14:37:45,17.8 W/m²
2022-12-22 14:38:15,17.9 W/m²
2022-12-22 14:38:45,18.0 W/m²
2022-12-22 14:39:30,18.5 W/m²
2022-12-22 14:39:45,17.7 W/m²
2022-12-22 14:40:15,18.4 W/m²
2022-12-22 14:40:45,19.3 W/m²
2022-12-22 14:41:30,20.0 W/m²
2022-12-22 14:41:45,21.1 W/m²
2022-12-22 14:42:15,22.7 W/m²
2022-12-22 14:42:45,24.6 W/m²
2022-12-22 14:43:45,30.3 W/m²
2022-12-22 14:44:15,33.3 W/m²
2022-12-22 14:44:45,37.4 W/m²
2022-12-22 14:45:45,43.4 W/m²
2022-12-22 14:46:30,46.1 W/m²
2022-12-22 14:46:45,47.4 W/m²
2022-12-22 14:47:15,48.3 W/m²
2022-12-22 14:47:45,48.5 W/m²
2022-12-22 14:48:30,47.7 W/m²
2022-12-22 14:48:45,46.4 W/m²
2022-12-22 14:49:30,45.5 W/m²
2022-12-22 14:49:45,43.2 W/m²
2022-12-22 14:50:15,40.7 W/m²
2022-12-22 14:50:45,38.2 W/m²
2022-12-22 14:51:15,35.7 W/m²
2022-12-22 14:51:45,33.1 W/m²
2022-12-22 14:52:15,31.5 W/m²
2022-12-22 14:52:45,28.6 W/m²
2022-12-22 14:53:30,26.2 W/m²
2022-12-22 14:53:45,24.1 W/m²
2022-12-22 14:54:15,22.6 W/m²
2022-12-22 14:54:45,21.6 W/m²
2022-12-22 14:55:15,20.6 W/m²
2022-12-22 14:55:45,20.5 W/m²
2022-12-22 14:56:15,19.3 W/m²
2022-12-22 14:56:45,17.9 W/m²
2022-12-22 14:57:30,17.4 W/m²
2022-12-22 14:57:45,16.8 W/m²
2022-12-22 14:58:15,16.4 W/m²
2022-12-22 14:58:45,16.0 W/m²
2022-12-22 14:59:15,15.8 W/m²
2022-12-22 14:59:45,15.9 W/m²
2022-12-22 15:00:30,15.2 W/m²
