"Time","GHI"
2022-12-19 10:36:45,108 W/m²
2022-12-19 10:37:15,107 W/m²
2022-12-19 10:37:45,106 W/m²
2022-12-19 10:38:15,106 W/m²
2022-12-19 10:38:45,106 W/m²
2022-12-19 10:39:15,105 W/m²
2022-12-19 10:39:45,105 W/m²
2022-12-19 10:40:15,104 W/m²
2022-12-19 10:40:45,103 W/m²
2022-12-19 10:41:15,102 W/m²
2022-12-19 10:41:45,101 W/m²
2022-12-19 10:42:15,99.8 W/m²
2022-12-19 10:42:45,98.2 W/m²
2022-12-19 10:43:15,97.1 W/m²
2022-12-19 10:43:45,96.1 W/m²
2022-12-19 10:44:15,94.1 W/m²
2022-12-19 10:44:45,92.8 W/m²
2022-12-19 10:45:15,91.9 W/m²
2022-12-19 10:45:45,90.6 W/m²
2022-12-19 10:46:15,90.1 W/m²
2022-12-19 10:46:45,89.6 W/m²
2022-12-19 10:47:15,90.2 W/m²
2022-12-19 10:47:45,89.2 W/m²
2022-12-19 10:48:15,91.4 W/m²
2022-12-19 10:48:45,91.7 W/m²
2022-12-19 10:49:15,91.3 W/m²
2022-12-19 10:49:45,90.7 W/m²
2022-12-19 10:50:15,89.0 W/m²
2022-12-19 10:50:45,87.6 W/m²
2022-12-19 10:51:15,86.3 W/m²
2022-12-19 10:51:45,84.6 W/m²
2022-12-19 10:52:15,83.9 W/m²
2022-12-19 10:52:45,83.6 W/m²
2022-12-19 10:53:15,83.7 W/m²
2022-12-19 10:53:45,84.1 W/m²
2022-12-19 10:54:15,85.4 W/m²
2022-12-19 10:54:45,86.9 W/m²
2022-12-19 10:55:15,88.0 W/m²
2022-12-19 10:55:45,89.3 W/m²
2022-12-19 10:56:15,90.9 W/m²
2022-12-19 10:56:45,91.7 W/m²
2022-12-19 10:57:15,93.3 W/m²
2022-12-19 10:57:45,93.9 W/m²
2022-12-19 10:58:15,94.3 W/m²
2022-12-19 10:58:45,95.6 W/m²
2022-12-19 10:59:15,96.0 W/m²
2022-12-19 10:59:45,96.5 W/m²
2022-12-19 11:00:15,97.2 W/m²
2022-12-19 11:00:45,97.5 W/m²
2022-12-19 11:01:15,97.8 W/m²
2022-12-19 11:01:45,98.0 W/m²
2022-12-19 11:02:15,97.6 W/m²
2022-12-19 11:02:45,97.4 W/m²
2022-12-19 11:03:15,97.6 W/m²
2022-12-19 11:03:45,97.9 W/m²
2022-12-19 11:04:15,98.2 W/m²
2022-12-19 11:04:45,98.3 W/m²
2022-12-19 11:05:15,98.4 W/m²
2022-12-19 11:05:45,98.4 W/m²
2022-12-19 11:06:15,98.0 W/m²
2022-12-19 11:06:45,97.9 W/m²
2022-12-19 11:07:15,97.6 W/m²
2022-12-19 11:07:45,97.3 W/m²
2022-12-19 11:08:15,97.2 W/m²
2022-12-19 11:08:45,97.2 W/m²
2022-12-19 11:09:15,97.2 W/m²
2022-12-19 11:09:45,97.0 W/m²
2022-12-19 11:10:15,97.8 W/m²
2022-12-19 11:10:45,98.1 W/m²
2022-12-19 11:11:15,97.9 W/m²
2022-12-19 11:11:45,97.8 W/m²
2022-12-19 11:12:15,97.7 W/m²
2022-12-19 11:12:45,97.6 W/m²
2022-12-19 11:13:15,97.9 W/m²
2022-12-19 11:13:45,98.0 W/m²
2022-12-19 11:14:15,98.8 W/m²
2022-12-19 11:14:45,98.9 W/m²
2022-12-19 11:15:15,99.7 W/m²
2022-12-19 11:15:45,99.7 W/m²
2022-12-19 11:16:15,99.5 W/m²
2022-12-19 11:16:45,98.8 W/m²
2022-12-19 11:17:15,98.9 W/m²
2022-12-19 11:17:45,100 W/m²
2022-12-19 11:18:15,101 W/m²
2022-12-19 11:18:45,102 W/m²
2022-12-19 11:19:15,103 W/m²
2022-12-19 11:19:45,104 W/m²
2022-12-19 11:20:15,104 W/m²
2022-12-19 11:20:45,103 W/m²
2022-12-19 11:21:15,103 W/m²
2022-12-19 11:21:45,103 W/m²
2022-12-19 11:22:15,103 W/m²
2022-12-19 11:22:45,103 W/m²
2022-12-19 11:23:15,104 W/m²
2022-12-19 11:23:45,104 W/m²
2022-12-19 11:24:15,104 W/m²
2022-12-19 11:24:45,104 W/m²
2022-12-19 11:25:15,105 W/m²
2022-12-19 11:25:45,105 W/m²
2022-12-19 11:26:15,106 W/m²
2022-12-19 11:26:45,106 W/m²
2022-12-19 11:27:15,107 W/m²
2022-12-19 11:27:45,108 W/m²
2022-12-19 11:28:15,107 W/m²
2022-12-19 11:28:45,109 W/m²
2022-12-19 11:29:15,109 W/m²
2022-12-19 11:29:45,110 W/m²
2022-12-19 11:30:15,111 W/m²
2022-12-19 11:30:45,111 W/m²
2022-12-19 11:31:15,111 W/m²
2022-12-19 11:31:45,111 W/m²
2022-12-19 11:32:15,111 W/m²
2022-12-19 11:32:45,110 W/m²
2022-12-19 11:33:15,109 W/m²
2022-12-19 11:33:45,108 W/m²
2022-12-19 11:34:15,108 W/m²
2022-12-19 11:34:45,108 W/m²
2022-12-19 11:35:15,108 W/m²
2022-12-19 11:35:45,108 W/m²
2022-12-19 11:36:15,108 W/m²
2022-12-19 11:36:45,108 W/m²
2022-12-19 11:37:15,109 W/m²
2022-12-19 11:37:45,109 W/m²
2022-12-19 11:38:15,110 W/m²
2022-12-19 11:38:45,111 W/m²
2022-12-19 11:39:15,113 W/m²
2022-12-19 11:39:45,114 W/m²
2022-12-19 11:40:15,116 W/m²
2022-12-19 11:40:45,118 W/m²
2022-12-19 11:41:15,120 W/m²
2022-12-19 11:41:45,122 W/m²
2022-12-19 11:42:15,123 W/m²
2022-12-19 11:42:45,125 W/m²
2022-12-19 11:43:15,127 W/m²
2022-12-19 11:43:45,129 W/m²
2022-12-19 11:44:15,130 W/m²
2022-12-19 11:44:45,131 W/m²
2022-12-19 11:45:15,132 W/m²
2022-12-19 11:45:45,133 W/m²
2022-12-19 11:46:15,135 W/m²
2022-12-19 11:46:45,135 W/m²
2022-12-19 11:47:15,137 W/m²
2022-12-19 11:47:45,139 W/m²
2022-12-19 11:48:15,136 W/m²
2022-12-19 11:48:45,135 W/m²
2022-12-19 11:49:15,134 W/m²
2022-12-19 11:49:45,135 W/m²
2022-12-19 11:50:15,136 W/m²
2022-12-19 11:50:45,137 W/m²
2022-12-19 11:51:15,137 W/m²
2022-12-19 11:51:45,138 W/m²
2022-12-19 11:52:15,136 W/m²
2022-12-19 11:52:45,134 W/m²
2022-12-19 11:53:15,133 W/m²
2022-12-19 11:53:45,135 W/m²
2022-12-19 11:54:15,138 W/m²
2022-12-19 11:54:45,140 W/m²
2022-12-19 11:55:15,142 W/m²
2022-12-19 11:55:45,142 W/m²
2022-12-19 11:56:15,141 W/m²
2022-12-19 11:56:45,140 W/m²
2022-12-19 11:57:15,135 W/m²
2022-12-19 11:57:45,134 W/m²
2022-12-19 11:58:15,129 W/m²
2022-12-19 11:58:45,128 W/m²
2022-12-19 11:59:15,126 W/m²
2022-12-19 11:59:45,126 W/m²
2022-12-19 12:00:15,125 W/m²
2022-12-19 12:00:45,125 W/m²
2022-12-19 12:01:15,126 W/m²
2022-12-19 12:01:45,126 W/m²
2022-12-19 12:02:15,127 W/m²
2022-12-19 12:02:45,126 W/m²
2022-12-19 12:03:15,127 W/m²
2022-12-19 12:03:45,126 W/m²
2022-12-19 12:04:15,125 W/m²
2022-12-19 12:04:45,125 W/m²
2022-12-19 12:05:15,125 W/m²
2022-12-19 12:05:45,126 W/m²
2022-12-19 12:06:15,126 W/m²
2022-12-19 12:06:45,126 W/m²
2022-12-19 12:07:15,127 W/m²
2022-12-19 12:07:45,127 W/m²
2022-12-19 12:08:15,129 W/m²
2022-12-19 12:08:45,130 W/m²
2022-12-19 12:09:15,130 W/m²
2022-12-19 12:09:45,131 W/m²
2022-12-19 12:10:15,129 W/m²
2022-12-19 12:10:45,128 W/m²
2022-12-19 12:11:15,127 W/m²
2022-12-19 12:11:45,127 W/m²
2022-12-19 12:12:15,125 W/m²
2022-12-19 12:12:45,124 W/m²
2022-12-19 12:13:15,122 W/m²
2022-12-19 12:13:45,120 W/m²
2022-12-19 12:14:15,119 W/m²
2022-12-19 12:14:45,118 W/m²
2022-12-19 12:15:15,117 W/m²
2022-12-19 12:15:45,117 W/m²
2022-12-19 12:16:15,117 W/m²
2022-12-19 12:16:45,116 W/m²
2022-12-19 12:17:15,116 W/m²
2022-12-19 12:17:45,117 W/m²
2022-12-19 12:18:15,117 W/m²
2022-12-19 12:18:45,117 W/m²
2022-12-19 12:19:15,118 W/m²
2022-12-19 12:19:45,118 W/m²
2022-12-19 12:20:15,118 W/m²
2022-12-19 12:20:45,117 W/m²
2022-12-19 12:21:15,117 W/m²
2022-12-19 12:21:45,116 W/m²
2022-12-19 12:22:15,116 W/m²
2022-12-19 12:22:45,115 W/m²
2022-12-19 12:23:15,113 W/m²
2022-12-19 12:23:45,113 W/m²
2022-12-19 12:24:15,112 W/m²
2022-12-19 12:24:45,112 W/m²
2022-12-19 12:25:15,112 W/m²
2022-12-19 12:25:45,112 W/m²
2022-12-19 12:26:15,111 W/m²
2022-12-19 12:26:45,111 W/m²
2022-12-19 12:27:15,110 W/m²
2022-12-19 12:27:45,111 W/m²
2022-12-19 12:28:15,110 W/m²
2022-12-19 12:28:45,111 W/m²
2022-12-19 12:29:15,111 W/m²
2022-12-19 12:29:45,110 W/m²
2022-12-19 12:30:15,111 W/m²
2022-12-19 12:30:45,111 W/m²
2022-12-19 12:31:15,112 W/m²
2022-12-19 12:31:45,112 W/m²
2022-12-19 12:32:15,112 W/m²
2022-12-19 12:32:45,112 W/m²
2022-12-19 12:33:15,112 W/m²
2022-12-19 12:33:45,112 W/m²
2022-12-19 12:34:15,111 W/m²
2022-12-19 12:34:45,111 W/m²
2022-12-19 12:35:15,110 W/m²
2022-12-19 12:35:45,110 W/m²
2022-12-19 12:36:15,109 W/m²
2022-12-19 12:36:45,108 W/m²
2022-12-19 12:37:15,108 W/m²
2022-12-19 12:37:45,107 W/m²
2022-12-19 12:38:15,107 W/m²
2022-12-19 12:38:45,107 W/m²
2022-12-19 12:39:15,107 W/m²
2022-12-19 12:39:45,106 W/m²
2022-12-19 12:40:15,106 W/m²
2022-12-19 12:40:45,107 W/m²
2022-12-19 12:41:15,106 W/m²
2022-12-19 12:41:45,106 W/m²
2022-12-19 12:42:15,106 W/m²
2022-12-19 12:42:45,106 W/m²
2022-12-19 12:43:15,106 W/m²
2022-12-19 12:43:45,106 W/m²
2022-12-19 12:44:15,106 W/m²
2022-12-19 12:44:45,106 W/m²
2022-12-19 12:45:15,106 W/m²
2022-12-19 12:45:45,106 W/m²
2022-12-19 12:46:15,107 W/m²
2022-12-19 12:46:45,107 W/m²
2022-12-19 12:47:15,107 W/m²
2022-12-19 12:47:45,107 W/m²
2022-12-19 12:48:15,107 W/m²
2022-12-19 12:48:45,107 W/m²
2022-12-19 12:49:15,107 W/m²
2022-12-19 12:49:45,107 W/m²
2022-12-19 12:50:15,107 W/m²
2022-12-19 12:50:45,106 W/m²
2022-12-19 12:51:15,104 W/m²
2022-12-19 12:51:45,102 W/m²
2022-12-19 12:52:15,99.6 W/m²
2022-12-19 12:52:45,98.3 W/m²
2022-12-19 12:53:15,95.9 W/m²
2022-12-19 12:53:45,93.5 W/m²
2022-12-19 12:54:15,91.6 W/m²
2022-12-19 12:54:45,89.6 W/m²
2022-12-19 12:55:15,87.0 W/m²
2022-12-19 12:55:45,85.8 W/m²
2022-12-19 12:56:15,84.2 W/m²
2022-12-19 12:56:45,82.7 W/m²
2022-12-19 12:57:15,81.7 W/m²
2022-12-19 12:57:45,80.6 W/m²
2022-12-19 12:58:15,79.4 W/m²
2022-12-19 12:58:45,78.1 W/m²
2022-12-19 12:59:15,76.4 W/m²
2022-12-19 12:59:45,76.0 W/m²
2022-12-19 13:00:15,75.5 W/m²
2022-12-19 13:00:45,74.5 W/m²
2022-12-19 13:01:15,74.1 W/m²
2022-12-19 13:01:45,73.1 W/m²
2022-12-19 13:02:15,72.4 W/m²
2022-12-19 13:02:45,72.0 W/m²
2022-12-19 13:03:15,71.7 W/m²
2022-12-19 13:03:45,71.3 W/m²
2022-12-19 13:04:30,71.1 W/m²
2022-12-19 13:04:45,71.2 W/m²
2022-12-19 13:05:15,71.4 W/m²
2022-12-19 13:05:45,71.3 W/m²
2022-12-19 13:06:15,71.3 W/m²
2022-12-19 13:06:45,70.9 W/m²
2022-12-19 13:07:15,71.1 W/m²
2022-12-19 13:07:45,70.2 W/m²
2022-12-19 13:08:15,69.9 W/m²
2022-12-19 13:08:45,69.6 W/m²
2022-12-19 13:09:30,68.1 W/m²
2022-12-19 13:09:45,67.4 W/m²
2022-12-19 13:10:30,66.0 W/m²
2022-12-19 13:10:45,65.6 W/m²
2022-12-19 13:11:30,63.9 W/m²
2022-12-19 13:11:45,62.9 W/m²
2022-12-19 13:12:15,62.3 W/m²
2022-12-19 13:12:45,61.5 W/m²
2022-12-19 13:13:30,61.3 W/m²
2022-12-19 13:13:45,61.4 W/m²
2022-12-19 13:14:30,61.7 W/m²
2022-12-19 13:14:45,61.3 W/m²
2022-12-19 13:15:15,61.8 W/m²
2022-12-19 13:15:45,62.0 W/m²
2022-12-19 13:16:15,62.3 W/m²
2022-12-19 13:16:45,62.8 W/m²
2022-12-19 13:17:15,63.1 W/m²
2022-12-19 13:17:45,63.4 W/m²
2022-12-19 13:18:15,62.9 W/m²
2022-12-19 13:18:45,62.6 W/m²
2022-12-19 13:19:30,61.6 W/m²
2022-12-19 13:19:45,60.5 W/m²
2022-12-19 13:20:15,58.9 W/m²
2022-12-19 13:20:45,57.0 W/m²
2022-12-19 13:21:15,56.0 W/m²
2022-12-19 13:21:45,54.3 W/m²
2022-12-19 13:22:15,53.7 W/m²
2022-12-19 13:22:45,52.5 W/m²
2022-12-19 13:23:15,52.1 W/m²
2022-12-19 13:23:45,52.4 W/m²
2022-12-19 13:24:15,51.9 W/m²
2022-12-19 13:24:45,52.2 W/m²
2022-12-19 13:25:15,52.5 W/m²
2022-12-19 13:25:45,52.9 W/m²
2022-12-19 13:26:15,53.0 W/m²
2022-12-19 13:26:45,52.8 W/m²
2022-12-19 13:27:15,51.6 W/m²
2022-12-19 13:27:45,52.0 W/m²
2022-12-19 13:28:15,51.5 W/m²
2022-12-19 13:28:45,52.6 W/m²
2022-12-19 13:29:15,52.4 W/m²
2022-12-19 13:29:45,53.5 W/m²
2022-12-19 13:30:15,54.9 W/m²
2022-12-19 13:30:45,56.1 W/m²
2022-12-19 13:31:15,57.8 W/m²
2022-12-19 13:31:45,58.3 W/m²
2022-12-19 13:32:15,59.5 W/m²
2022-12-19 13:32:45,60.2 W/m²
2022-12-19 13:33:15,61.3 W/m²
2022-12-19 13:33:45,62.5 W/m²
2022-12-19 13:34:15,63.3 W/m²
2022-12-19 13:34:45,64.3 W/m²
2022-12-19 13:35:15,65.1 W/m²
2022-12-19 13:35:45,65.9 W/m²
2022-12-19 13:36:15,66.9 W/m²
2022-12-19 13:36:45,68.3 W/m²
2022-12-19 13:37:15,69.3 W/m²
2022-12-19 13:37:45,69.4 W/m²
2022-12-19 13:38:15,70.0 W/m²
2022-12-19 13:38:45,69.8 W/m²
2022-12-19 13:39:15,70.1 W/m²
2022-12-19 13:39:45,69.5 W/m²
2022-12-19 13:40:15,68.9 W/m²
2022-12-19 13:40:45,68.3 W/m²
2022-12-19 13:41:15,67.6 W/m²
2022-12-19 13:41:45,67.4 W/m²
2022-12-19 13:42:15,67.9 W/m²
2022-12-19 13:42:45,68.3 W/m²
2022-12-19 13:43:15,68.6 W/m²
2022-12-19 13:43:45,68.5 W/m²
2022-12-19 13:44:15,68.8 W/m²
2022-12-19 13:44:45,68.9 W/m²
2022-12-19 13:45:15,68.4 W/m²
2022-12-19 13:45:45,68.5 W/m²
2022-12-19 13:46:15,68.5 W/m²
2022-12-19 13:46:45,68.7 W/m²
2022-12-19 13:47:15,69.2 W/m²
2022-12-19 13:47:45,69.0 W/m²
2022-12-19 13:48:15,69.3 W/m²
2022-12-19 13:48:45,69.5 W/m²
2022-12-19 13:49:15,69.5 W/m²
2022-12-19 13:49:45,69.4 W/m²
2022-12-19 13:50:15,69.5 W/m²
2022-12-19 13:50:45,69.6 W/m²
2022-12-19 13:51:15,69.9 W/m²
2022-12-19 13:51:45,69.9 W/m²
2022-12-19 13:52:15,69.3 W/m²
2022-12-19 13:52:45,69.3 W/m²
2022-12-19 13:53:15,68.7 W/m²
2022-12-19 13:53:45,68.1 W/m²
2022-12-19 13:54:15,67.6 W/m²
2022-12-19 13:54:45,66.9 W/m²
2022-12-19 13:55:15,66.0 W/m²
2022-12-19 13:55:45,63.9 W/m²
2022-12-19 13:56:15,62.4 W/m²
2022-12-19 13:56:45,60.0 W/m²
2022-12-19 13:57:15,58.9 W/m²
2022-12-19 13:57:45,57.9 W/m²
2022-12-19 13:58:15,56.6 W/m²
2022-12-19 13:58:45,57.2 W/m²
2022-12-19 13:59:15,56.3 W/m²
2022-12-19 13:59:45,56.2 W/m²
2022-12-19 14:00:15,56.2 W/m²
2022-12-19 14:00:45,56.0 W/m²
2022-12-19 14:01:15,55.0 W/m²
2022-12-19 14:01:45,53.7 W/m²
2022-12-19 14:02:15,53.4 W/m²
2022-12-19 14:02:45,53.6 W/m²
2022-12-19 14:03:15,53.0 W/m²
2022-12-19 14:03:45,52.4 W/m²
2022-12-19 14:04:15,51.9 W/m²
2022-12-19 14:04:45,51.7 W/m²
2022-12-19 14:05:15,51.7 W/m²
2022-12-19 14:05:45,51.0 W/m²
2022-12-19 14:06:15,51.1 W/m²
2022-12-19 14:06:45,51.1 W/m²
2022-12-19 14:07:15,50.0 W/m²
2022-12-19 14:07:45,49.0 W/m²
2022-12-19 14:08:15,47.6 W/m²
2022-12-19 14:08:45,46.6 W/m²
2022-12-19 14:09:15,45.5 W/m²
2022-12-19 14:09:45,45.1 W/m²
2022-12-19 14:10:15,44.5 W/m²
2022-12-19 14:10:45,43.6 W/m²
2022-12-19 14:11:15,41.7 W/m²
2022-12-19 14:11:45,41.1 W/m²
2022-12-19 14:12:15,40.6 W/m²
2022-12-19 14:12:45,39.9 W/m²
2022-12-19 14:13:15,39.4 W/m²
2022-12-19 14:13:45,39.7 W/m²
2022-12-19 14:14:15,39.0 W/m²
2022-12-19 14:14:45,39.5 W/m²
2022-12-19 14:15:15,39.0 W/m²
2022-12-19 14:15:45,39.9 W/m²
2022-12-19 14:16:15,38.7 W/m²
2022-12-19 14:16:45,38.6 W/m²
2022-12-19 14:17:15,38.2 W/m²
2022-12-19 14:17:45,36.9 W/m²
2022-12-19 14:18:15,36.6 W/m²
2022-12-19 14:18:45,36.0 W/m²
2022-12-19 14:19:15,34.9 W/m²
2022-12-19 14:19:45,35.3 W/m²
2022-12-19 14:20:15,34.6 W/m²
2022-12-19 14:20:45,33.9 W/m²
2022-12-19 14:21:15,33.7 W/m²
2022-12-19 14:21:45,33.2 W/m²
2022-12-19 14:22:15,32.7 W/m²
2022-12-19 14:22:45,32.7 W/m²
2022-12-19 14:23:15,32.7 W/m²
2022-12-19 14:23:45,31.9 W/m²
2022-12-19 14:24:15,31.7 W/m²
2022-12-19 14:24:45,32.1 W/m²
2022-12-19 14:25:15,32.1 W/m²
2022-12-19 14:25:45,31.9 W/m²
2022-12-19 14:26:15,32.5 W/m²
2022-12-19 14:26:45,32.3 W/m²
2022-12-19 14:27:15,32.7 W/m²
2022-12-19 14:27:45,32.4 W/m²
2022-12-19 14:28:15,32.7 W/m²
2022-12-19 14:28:45,32.5 W/m²
2022-12-19 14:29:15,32.4 W/m²
2022-12-19 14:29:45,32.9 W/m²
2022-12-19 14:30:15,32.5 W/m²
2022-12-19 14:30:45,33.5 W/m²
2022-12-19 14:31:15,33.9 W/m²
2022-12-19 14:31:45,33.5 W/m²
2022-12-19 14:32:15,34.2 W/m²
2022-12-19 14:32:45,34.3 W/m²
2022-12-19 14:33:15,34.0 W/m²
2022-12-19 14:33:45,33.8 W/m²
2022-12-19 14:34:15,33.5 W/m²
2022-12-19 14:34:45,33.5 W/m²
2022-12-19 14:35:15,33.5 W/m²
2022-12-19 14:35:45,33.4 W/m²
2022-12-19 14:36:15,32.9 W/m²
2022-12-19 14:36:45,33.6 W/m²
2022-12-19 14:37:15,32.9 W/m²
2022-12-19 14:37:45,32.7 W/m²
2022-12-19 14:38:15,32.4 W/m²
2022-12-19 14:38:45,32.2 W/m²
2022-12-19 14:39:15,31.8 W/m²
2022-12-19 14:39:45,31.6 W/m²
2022-12-19 14:40:15,32.6 W/m²
2022-12-19 14:40:45,32.5 W/m²
2022-12-19 14:41:15,33.0 W/m²
2022-12-19 14:41:45,32.9 W/m²
2022-12-19 14:42:15,33.1 W/m²
2022-12-19 14:42:45,33.0 W/m²
2022-12-19 14:43:15,32.6 W/m²
2022-12-19 14:43:45,32.5 W/m²
2022-12-19 14:44:15,32.8 W/m²
2022-12-19 14:44:45,32.1 W/m²
2022-12-19 14:45:15,32.4 W/m²
2022-12-19 14:45:45,32.0 W/m²
