"Time","GHI"
2022-12-28 09:12:00,12.3 W/m²
2022-12-28 09:13:00,12.2 W/m²
2022-12-28 09:14:00,11.6 W/m²
2022-12-28 09:15:00,11.5 W/m²
2022-12-28 09:16:00,11.2 W/m²
2022-12-28 09:17:00,11.0 W/m²
2022-12-28 09:18:00,11.1 W/m²
2022-12-28 09:19:00,11.8 W/m²
2022-12-28 09:20:00,12.4 W/m²
2022-12-28 09:21:00,13.4 W/m²
2022-12-28 09:22:00,14.6 W/m²
2022-12-28 09:23:00,16.7 W/m²
2022-12-28 09:24:00,18.8 W/m²
2022-12-28 09:25:00,21.4 W/m²
2022-12-28 09:26:00,23.7 W/m²
2022-12-28 09:27:00,24.8 W/m²
2022-12-28 09:28:00,24.1 W/m²
2022-12-28 09:29:00,23.0 W/m²
2022-12-28 09:30:00,21.8 W/m²
2022-12-28 09:31:00,20.6 W/m²
2022-12-28 09:32:00,19.8 W/m²
2022-12-28 09:33:00,20.3 W/m²
2022-12-28 09:34:00,21.1 W/m²
2022-12-28 09:35:00,22.1 W/m²
2022-12-28 09:36:00,23.4 W/m²
2022-12-28 09:37:00,24.8 W/m²
2022-12-28 09:38:00,26.3 W/m²
2022-12-28 09:39:00,27.5 W/m²
2022-12-28 09:40:00,28.8 W/m²
2022-12-28 09:41:00,30.5 W/m²
2022-12-28 09:42:00,31.7 W/m²
2022-12-28 09:43:00,33.3 W/m²
2022-12-28 09:44:00,34.4 W/m²
2022-12-28 09:45:00,36.0 W/m²
2022-12-28 09:46:00,37.0 W/m²
2022-12-28 09:47:00,39.3 W/m²
2022-12-28 09:48:00,43.3 W/m²
2022-12-28 09:49:00,47.6 W/m²
2022-12-28 09:50:00,51.0 W/m²
2022-12-28 09:51:00,52.5 W/m²
2022-12-28 09:52:00,53.6 W/m²
2022-12-28 09:53:00,55.0 W/m²
2022-12-28 09:54:00,56.0 W/m²
2022-12-28 09:55:00,56.5 W/m²
2022-12-28 09:56:00,53.5 W/m²
2022-12-28 09:57:00,50.3 W/m²
2022-12-28 09:58:00,46.7 W/m²
2022-12-28 09:59:00,44.7 W/m²
2022-12-28 10:00:00,44.0 W/m²
2022-12-28 10:01:00,45.0 W/m²
2022-12-28 10:02:00,46.8 W/m²
2022-12-28 10:03:00,49.6 W/m²
2022-12-28 10:04:00,51.6 W/m²
2022-12-28 10:05:00,54.1 W/m²
2022-12-28 10:06:00,54.3 W/m²
2022-12-28 10:07:00,53.5 W/m²
2022-12-28 10:08:00,52.9 W/m²
2022-12-28 10:09:00,55.3 W/m²
2022-12-28 10:10:00,60.8 W/m²
2022-12-28 10:11:00,69.3 W/m²
2022-12-28 10:12:00,76.2 W/m²
2022-12-28 10:13:00,78.1 W/m²
2022-12-28 10:14:00,79.4 W/m²
2022-12-28 10:15:00,78.1 W/m²
2022-12-28 10:16:00,76.1 W/m²
2022-12-28 10:17:00,74.3 W/m²
2022-12-28 10:18:00,71.5 W/m²
2022-12-28 10:19:00,69.8 W/m²
2022-12-28 10:20:00,69.5 W/m²
2022-12-28 10:21:00,70.5 W/m²
2022-12-28 10:22:00,72.0 W/m²
2022-12-28 10:23:00,74.4 W/m²
2022-12-28 10:24:00,75.9 W/m²
2022-12-28 10:25:00,78.6 W/m²
2022-12-28 10:26:00,80.6 W/m²
2022-12-28 10:27:00,82.4 W/m²
2022-12-28 10:28:00,82.4 W/m²
2022-12-28 10:29:00,80.1 W/m²
2022-12-28 10:30:00,76.1 W/m²
2022-12-28 10:31:00,75.1 W/m²
2022-12-28 10:32:00,75.2 W/m²
2022-12-28 10:33:00,75.1 W/m²
2022-12-28 10:34:00,73.5 W/m²
2022-12-28 10:35:00,73.0 W/m²
2022-12-28 10:36:00,73.1 W/m²
2022-12-28 10:37:00,74.8 W/m²
2022-12-28 10:38:00,77.6 W/m²
2022-12-28 10:39:00,74.7 W/m²
2022-12-28 10:40:00,71.1 W/m²
2022-12-28 10:41:00,69.1 W/m²
2022-12-28 10:42:00,66.9 W/m²
2022-12-28 10:43:00,63.8 W/m²
2022-12-28 10:44:00,62.6 W/m²
2022-12-28 10:45:00,63.6 W/m²
2022-12-28 10:46:00,63.0 W/m²
2022-12-28 10:47:00,61.3 W/m²
2022-12-28 10:48:00,61.1 W/m²
2022-12-28 10:49:00,58.3 W/m²
2022-12-28 10:50:00,52.9 W/m²
2022-12-28 10:51:00,48.5 W/m²
2022-12-28 10:52:00,51.8 W/m²
2022-12-28 10:53:00,54.1 W/m²
2022-12-28 10:54:00,53.8 W/m²
2022-12-28 10:55:00,52.5 W/m²
2022-12-28 10:56:00,49.3 W/m²
2022-12-28 10:57:00,48.6 W/m²
2022-12-28 10:58:00,49.2 W/m²
2022-12-28 10:59:00,48.8 W/m²
2022-12-28 11:00:00,46.8 W/m²
2022-12-28 11:01:00,43.6 W/m²
2022-12-28 11:02:00,43.6 W/m²
2022-12-28 11:03:00,45.0 W/m²
2022-12-28 11:04:00,47.5 W/m²
2022-12-28 11:05:00,49.3 W/m²
2022-12-28 11:06:00,49.9 W/m²
2022-12-28 11:07:00,49.8 W/m²
2022-12-28 11:08:00,49.9 W/m²
2022-12-28 11:09:00,50.2 W/m²
2022-12-28 11:10:00,48.7 W/m²
2022-12-28 11:11:00,48.2 W/m²
2022-12-28 11:12:00,48.6 W/m²
2022-12-28 11:13:00,49.1 W/m²
2022-12-28 11:14:00,48.3 W/m²
2022-12-28 11:15:00,49.5 W/m²
2022-12-28 11:16:00,48.9 W/m²
2022-12-28 11:17:00,47.8 W/m²
2022-12-28 11:18:00,46.2 W/m²
2022-12-28 11:19:00,45.3 W/m²
2022-12-28 11:20:00,45.6 W/m²
2022-12-28 11:21:00,45.5 W/m²
2022-12-28 11:22:00,43.6 W/m²
2022-12-28 11:23:00,42.4 W/m²
2022-12-28 11:24:00,40.6 W/m²
2022-12-28 11:25:00,40.1 W/m²
2022-12-28 11:26:00,39.6 W/m²
2022-12-28 11:27:00,39.6 W/m²
2022-12-28 11:28:00,39.6 W/m²
2022-12-28 11:29:00,40.0 W/m²
2022-12-28 11:30:00,41.3 W/m²
2022-12-28 11:31:00,43.5 W/m²
2022-12-28 11:32:00,45.1 W/m²
2022-12-28 11:33:00,47.3 W/m²
2022-12-28 11:34:00,48.9 W/m²
2022-12-28 11:35:00,49.7 W/m²
2022-12-28 11:36:00,51.5 W/m²
2022-12-28 11:37:00,53.3 W/m²
2022-12-28 11:38:00,54.7 W/m²
2022-12-28 11:39:00,55.0 W/m²
2022-12-28 11:40:00,56.4 W/m²
2022-12-28 11:41:00,58.2 W/m²
2022-12-28 11:42:00,59.8 W/m²
2022-12-28 11:43:00,60.1 W/m²
2022-12-28 11:44:00,60.0 W/m²
2022-12-28 11:45:00,60.3 W/m²
2022-12-28 11:46:00,59.9 W/m²
2022-12-28 11:47:00,60.6 W/m²
2022-12-28 11:48:00,60.5 W/m²
2022-12-28 11:49:00,61.4 W/m²
2022-12-28 11:50:00,61.1 W/m²
2022-12-28 11:51:00,60.7 W/m²
2022-12-28 11:52:00,60.8 W/m²
2022-12-28 11:53:00,61.2 W/m²
2022-12-28 11:54:00,60.6 W/m²
2022-12-28 11:55:00,60.4 W/m²
2022-12-28 11:56:00,60.0 W/m²
2022-12-28 11:57:00,60.0 W/m²
2022-12-28 11:58:00,59.7 W/m²
2022-12-28 11:59:00,61.8 W/m²
2022-12-28 12:00:00,63.9 W/m²
2022-12-28 12:01:00,65.2 W/m²
2022-12-28 12:02:00,64.8 W/m²
2022-12-28 12:03:00,63.0 W/m²
2022-12-28 12:04:00,60.7 W/m²
2022-12-28 12:05:00,59.3 W/m²
2022-12-28 12:06:00,57.3 W/m²
2022-12-28 12:07:00,56.8 W/m²
2022-12-28 12:08:00,57.1 W/m²
2022-12-28 12:09:00,57.1 W/m²
2022-12-28 12:10:00,56.7 W/m²
2022-12-28 12:11:00,54.9 W/m²
2022-12-28 12:12:00,53.8 W/m²
2022-12-28 12:13:00,53.9 W/m²
2022-12-28 12:14:00,56.4 W/m²
2022-12-28 12:15:00,57.5 W/m²
2022-12-28 12:16:00,56.3 W/m²
2022-12-28 12:17:00,55.3 W/m²
2022-12-28 12:18:00,54.0 W/m²
2022-12-28 12:19:00,53.2 W/m²
2022-12-28 12:20:00,54.1 W/m²
2022-12-28 12:21:00,54.1 W/m²
2022-12-28 12:22:00,52.8 W/m²
2022-12-28 12:23:00,51.0 W/m²
2022-12-28 12:24:00,51.5 W/m²
2022-12-28 12:25:00,52.1 W/m²
2022-12-28 12:26:00,52.5 W/m²
2022-12-28 12:27:00,54.1 W/m²
2022-12-28 12:28:00,54.3 W/m²
2022-12-28 12:29:00,53.8 W/m²
2022-12-28 12:30:00,53.3 W/m²
2022-12-28 12:31:00,53.1 W/m²
2022-12-28 12:32:00,53.9 W/m²
2022-12-28 12:33:00,53.6 W/m²
2022-12-28 12:34:00,54.4 W/m²
2022-12-28 12:35:00,54.1 W/m²
2022-12-28 12:36:00,54.6 W/m²
2022-12-28 12:37:00,54.8 W/m²
2022-12-28 12:38:00,55.3 W/m²
2022-12-28 12:39:00,56.1 W/m²
2022-12-28 12:40:00,57.3 W/m²
2022-12-28 12:41:00,58.8 W/m²
2022-12-28 12:42:00,60.1 W/m²
2022-12-28 12:43:00,59.8 W/m²
2022-12-28 12:44:00,58.4 W/m²
2022-12-28 12:45:00,56.0 W/m²
2022-12-28 12:46:00,53.7 W/m²
2022-12-28 12:47:00,52.7 W/m²
2022-12-28 12:48:00,51.7 W/m²
2022-12-28 12:49:00,50.6 W/m²
2022-12-28 12:50:00,50.4 W/m²
2022-12-28 12:51:00,50.2 W/m²
2022-12-28 12:52:00,51.7 W/m²
2022-12-28 12:53:00,52.9 W/m²
2022-12-28 12:54:00,54.1 W/m²
2022-12-28 12:55:00,55.4 W/m²
2022-12-28 12:56:00,55.6 W/m²
2022-12-28 12:57:00,55.9 W/m²
2022-12-28 12:58:00,55.6 W/m²
2022-12-28 12:59:00,54.5 W/m²
2022-12-28 13:00:00,53.5 W/m²
2022-12-28 13:01:00,52.9 W/m²
2022-12-28 13:02:00,51.6 W/m²
2022-12-28 13:03:00,48.9 W/m²
2022-12-28 13:04:00,48.2 W/m²
2022-12-28 13:05:00,48.2 W/m²
2022-12-28 13:06:00,49.5 W/m²
2022-12-28 13:07:00,51.4 W/m²
2022-12-28 13:08:00,52.5 W/m²
2022-12-28 13:09:00,52.5 W/m²
2022-12-28 13:10:00,52.9 W/m²
2022-12-28 13:11:00,54.5 W/m²
2022-12-28 13:12:00,56.1 W/m²
2022-12-28 13:13:00,57.1 W/m²
2022-12-28 13:14:00,55.2 W/m²
2022-12-28 13:15:00,52.4 W/m²
2022-12-28 13:16:00,51.7 W/m²
2022-12-28 13:17:00,52.5 W/m²
2022-12-28 13:18:00,54.6 W/m²
2022-12-28 13:19:00,56.0 W/m²
2022-12-28 13:20:00,56.9 W/m²
2022-12-28 13:21:00,58.7 W/m²
2022-12-28 13:22:00,60.1 W/m²
2022-12-28 13:23:00,60.8 W/m²
2022-12-28 13:24:00,60.4 W/m²
2022-12-28 13:25:00,58.3 W/m²
2022-12-28 13:26:00,56.2 W/m²
2022-12-28 13:27:00,54.5 W/m²
2022-12-28 13:28:00,52.0 W/m²
2022-12-28 13:29:00,46.6 W/m²
2022-12-28 13:30:00,42.5 W/m²
2022-12-28 13:31:00,40.2 W/m²
2022-12-28 13:32:00,38.8 W/m²
2022-12-28 13:33:00,38.9 W/m²
2022-12-28 13:34:00,38.5 W/m²
2022-12-28 13:35:00,37.8 W/m²
2022-12-28 13:36:00,37.6 W/m²
2022-12-28 13:37:00,36.9 W/m²
2022-12-28 13:38:00,35.9 W/m²
2022-12-28 13:39:00,35.1 W/m²
2022-12-28 13:40:00,34.7 W/m²
2022-12-28 13:41:00,33.3 W/m²
2022-12-28 13:42:00,31.4 W/m²
2022-12-28 13:43:00,29.8 W/m²
2022-12-28 13:44:00,29.4 W/m²
2022-12-28 13:45:00,29.6 W/m²
2022-12-28 13:46:00,29.2 W/m²
2022-12-28 13:47:00,29.4 W/m²
2022-12-28 13:48:00,29.1 W/m²
2022-12-28 13:49:00,30.5 W/m²
2022-12-28 13:50:00,31.6 W/m²
2022-12-28 13:51:00,32.7 W/m²
2022-12-28 13:52:00,32.3 W/m²
2022-12-28 13:53:00,30.5 W/m²
2022-12-28 13:54:00,28.7 W/m²
2022-12-28 13:55:00,29.7 W/m²
2022-12-28 13:56:00,33.4 W/m²
2022-12-28 13:57:00,36.9 W/m²
2022-12-28 13:58:00,38.5 W/m²
2022-12-28 13:59:00,39.9 W/m²
2022-12-28 14:00:00,40.3 W/m²
2022-12-28 14:01:00,39.4 W/m²
2022-12-28 14:02:00,37.9 W/m²
2022-12-28 14:03:00,36.8 W/m²
2022-12-28 14:04:00,37.4 W/m²
2022-12-28 14:05:00,39.7 W/m²
2022-12-28 14:06:00,43.0 W/m²
2022-12-28 14:07:00,44.5 W/m²
2022-12-28 14:08:00,44.4 W/m²
2022-12-28 14:09:00,43.2 W/m²
2022-12-28 14:10:00,42.9 W/m²
2022-12-28 14:11:00,43.9 W/m²
2022-12-28 14:12:00,44.1 W/m²
2022-12-28 14:13:00,44.6 W/m²
2022-12-28 14:14:00,43.8 W/m²
2022-12-28 14:15:00,43.3 W/m²
2022-12-28 14:16:00,43.5 W/m²
2022-12-28 14:17:00,44.2 W/m²
2022-12-28 14:18:00,44.9 W/m²
2022-12-28 14:19:00,46.0 W/m²
2022-12-28 14:20:00,44.7 W/m²
2022-12-28 14:21:00,44.4 W/m²
2022-12-28 14:22:00,44.1 W/m²
2022-12-28 14:23:00,43.2 W/m²
2022-12-28 14:24:00,41.8 W/m²
2022-12-28 14:25:00,40.3 W/m²
2022-12-28 14:26:00,39.4 W/m²
2022-12-28 14:27:00,38.5 W/m²
2022-12-28 14:28:00,38.5 W/m²
2022-12-28 14:29:00,38.4 W/m²
2022-12-28 14:30:00,39.1 W/m²
2022-12-28 14:31:00,40.0 W/m²
2022-12-28 14:32:00,41.6 W/m²
2022-12-28 14:33:00,43.3 W/m²
2022-12-28 14:34:00,43.2 W/m²
2022-12-28 14:35:00,43.4 W/m²
2022-12-28 14:36:00,43.4 W/m²
2022-12-28 14:37:00,43.1 W/m²
2022-12-28 14:38:00,41.2 W/m²
2022-12-28 14:39:00,39.8 W/m²
2022-12-28 14:40:00,38.0 W/m²
2022-12-28 14:41:00,36.5 W/m²
2022-12-28 14:42:00,35.7 W/m²
2022-12-28 14:43:00,34.7 W/m²
2022-12-28 14:44:00,34.0 W/m²
2022-12-28 14:45:00,33.3 W/m²
2022-12-28 14:46:00,32.5 W/m²
2022-12-28 14:47:00,31.7 W/m²
2022-12-28 14:48:00,31.3 W/m²
2022-12-28 14:49:00,29.8 W/m²
2022-12-28 14:50:00,28.7 W/m²
2022-12-28 14:51:00,27.9 W/m²
2022-12-28 14:52:00,26.6 W/m²
2022-12-28 14:53:00,26.4 W/m²
2022-12-28 14:54:00,26.0 W/m²
2022-12-28 14:55:00,25.7 W/m²
2022-12-28 14:56:00,25.8 W/m²
2022-12-28 14:57:00,27.5 W/m²
2022-12-28 14:58:00,29.2 W/m²
2022-12-28 14:59:00,30.4 W/m²
2022-12-28 15:00:00,30.9 W/m²
2022-12-28 15:01:00,31.0 W/m²
2022-12-28 15:02:00,30.8 W/m²
2022-12-28 15:03:00,29.2 W/m²
2022-12-28 15:04:00,28.0 W/m²
2022-12-28 15:05:00,27.6 W/m²
2022-12-28 15:06:00,25.1 W/m²
2022-12-28 15:07:00,24.4 W/m²
2022-12-28 15:08:00,22.7 W/m²
2022-12-28 15:09:00,21.6 W/m²
2022-12-28 15:10:00,20.2 W/m²
2022-12-28 15:11:00,18.0 W/m²
2022-12-28 15:12:00,16.3 W/m²
2022-12-28 15:13:00,15.1 W/m²
2022-12-28 15:14:00,13.0 W/m²
2022-12-28 15:15:00,13.2 W/m²
2022-12-28 15:16:00,12.9 W/m²
2022-12-28 15:17:00,12.8 W/m²
2022-12-28 15:18:00,13.0 W/m²
2022-12-28 15:19:00,12.7 W/m²
2022-12-28 15:20:00,13.0 W/m²
2022-12-28 15:21:00,13.0 W/m²
2022-12-28 15:22:00,13.3 W/m²
2022-12-28 15:23:00,13.6 W/m²
2022-12-28 15:24:00,13.3 W/m²
2022-12-28 15:25:00,13.3 W/m²
2022-12-28 15:26:00,14.5 W/m²
2022-12-28 15:27:00,16.0 W/m²
2022-12-28 15:28:00,16.1 W/m²
2022-12-28 15:29:00,16.3 W/m²
2022-12-28 15:30:00,15.8 W/m²
2022-12-28 15:31:00,14.1 W/m²
2022-12-28 15:32:00,12.6 W/m²
2022-12-28 15:33:00,11.1 W/m²
2022-12-28 15:34:00,9.84 W/m²
2022-12-28 15:35:00,9.12 W/m²
2022-12-28 15:36:00,8.45 W/m²
2022-12-28 15:37:00,8.19 W/m²
2022-12-28 15:38:00,8.17 W/m²
2022-12-28 15:39:00,7.70 W/m²
2022-12-28 15:40:00,7.48 W/m²
2022-12-28 15:41:00,7.23 W/m²
2022-12-28 15:42:00,7.05 W/m²
2022-12-28 15:43:00,6.54 W/m²
2022-12-28 15:44:00,6.34 W/m²
2022-12-28 15:45:00,6.63 W/m²
2022-12-28 15:46:00,6.33 W/m²
2022-12-28 15:47:00,6.40 W/m²
2022-12-28 15:48:00,6.07 W/m²
2022-12-28 15:49:00,5.94 W/m²
2022-12-28 15:50:00,6.16 W/m²
2022-12-28 15:51:00,6.10 W/m²
2022-12-28 15:52:00,6.33 W/m²
2022-12-28 15:53:00,5.89 W/m²
2022-12-28 15:54:00,5.37 W/m²
2022-12-28 15:55:00,4.97 W/m²
2022-12-28 15:57:00,3.97 W/m²
2022-12-28 15:58:00,3.63 W/m²
2022-12-28 15:59:00,3.73 W/m²
2022-12-28 16:00:00,3.52 W/m²

