"Time","Lux4 Regression","Lux7 Regression","Lux1 Regression","Lux2 Regression","Lux6 Regression","Lux3 Regression","Lux8 Regression","Lux5 Regression","Lux0 Regression"
2022-12-22 09:11:45,5781,5651,6946,6440,5632,5994,5656,5665,400
2022-12-22 09:12:15,5825,5699,7049,6522,5678,6040,5702,5721,400
2022-12-22 09:12:45,5862,5741,7092,6547,5719,6077,5743,5755,400
2022-12-22 09:13:15,5894,5780,7126,6652,5757,6072,5782,5790,400
2022-12-22 09:13:45,5971,5867,7195,6779,5841,6174,5869,5872,400
2022-12-22 09:14:15,6134,6024,7286,6933,5993,6318,6023,6018,400
2022-12-22 09:14:45,6331,6248,7381,7071,6212,6543,6245,6243,400
2022-12-22 09:15:15,6599,6521,7550,7255,6486,6824,6519,6509,400
2022-12-22 09:15:45,6894,6827,7853,7536,6794,7105,6833,6811,400
2022-12-22 09:16:15,7220,7160,8287,7888,7128,7418,7165,7139,400
2022-12-22 09:16:45,7597,7544,8801,8285,7515,7796,7551,7520,400
2022-12-22 09:17:15,8034,7980,9139,8635,7953,8237,7983,7954,400
2022-12-22 09:17:45,8470,8434,9610,9086,8409,8640,8424,8402,400
2022-12-22 09:18:15,8921,8891,10088,9546,8874,9106,8867,8860,400
2022-12-22 09:18:45,9377,9351,10487,10043,9349,9554,9313,9330,400
2022-12-22 09:19:15,9890,9864,10997,10548,9877,10059,9801,9851,400
2022-12-22 09:19:45,10468,10441,11654,11095,10467,10644,10329,10436,400
2022-12-22 09:20:15,11110,11093,12273,11754,11133,11278,10905,11098,400
2022-12-22 09:21:00,11840,11799,13001,12448,11874,11986,11445,11834,400
2022-12-22 09:21:15,12591,12467,13712,13180,12599,12733,11875,12577,400
2022-12-22 09:21:45,13372,13125,14468,13917,13340,13494,12262,13344,400
2022-12-22 09:22:15,14082,13686,15157,14613,13992,14188,12587,14032,400
2022-12-22 09:23:00,14700,14156,15832,15209,14589,14809,12855,14638,400
2022-12-22 09:23:15,15231,14509,16396,15788,15064,15347,13063,15155,400
2022-12-22 09:24:00,15653,14767,16778,16208,15424,15770,13241,15562,400
2022-12-22 09:24:15,16044,14972,17143,16592,15757,16156,13393,15943,400
2022-12-22 09:24:45,16324,15076,17428,16908,15977,16442,13477,16224,400
2022-12-22 09:25:15,16580,15138,17737,17194,16158,16714,13515,16443,400
2022-12-22 09:25:45,16659,15144,17911,17277,16200,16811,13527,16496,400
2022-12-22 09:26:15,16583,15126,17919,17222,16152,16773,13537,16426,400
2022-12-22 09:26:45,16505,15125,17901,17191,16089,16713,13563,16352,400
2022-12-22 09:27:15,16378,15104,17785,17112,15969,16575,13579,16223,400
2022-12-22 09:27:45,16244,15100,17626,17007,15885,16453,13602,16109,400
2022-12-22 09:28:15,16079,15087,17458,16839,15766,16278,13621,15952,400
2022-12-22 09:28:45,15997,15108,17368,16723,15734,16183,13667,15890,400
2022-12-22 09:29:15,16028,15158,17359,16742,15769,16212,13707,15933,400
2022-12-22 09:29:45,16017,15152,17321,16702,15742,16178,13703,15911,400
2022-12-22 09:30:15,15753,15014,16997,16428,15486,15912,13637,15637,400
2022-12-22 09:30:45,15333,14779,16522,15981,15132,15486,13530,15233,400
2022-12-22 09:31:15,14988,14594,16133,15625,14837,15153,13456,14907,400
2022-12-22 09:31:45,14744,14422,15890,15371,14615,14901,13426,14683,400
2022-12-22 09:32:15,14530,14227,15641,15109,14417,14675,13413,14487,400
2022-12-22 09:33:00,14369,14073,15493,14947,14260,14511,13334,14327,400
2022-12-22 09:33:15,14305,13990,15453,14904,14189,14443,13219,14268,400
2022-12-22 09:34:00,14172,13830,15404,14805,14038,14328,13084,14128,400
2022-12-22 09:34:15,13921,13544,15170,14594,13762,14114,12915,13872,400
2022-12-22 09:35:00,13698,13288,14954,14357,13515,13896,12721,13636,400
2022-12-22 09:35:15,13561,13139,14826,14220,13376,13772,12571,13500,400
2022-12-22 09:36:00,13472,13035,14758,14164,13280,13673,12485,13408,400
2022-12-22 09:36:15,13381,12943,14548,14037,13189,13570,12408,13317,400
2022-12-22 09:37:00,13306,12871,14556,13960,13109,13497,12351,13239,400
2022-12-22 09:37:15,13184,12763,14418,13840,12994,13380,12248,13115,400
2022-12-22 09:38:00,13009,12596,14415,13695,12821,13216,12095,12930,400
2022-12-22 09:38:15,12894,12477,14234,13586,12698,13091,11995,12808,400
2022-12-22 09:39:00,12785,12379,14044,13476,12599,12961,11906,12711,400
2022-12-22 09:39:15,12822,12422,13991,13402,12635,12988,11922,12751,400
2022-12-22 09:40:00,12940,12533,14048,13504,12744,13094,12043,12863,400
2022-12-22 09:40:15,12977,12553,14051,13535,12769,13128,12051,12893,400
2022-12-22 09:41:00,12883,12401,14008,13488,12643,13055,11883,12771,400
2022-12-22 09:41:15,12696,12160,13870,13371,12431,12892,11654,12570,400
2022-12-22 09:42:00,12572,11982,13787,13305,12275,12809,11488,12421,400
2022-12-22 09:42:15,12682,12005,13881,13386,12331,12917,11490,12503,400
2022-12-22 09:43:00,12899,12200,14186,13745,12548,13153,11681,12725,400
2022-12-22 09:43:15,13382,12567,14918,14265,12967,13636,12000,13189,400
2022-12-22 09:43:45,13556,12734,14994,14410,13140,13813,12143,13361,400
2022-12-22 09:44:15,14315,13246,15908,15252,13759,14628,12552,14082,400
2022-12-22 09:44:45,14675,13495,16288,15568,14046,14976,12808,14430,400
2022-12-22 09:45:15,15600,14076,17246,16599,14758,15937,13311,15298,400
2022-12-22 09:46:00,16243,14472,18040,17371,15216,16668,13671,15832,400
2022-12-22 09:46:15,16390,14538,18376,17682,15304,16879,13727,15953,400
2022-12-22 09:47:00,16159,14469,18007,17372,15158,16578,13723,15780,400
2022-12-22 09:47:15,16060,14416,17820,17123,15076,16425,13690,15695,400
2022-12-22 09:47:45,16095,14518,17607,17003,15151,16419,13797,15734,400
2022-12-22 09:48:15,16398,14864,17915,17319,15493,16737,14103,16068,400
2022-12-22 09:48:45,17011,15419,18741,18045,16095,17392,14568,16670,400
2022-12-22 09:49:15,17643,15984,19471,18695,16714,18036,14970,17286,400
2022-12-22 09:49:45,18411,16622,20200,19450,17430,18797,15378,18043,400
2022-12-22 09:50:15,19723,17287,21608,20925,18320,20209,15721,19184,400
2022-12-22 09:51:00,19815,17301,21917,21127,18362,20384,15604,19238,400
2022-12-22 09:51:15,18804,16921,20319,19719,17814,19161,15252,18463,400
2022-12-22 09:52:00,19004,17067,20465,19853,17987,19311,15260,18665,400
2022-12-22 09:52:15,19262,17300,20752,20085,18266,19548,15309,18930,400
2022-12-22 09:52:45,19373,17458,20842,20179,18416,19648,15355,19056,400
2022-12-22 09:53:15,19354,17502,20749,20147,18445,19633,15416,19039,400
2022-12-22 09:53:45,19127,17406,20522,19897,18274,19390,15460,18854,400
2022-12-22 09:54:15,18904,17214,20227,19661,18054,19132,15490,18648,400
2022-12-22 09:54:45,18698,16984,19888,19406,17831,18916,15478,18447,400
2022-12-22 09:55:15,18607,16860,19876,19318,17722,18816,15478,18351,400
2022-12-22 09:55:45,18753,16886,20134,19505,17751,18988,15530,18430,400
2022-12-22 09:56:15,19027,16967,20541,19881,17861,19338,15628,18618,400
2022-12-22 09:56:45,19327,17096,20995,20281,18018,19689,15750,18851,400
2022-12-22 09:57:15,19607,17248,21410,20635,18182,20032,15826,19072,400
2022-12-22 09:57:45,19775,17347,21680,20976,18281,20276,15842,19202,400
2022-12-22 09:58:15,19800,17349,21659,20975,18272,20291,15790,19214,400
2022-12-22 09:58:45,19635,17240,21366,20675,18144,20072,15697,19056,400
2022-12-22 09:59:15,19260,17006,21037,20366,17874,19693,15537,18728,400
2022-12-22 09:59:45,19238,17067,20933,20289,17913,19692,15682,18701,400
2022-12-22 10:00:15,18973,16713,21017,20295,17557,19574,15459,18350,400
2022-12-22 10:00:45,18175,16169,20089,19409,16911,18692,15092,17612,400
2022-12-22 10:01:15,18450,16362,21134,20126,17109,19154,15313,17838,400
2022-12-22 10:01:45,17458,15601,19751,18865,16303,18020,14713,16957,400
2022-12-22 10:02:15,16992,15258,19108,18314,15897,17516,14467,16525,400
2022-12-22 10:02:45,16804,15135,18784,18038,15754,17276,14362,16359,400
2022-12-22 10:03:15,17107,15378,19047,18302,16063,17553,14565,16661,400
2022-12-22 10:03:45,16608,15214,18366,17713,15744,17001,14427,16248,400
2022-12-22 10:04:15,16437,15174,18087,17421,15637,16777,14385,16104,400
2022-12-22 10:04:45,16515,15291,18129,17445,15755,16845,14446,16205,400
2022-12-22 10:05:15,16527,15371,18148,17440,15814,16834,14471,16248,400
2022-12-22 10:05:45,16544,15444,18171,17406,15867,16815,14519,16286,400
2022-12-22 10:06:15,16569,15521,18160,17391,15941,16848,14583,16336,400
2022-12-22 10:06:45,16610,15587,18183,17441,16014,16874,14649,16393,400
2022-12-22 10:07:15,16682,15643,18249,17528,16081,16937,14733,16467,400
2022-12-22 10:07:45,16619,15609,18166,17467,16044,16884,14742,16416,400
2022-12-22 10:08:15,16451,15467,17969,17275,15894,16715,14667,16252,400
2022-12-22 10:08:45,16281,15332,17753,17081,15749,16536,14575,16087,400
2022-12-22 10:09:15,16163,15228,17591,16969,15641,16404,14487,15969,400
2022-12-22 10:09:45,16135,15185,17613,16928,15612,16382,14421,15937,400
2022-12-22 10:10:15,16238,15235,17791,17057,15702,16507,14412,16036,400
2022-12-22 10:10:45,16527,15436,18137,17389,15973,16800,14545,16313,400
2022-12-22 10:11:15,17159,15863,18883,18134,16520,17481,14857,16906,400
2022-12-22 10:11:45,18539,16741,20562,19724,17537,19023,15541,18134,400
2022-12-22 10:12:15,18735,16821,20818,19979,17693,19236,15551,18314,400
2022-12-22 10:12:45,18672,16799,20588,19842,17701,19118,15455,18290,400
2022-12-22 10:13:15,19139,17075,21153,20379,18058,19644,15607,18715,400
2022-12-22 10:14:00,19458,17242,21585,20778,18290,19989,15622,19011,400
2022-12-22 10:14:15,19542,17219,21752,20932,18324,20090,15474,19086,400
2022-12-22 10:15:00,19137,16849,21264,20464,17967,19651,15070,18706,400
2022-12-22 10:15:15,18352,16376,20227,19428,17386,18740,14636,18033,400
2022-12-22 10:16:00,18031,16231,19800,19025,17174,18348,14485,17761,400
2022-12-22 10:16:15,17620,16045,19270,18529,16898,17906,14351,17399,400
2022-12-22 10:16:45,17374,16002,18854,18170,16749,17620,14355,17187,400
2022-12-22 10:17:15,17410,16131,18794,18182,16783,17654,14476,17208,400
2022-12-22 10:17:45,17555,16311,18988,18334,16910,17817,14647,17336,400
2022-12-22 10:18:15,17684,16439,19067,18418,17034,17922,14774,17482,400
2022-12-22 10:18:45,17877,16610,19209,18559,17217,18077,14897,17677,400
2022-12-22 10:19:15,18148,16846,19432,18815,17486,18322,15026,17960,400
2022-12-22 10:19:45,18544,17161,19841,19226,17874,18727,15139,18351,400
2022-12-22 10:20:15,19028,17482,20380,19742,18318,19236,15255,18817,400
2022-12-22 10:20:45,19526,17764,20909,20259,18750,19757,15398,19291,400
2022-12-22 10:21:15,19968,17981,21349,20709,19109,20202,15537,19711,400
2022-12-22 10:22:00,20345,18197,21731,21072,19445,20577,15685,20084,400
2022-12-22 10:22:15,20665,18437,22088,21403,19779,20912,15826,20418,400
2022-12-22 10:23:00,21108,18756,22596,21879,20213,21377,16021,20855,400
2022-12-22 10:23:15,21518,19019,23064,22354,20615,21815,16168,21255,400
2022-12-22 10:24:00,21884,19256,23459,22740,20954,22189,16294,21616,400
2022-12-22 10:24:15,22250,19431,23798,23105,21210,22565,16373,21970,400
2022-12-22 10:24:45,22663,19611,24231,23536,21470,22992,16457,22359,400
2022-12-22 10:25:15,23285,19923,24827,24180,21859,23622,16646,22902,400
2022-12-22 10:25:45,25752,21156,27840,27110,23354,26309,17520,24860,400
2022-12-22 10:26:15,26533,21364,29296,28342,23714,27244,17578,25446,400
2022-12-22 10:26:45,25828,20959,28160,27298,23213,26413,17204,24947,400
2022-12-22 10:27:15,25220,20689,27063,26300,22882,25691,16916,24484,400
2022-12-22 10:27:45,25970,20991,27821,27096,23285,26459,17061,25028,400
2022-12-22 10:28:15,26250,21038,28418,27624,23464,26883,17031,25212,400
2022-12-22 10:29:00,26121,20999,28235,27508,23510,26768,16948,25131,400
2022-12-22 10:29:15,25961,20871,28111,27377,23432,26625,16863,24989,400
2022-12-22 10:29:45,26311,20915,28947,28053,23553,27118,16878,25276,400
2022-12-22 10:30:15,25756,20545,28122,27261,23155,26453,16670,24839,400
2022-12-22 10:30:45,26582,20915,29031,28199,23657,27282,17066,25507,400
2022-12-22 10:31:15,25552,20113,28069,27124,22842,26245,16426,24652,400
2022-12-22 10:32:00,25064,19893,26913,26152,22690,25552,16226,24377,400
2022-12-22 10:32:15,24885,19821,26440,25782,22731,25267,16085,24329,400
2022-12-22 10:33:00,25157,19914,26610,25965,22976,25504,16088,24595,400
2022-12-22 10:33:15,25658,20080,27085,26449,23298,25989,16163,25072,400
2022-12-22 10:34:00,25978,20210,27361,26735,23451,26304,16160,25368,400
2022-12-22 10:34:15,26206,20318,27489,26878,23537,26503,16156,25600,400
2022-12-22 10:35:00,26269,20366,27418,26839,23598,26516,16119,25691,400
2022-12-22 10:35:15,26354,20449,27444,26876,23734,26565,16106,25798,400
2022-12-22 10:35:45,26523,20579,27654,27062,23910,26737,16119,25946,400
2022-12-22 10:36:30,26524,20717,27695,27095,24034,26757,16119,25995,400
2022-12-22 10:36:45,26273,20760,27381,26826,24010,26486,16101,25817,400
2022-12-22 10:37:15,25850,20671,27003,26370,23834,26056,16058,25408,400
2022-12-22 10:37:45,25174,20452,26396,25724,23404,25398,15995,24784,400
2022-12-22 10:38:15,24213,20197,25442,24788,22794,24433,15882,23946,400
2022-12-22 10:38:45,23112,19882,24311,23708,22073,23328,15767,22913,400
2022-12-22 10:39:15,22088,19562,23326,22715,21363,22302,15664,21890,400
2022-12-22 10:39:45,21129,19269,22397,21778,20526,21339,15557,20939,400
2022-12-22 10:40:15,20344,18997,21572,20974,19782,20523,15479,20165,400
2022-12-22 10:40:45,19785,18639,20962,20407,19247,19950,15385,19612,400
2022-12-22 10:41:15,19304,18184,20538,19933,18782,19463,15314,19136,400
2022-12-22 10:42:00,18876,17705,20090,19524,18354,19053,15297,18710,400
2022-12-22 10:42:15,18475,17329,19754,19110,17933,18644,15277,18297,400
2022-12-22 10:43:00,18156,17068,19469,18817,17592,18320,15258,17967,400
2022-12-22 10:43:15,17936,16866,19249,18596,17360,18113,15227,17743,400
2022-12-22 10:44:00,17831,16774,19107,18498,17250,18008,15197,17637,400
2022-12-22 10:44:15,17784,16732,18956,18407,17195,17951,15129,17585,400
2022-12-22 10:45:00,17646,16625,18801,18247,17078,17808,15059,17465,400
2022-12-22 10:45:15,17442,16440,18658,18069,16880,17613,15025,17258,400
2022-12-22 10:46:00,17194,16199,18394,17853,16631,17386,14988,17003,400
2022-12-22 10:46:15,16962,15957,18217,17617,16388,17173,14961,16756,400
2022-12-22 10:47:00,16750,15732,17970,17426,16167,16978,14891,16537,400
2022-12-22 10:47:15,16539,15514,17830,17260,15949,16765,14823,16327,400
2022-12-22 10:48:15,16218,15189,17580,16967,15607,16453,14679,16000,400
2022-12-22 10:48:45,16099,15058,17332,16794,15467,16301,14559,15869,400
2022-12-22 10:49:15,15943,14917,17237,16653,15311,16152,14398,15707,400
2022-12-22 10:50:00,15798,14793,17040,16452,15166,16003,14232,15544,400
2022-12-22 10:50:15,15614,14646,16812,16290,15000,15804,14118,15346,400
2022-12-22 10:51:15,15387,14561,16583,16055,14865,15599,14084,15143,400
2022-12-22 10:51:45,15449,14701,16797,16178,14978,15657,14093,15231,400
2022-12-22 10:52:15,15531,14843,16890,16249,15101,15756,14057,15335,400
2022-12-22 10:52:45,15462,14831,16823,16211,15070,15700,13993,15283,400
2022-12-22 10:53:15,15145,14585,16562,15917,14799,15393,13862,14991,400
2022-12-22 10:53:45,14616,14149,16020,15378,14333,14856,13651,14487,400
2022-12-22 10:54:15,14020,13662,15380,14778,13803,14243,13360,13909,400
2022-12-22 10:54:45,13500,13249,14749,14231,13352,13714,13002,13417,400
2022-12-22 10:55:15,13064,12908,14393,13661,12979,13247,12690,13010,400
2022-12-22 10:55:45,12716,12623,13968,13362,12671,12874,12431,12670,400
2022-12-22 10:56:15,12475,12413,13704,13101,12445,12635,12240,12432,400
2022-12-22 10:56:45,12303,12252,13518,12899,12280,12479,12092,12261,400
2022-12-22 10:57:15,12215,12167,13389,12806,12188,12370,12015,12167,400
2022-12-22 10:57:45,12242,12218,13450,12900,12234,12412,12071,12201,400
2022-12-22 10:58:15,12474,12470,13584,13104,12444,12632,12307,12436,400
2022-12-22 10:58:45,12887,12899,13935,13489,12896,13040,12655,12855,400
2022-12-22 10:59:15,13385,13408,14501,13961,13405,13526,13026,13370,400
2022-12-22 10:59:45,13889,13907,15062,14441,13910,14033,13368,13882,400
2022-12-22 11:00:15,14312,14317,15455,14850,14329,14448,13635,14317,400
2022-12-22 11:00:45,14688,14699,15851,15248,14713,14838,13860,14714,400
2022-12-22 11:01:15,15045,15051,16116,15611,15070,15185,14057,15084,400
2022-12-22 11:01:45,15360,15364,16490,15913,15385,15495,14243,15405,400
2022-12-22 11:02:15,15625,15622,16740,16187,15648,15756,14406,15673,400
2022-12-22 11:02:45,15871,15867,16974,16429,15902,15999,14538,15925,400
2022-12-22 11:03:15,16156,16142,17300,16682,16187,16276,14657,16212,400
2022-12-22 11:04:00,16429,16360,17540,16957,16454,16547,14786,16481,400
2022-12-22 11:04:15,16631,16485,17707,17159,16650,16750,14930,16679,400
2022-12-22 11:05:00,16721,16541,17860,17235,16726,16853,15078,16762,400
2022-12-22 11:05:15,16726,16577,17903,17266,16731,16855,15187,16779,400
2022-12-22 11:05:45,16755,16606,17827,17357,16749,16862,15274,16807,400
2022-12-22 11:06:15,16841,16679,17906,17375,16819,16959,15345,16889,400
2022-12-22 11:06:45,17012,16833,18120,17543,16981,17126,15415,17059,400
2022-12-22 11:07:15,17280,17046,18386,17813,17225,17392,15489,17313,400
2022-12-22 11:07:45,17571,17264,18665,18089,17485,17668,15566,17585,400
2022-12-22 11:08:15,17874,17483,18964,18396,17745,17990,15649,17875,400
2022-12-22 11:08:45,18191,17694,19301,18738,18006,18314,15740,18171,400
2022-12-22 11:09:15,18541,17925,19701,19165,18275,18685,15795,18484,400
2022-12-22 11:10:00,18914,18178,20211,19588,18578,19097,15836,18826,400
2022-12-22 11:10:15,19234,18387,20544,19929,18857,19443,15886,19119,400
2022-12-22 11:11:00,19494,18529,20994,20275,19054,19745,15898,19337,400
2022-12-22 11:11:15,19638,18628,21162,20477,19180,19935,15927,19454,400
2022-12-22 11:12:00,19634,18691,21275,20498,19212,19935,15959,19460,400
2022-12-22 11:12:15,19420,18591,20953,20263,19029,19710,15925,19262,400
2022-12-22 11:13:00,18988,18286,20307,19667,18639,19188,15830,18859,400
2022-12-22 11:13:15,18592,17982,19873,19296,18281,18780,15842,18489,400
2022-12-22 11:14:00,18319,17766,19657,19016,18025,18506,16014,18230,400
2022-12-22 11:14:15,18409,17889,19700,19084,18131,18584,16208,18320,400
2022-12-22 11:15:00,18852,18361,20094,19470,18613,19016,16313,18768,400
2022-12-22 11:15:15,19502,19042,20819,20152,19307,19681,16392,19431,400
2022-12-22 11:16:00,20171,19709,21421,20812,20005,20345,16445,20115,400
2022-12-22 11:16:15,20726,20191,21928,21300,20604,20855,16492,20693,400
2022-12-22 11:17:00,21150,20526,22284,21678,21049,21255,16498,21118,400
2022-12-22 11:17:15,21481,20732,22513,21931,21423,21547,16495,21471,400
2022-12-22 11:18:00,21768,20855,22805,22225,21703,21839,16508,21751,400
2022-12-22 11:18:15,21951,20932,23032,22418,21848,22030,16530,21916,400
2022-12-22 11:19:00,21994,20990,23138,22515,21850,22104,16566,21938,400
2022-12-22 11:19:15,21991,21049,23216,22548,21813,22112,16606,21912,400
2022-12-22 11:20:00,22079,21175,23373,22715,21875,22233,16622,21985,400
2022-12-22 11:20:15,22212,21316,23549,22888,21990,22396,16594,22110,400
2022-12-22 11:21:00,22317,21371,23606,22945,22091,22482,16527,22221,400
2022-12-22 11:21:15,22262,21217,23415,22781,22035,22387,16415,22171,400
2022-12-22 11:22:00,21936,20875,23083,22425,21737,22050,16281,21867,400
2022-12-22 11:22:15,21453,20462,22600,21943,21262,21581,16114,21380,400
2022-12-22 11:23:00,20855,19998,22034,21384,20651,20992,15924,20776,400
2022-12-22 11:23:15,20187,19439,21419,20753,19969,20343,15727,20099,400
2022-12-22 11:24:00,19471,18863,20684,20041,19257,19647,15509,19381,400
2022-12-22 11:24:15,18748,18258,20056,19397,18542,18928,15303,18665,400
2022-12-22 11:25:00,18015,17603,19308,18610,17816,18177,15046,17935,400
2022-12-22 11:25:15,17221,16906,18405,17832,17064,17379,14739,17175,400
2022-12-22 11:26:00,16387,16167,17606,16995,16286,16551,14410,16360,400
2022-12-22 11:26:15,15594,15429,16764,16199,15520,15742,14035,15563,400
2022-12-22 11:27:00,14839,14717,15988,15414,14788,14987,13659,14807,400
2022-12-22 11:27:15,14184,14082,15345,14790,14140,14331,13334,14142,400
2022-12-22 11:27:45,13641,13565,14803,14246,13605,13799,13023,13597,400
2022-12-22 11:28:15,13231,13171,14352,13831,13193,13391,12766,13182,400
2022-12-22 11:28:45,12914,12879,13951,13498,12887,13073,12584,12867,400
2022-12-22 11:29:15,12802,12786,13970,13344,12789,12963,12541,12762,400
2022-12-22 11:29:45,12926,12923,14004,13514,12925,13089,12652,12895,400
2022-12-22 11:30:15,13196,13174,14235,13749,13189,13344,12763,13164,400
2022-12-22 11:30:45,13422,13380,14539,14008,13410,13579,12822,13390,400
2022-12-22 11:31:15,13540,13483,14669,14122,13520,13687,12844,13504,400
2022-12-22 11:31:45,13578,13517,14715,14166,13555,13729,12822,13538,400
2022-12-22 11:32:15,13569,13510,14728,14159,13541,13717,12789,13524,400
2022-12-22 11:32:45,13486,13448,14600,14077,13468,13632,12726,13445,400
2022-12-22 11:33:15,13351,13328,14453,13954,13335,13492,12634,13312,400
2022-12-22 11:33:45,13166,13144,14304,13760,13142,13305,12492,13124,400
2022-12-22 11:34:15,12934,12907,14070,13549,12907,13079,12305,12893,400
2022-12-22 11:34:45,12647,12612,13805,13275,12618,12805,12034,12605,400
2022-12-22 11:35:15,12283,12223,13499,12916,12239,12435,11681,12227,400
2022-12-22 11:36:00,11816,11742,13027,12453,11773,11996,11283,11764,400
2022-12-22 11:36:15,11306,11207,12493,11953,11254,11493,10866,11243,400
2022-12-22 11:37:00,10757,10632,11979,11388,10687,10945,10409,10680,400
2022-12-22 11:37:15,10212,10077,11456,10867,10133,10407,9940,10139,400
2022-12-22 11:38:00,9732,9577,10939,10376,9633,9927,9488,9652,400
2022-12-22 11:38:15,9282,9114,10496,9964,9169,9473,9044,9203,400
2022-12-22 11:39:00,8853,8673,10089,9552,8724,9048,8606,8768,400
2022-12-22 11:39:15,8439,8252,9667,9118,8300,8637,8187,8351,400
2022-12-22 11:40:00,8028,7834,9296,8673,7881,8220,7770,7932,400
2022-12-22 11:40:15,7608,7419,8964,8294,7465,7824,7355,7524,400
2022-12-22 11:41:00,7258,7050,8643,8009,7097,7443,6981,7153,400
2022-12-22 11:41:15,6956,6765,8243,7681,6807,7189,6697,6864,400
2022-12-22 11:41:45,6767,6570,7908,7375,6614,6982,6501,6675,400
2022-12-22 11:42:15,6607,6410,7773,7242,6456,6816,6342,6513,400
2022-12-22 11:42:45,6473,6261,7678,7082,6309,6686,6195,6368,400
2022-12-22 11:43:15,6321,6125,7614,6953,6173,6531,6065,6230,400
2022-12-22 11:43:45,6199,6004,7538,6817,6048,6412,5947,6102,400
2022-12-22 11:44:30,6096,5908,7508,6733,5950,6321,5852,5998,400
2022-12-22 11:44:45,6002,5819,7442,6592,5858,6240,5762,5910,400
2022-12-22 11:45:15,5910,5718,7388,6499,5755,6119,5663,5804,400
2022-12-22 11:45:45,5815,5630,7356,6425,5665,6065,5575,5707,400
2022-12-22 11:46:15,5756,5575,7315,6379,5609,5973,5522,5652,400
2022-12-22 11:47:00,5745,5568,7273,6382,5599,5958,5517,5639,400
2022-12-22 11:47:15,5792,5618,7252,6406,5648,5993,5573,5687,400
2022-12-22 11:48:00,5861,5693,7237,6442,5722,6087,5651,5760,400
