"Time","Lux4 Regression","Lux1 Regression","Lux8 Regression","Lux2 Regression","Lux7 Regression","Lux6 Regression","Lux3 Regression","Lux5 Regression","Lux0 Regression"
2022-12-22 11:52:15,6677,7846,6499,7377,6556,6573,6903,6593,400
2022-12-22 11:53:00,7033,8206,6878,7702,6939,6940,7227,6944,400
2022-12-22 11:53:15,7428,8593,7286,8057,7349,7343,7625,7347,400
2022-12-22 11:54:15,7954,9095,7791,8590,7864,7861,8159,7871,400
2022-12-22 11:55:15,8139,9420,7957,8795,8032,8045,8339,8054,400
2022-12-22 11:56:15,8134,9399,7957,8780,8031,8040,8343,8049,400
2022-12-22 11:57:00,8139,9473,7968,8831,8038,8042,8333,8052,400
2022-12-22 11:57:15,8192,9630,8038,8938,8105,8103,8381,8113,400
2022-12-22 11:57:45,8279,9570,8124,8912,8189,8185,8480,8196,400
2022-12-22 11:58:30,8363,9611,8228,8980,8283,8279,8553,8290,400
2022-12-22 11:58:45,8525,9649,8400,9131,8450,8439,8717,8448,400
2022-12-22 11:59:15,8728,9891,8610,9363,8656,8643,8917,8651,400
2022-12-22 11:59:45,8822,10059,8700,9465,8748,8733,8990,8742,400
2022-12-22 12:00:15,8706,9952,8584,9383,8630,8609,8897,8623,400
2022-12-22 12:00:45,8536,9816,8437,9184,8467,8443,8726,8455,400
2022-12-22 12:01:15,8530,9798,8461,9178,8475,8443,8725,8451,400
2022-12-22 12:01:45,8672,9818,8611,9309,8622,8588,8861,8597,400
2022-12-22 12:02:15,8714,9864,8639,9356,8651,8621,8887,8631,400
2022-12-22 12:02:45,8631,9768,8546,9275,8560,8535,8823,8550,400
2022-12-22 12:03:15,8514,9701,8429,9153,8441,8418,8714,8432,400
2022-12-22 12:03:45,8353,9620,8263,8994,8275,8254,8569,8269,400
2022-12-22 12:04:30,8120,9288,8018,8765,8029,8012,8327,8026,400
2022-12-22 12:04:45,7870,9167,7777,8521,7784,7768,8079,7779,400
2022-12-22 12:05:15,7639,9037,7539,8301,7544,7534,7852,7545,400
2022-12-22 12:05:45,7441,8794,7347,8133,7343,7338,7674,7349,400
2022-12-22 12:06:15,7376,8739,7305,8096,7292,7279,7574,7293,400
2022-12-22 12:06:45,7493,8772,7430,8139,7414,7394,7695,7399,400
2022-12-22 12:07:15,7620,8770,7556,8251,7543,7520,7821,7530,400
2022-12-22 12:07:45,7666,8792,7598,8317,7588,7567,7886,7579,400
2022-12-22 12:08:15,7617,8822,7544,8280,7539,7518,7821,7533,400
2022-12-22 12:08:45,7621,8888,7556,8301,7548,7525,7823,7535,400
2022-12-22 12:09:15,7718,8818,7655,8310,7646,7621,7928,7626,400
2022-12-22 12:09:45,7817,8964,7755,8463,7745,7722,8023,7731,400
2022-12-22 12:10:15,7864,9144,7796,8531,7788,7766,8065,7779,400
2022-12-22 12:10:45,7937,9179,7863,8572,7858,7833,8118,7843,400
2022-12-22 12:11:15,8101,9190,8034,8722,8037,8006,8300,8012,400
2022-12-22 12:11:45,8324,9398,8262,8974,8275,8243,8539,8251,400
2022-12-22 12:12:15,8589,9629,8509,9237,8539,8506,8771,8509,400
2022-12-22 12:12:45,8864,10085,8764,9529,8814,8787,9055,8785,400
2022-12-22 12:13:15,9076,10345,8954,9750,9031,9008,9256,9009,400
2022-12-22 12:13:45,9261,10514,9122,9869,9219,9200,9453,9196,400
2022-12-22 12:14:15,9546,10764,9386,10185,9503,9493,9722,9481,400
2022-12-22 12:14:45,9896,11064,9724,10553,9856,9856,10068,9838,400
2022-12-22 12:15:15,10256,11514,10063,10827,10208,10223,10424,10203,400
2022-12-22 12:15:45,10536,11703,10319,11148,10476,10503,10706,10485,400
2022-12-22 12:16:15,10734,11971,10517,11394,10675,10697,10894,10683,400
2022-12-22 12:16:45,10942,12154,10742,11594,10898,10928,11122,10907,400
2022-12-22 12:17:15,11131,12381,10903,11738,11074,11109,11294,11091,400
2022-12-22 12:18:00,11214,12452,10952,11834,11138,11178,11395,11167,400
2022-12-22 12:18:15,11163,12361,10865,11799,11071,11113,11343,11119,400
2022-12-22 12:19:00,10976,12179,10680,11591,10877,10916,11159,10935,400
