"Time","Lux4 Regression","Lux2 Regression","Lux1 Regression","Lux7 Regression","Lux6 Regression","Lux8 Regression","Lux3 Regression","Lux0 Regression","Lux5 Regression"
2022-12-31 08:56:00,5835,6502,7259,5387,5525,5280,6074,400,5670
2022-12-31 08:57:00,5919,6603,7374,5458,5593,5357,6147,400,5746
2022-12-31 08:58:00,6003,6728,7554,5561,5683,5467,6262,400,5833
2022-12-31 08:59:00,6132,6837,7722,5722,5825,5633,6427,400,5960
2022-12-31 09:00:00,6364,7088,7922,6018,6099,5941,6655,400,6205
2022-12-31 09:01:00,6556,7306,8049,6242,6303,6170,6836,400,6400
2022-12-31 09:02:00,6758,7526,8166,6485,6531,6398,7031,400,6607
2022-12-31 09:03:00,7099,7901,8564,6785,6877,6641,7345,400,6971
2022-12-31 09:04:00,7349,8095,8782,6935,7057,6781,7635,400,7203
2022-12-31 09:05:00,7751,8648,9313,7216,7367,7057,8035,400,7548
2022-12-31 09:06:00,8213,9240,9785,7659,7807,7500,8519,400,7979
2022-12-31 09:07:00,8653,9681,10207,8112,8255,7921,8993,400,8420
2022-12-31 09:08:00,9113,10037,10583,8565,8742,8343,9421,400,8896
2022-12-31 09:09:00,9394,10284,10894,8831,9030,8567,9703,400,9181
2022-12-31 09:10:00,9194,10026,10717,8644,8845,8368,9481,400,8994
2022-12-31 09:11:00,8663,9455,10226,8160,8313,7902,8946,400,8474
2022-12-31 09:12:00,8431,9260,9989,7968,8107,7738,8698,400,8262
2022-12-31 09:13:00,8078,8895,9564,7670,7809,7467,8365,400,7938
2022-12-31 09:14:00,7839,8650,9257,7475,7592,7311,8104,400,7698
2022-12-31 09:15:00,7682,8528,9090,7373,7469,7228,7953,400,7545
2022-12-31 09:16:00,7546,8338,8757,7242,7332,7114,7779,400,7402
2022-12-31 09:17:00,7341,8073,8471,7072,7154,6951,7536,400,7221
2022-12-31 09:18:00,7248,7974,8409,7049,7107,6922,7472,400,7145
2022-12-31 09:19:00,7405,8087,8480,7226,7269,7100,7608,400,7297
2022-12-31 09:20:00,7487,8132,8524,7297,7341,7164,7700,400,7378
2022-12-31 09:21:00,7795,8428,8856,7611,7645,7478,8004,400,7681
2022-12-31 09:22:00,7887,8551,9036,7703,7736,7568,8101,400,7774
2022-12-31 09:23:00,7922,8608,9132,7754,7777,7621,8137,400,7814
2022-12-31 09:24:00,8133,8844,9372,7951,7977,7810,8374,400,8024
2022-12-31 09:25:00,8206,8922,9454,7987,8028,7826,8432,400,8084
2022-12-31 09:26:00,8072,8813,9362,7856,7899,7681,8309,400,7946
2022-12-31 09:27:00,8181,8907,9408,7954,8010,7767,8397,400,8061
2022-12-31 09:28:00,8430,9130,9580,8155,8228,7937,8652,400,8303
2022-12-31 09:29:00,8653,9411,9896,8356,8429,8120,8901,400,8525
2022-12-31 09:30:00,8973,9786,10327,8627,8711,8361,9243,400,8832
2022-12-31 09:31:00,9245,10072,10714,8830,8941,8531,9529,400,9084
2022-12-31 09:32:00,9501,10373,11081,9097,9208,8805,9826,400,9342
2022-12-31 09:33:00,9823,10708,11331,9380,9523,9081,10125,400,9644
2022-12-31 09:34:00,9880,10707,11262,9440,9591,9157,10141,400,9710
2022-12-31 09:35:00,9634,10382,10898,9271,9374,9036,9880,400,9497
2022-12-31 09:36:00,10030,10852,11466,9669,9782,9411,10272,400,9893
2022-12-31 09:37:00,10795,11573,12183,10365,10531,10027,11045,400,10646
2022-12-31 09:38:00,11256,12103,12745,10743,10933,10374,11529,400,11076
2022-12-31 09:39:00,11768,12704,13436,11196,11411,10780,12090,400,11566
2022-12-31 09:40:00,12303,13302,14075,11647,11897,11153,12646,400,12073
2022-12-31 09:41:00,12854,13876,14605,12081,12377,11472,13200,400,12595
2022-12-31 09:42:00,13354,14349,15036,12448,12811,11728,13699,400,13079
2022-12-31 09:43:00,13918,14900,15561,12894,13336,12063,14254,400,13629
2022-12-31 09:44:00,14383,15361,16082,13282,13795,12346,14716,400,14103
2022-12-31 09:45:00,14953,15905,16588,13723,14332,12682,15281,400,14659
2022-12-31 09:46:00,15309,16333,17000,13937,14644,12862,15674,400,14999
2022-12-31 09:47:00,15480,16556,17330,14102,14812,13054,15864,400,15173
2022-12-31 09:48:00,15209,16256,16909,14045,14621,13051,15562,400,14912
2022-12-31 09:49:00,14926,15882,16579,13967,14428,13026,15235,400,14664
2022-12-31 09:50:00,15044,15945,16654,14137,14598,13146,15321,400,14807
2022-12-31 09:51:00,15250,16105,16831,14320,14813,13222,15520,400,15018
2022-12-31 09:52:00,15416,16270,17029,14437,14965,13187,15677,400,15193
2022-12-31 09:53:00,15636,16478,17229,14518,15152,13169,15890,400,15423
2022-12-31 09:54:00,15860,16702,17432,14546,15261,13176,16123,400,15614
2022-12-31 09:55:00,15906,16844,17615,14437,15195,13110,16220,400,15620
2022-12-31 09:56:00,16106,17119,17940,14497,15320,13078,16444,400,15800
2022-12-31 09:57:00,16486,17519,18333,14645,15603,13052,16839,400,16137
2022-12-31 09:58:00,16910,17983,18740,14752,15907,13072,17288,400,16536
2022-12-31 09:59:00,17345,18390,19175,14851,16172,13143,17723,400,16954
2022-12-31 10:00:00,17787,18798,19534,15032,16445,13237,18136,400,17388
2022-12-31 10:01:00,18149,19144,19825,15078,16627,13207,18502,400,17714
2022-12-31 10:02:00,18198,19228,19911,14965,16530,13082,18597,400,17694
2022-12-31 10:03:00,18261,19358,20049,14923,16525,13035,18688,400,17696
2022-12-31 10:04:00,18321,19434,20156,14968,16604,13083,18769,400,17737
2022-12-31 10:05:00,18495,19614,20361,15127,16764,13236,18946,400,17904
2022-12-31 10:06:00,18618,19753,20512,15129,16800,13289,19097,400,17989
2022-12-31 10:07:00,18725,19926,20706,15140,16813,13356,19242,400,18074
2022-12-31 10:08:00,18791,20049,20876,15195,16840,13436,19346,400,18138
2022-12-31 10:09:00,18714,20067,20932,15160,16757,13399,19281,400,18072
2022-12-31 10:10:00,18728,20084,20930,15235,16781,13489,19284,400,18076
2022-12-31 10:11:00,18970,20296,21091,15592,17061,13792,19517,400,18315
2022-12-31 10:12:00,18730,19892,20635,15510,16972,13660,19194,400,18138
2022-12-31 10:13:00,18300,19212,19883,15241,16678,13443,18639,400,17803
2022-12-31 10:14:00,18124,19121,19823,15205,16581,13481,18491,400,17653
2022-12-31 10:15:00,17719,18703,19464,15229,16399,13592,18101,400,17222
2022-12-31 10:16:00,17012,18166,19006,15138,15958,13589,17459,400,16560
2022-12-31 10:17:00,16022,17051,17792,14779,15374,13384,16355,400,15702
2022-12-31 10:18:00,14917,15533,16147,14390,14720,13344,15066,400,14828
2022-12-31 10:19:00,14555,15141,15744,14416,14539,13540,14691,400,14525
2022-12-31 10:20:00,14449,15046,15615,14335,14445,13469,14583,400,14427
2022-12-31 10:21:00,14685,15290,15871,14507,14655,13538,14822,400,14638
2022-12-31 10:22:00,15348,15870,16531,14923,15296,13495,15443,400,15307
2022-12-31 10:23:00,16087,16605,17245,15088,15832,13469,16169,400,16030
2022-12-31 10:24:00,16382,16911,17544,14919,15837,13389,16492,400,16283
2022-12-31 10:25:00,15929,16466,17159,14463,15263,13112,16042,400,15770
2022-12-31 10:26:00,15393,15939,16582,14135,14782,12905,15515,400,15190
2022-12-31 10:27:00,14690,15281,15895,13758,14190,12785,14833,400,14485
2022-12-31 10:28:00,13908,14544,15173,13379,13642,12595,14082,400,13779
2022-12-31 10:29:00,13193,13828,14384,13037,13171,12319,13353,400,13172
2022-12-31 10:30:00,13223,13831,14403,12988,13205,12124,13371,400,13193
2022-12-31 10:31:00,13251,13835,14457,12953,13228,12009,13399,400,13210
2022-12-31 10:32:00,12787,13404,14021,12559,12755,11673,12943,400,12748
2022-12-31 10:33:00,11946,12586,13154,11813,11913,11278,12113,400,11902
2022-12-31 10:34:00,11159,11833,12398,11089,11135,10918,11341,400,11108
2022-12-31 10:35:00,10881,11537,12158,10808,10856,10661,11053,400,10826
2022-12-31 10:36:00,10205,10875,11461,10106,10152,10010,10394,400,10134
2022-12-31 10:37:00,9420,10064,10717,9325,9358,9246,9614,400,9340
2022-12-31 10:38:00,8803,9459,10054,8703,8725,8637,9006,400,8719
2022-12-31 10:39:00,8300,8947,9555,8203,8210,8146,8506,400,8216
2022-12-31 10:40:00,7805,8480,9077,7689,7691,7637,8023,400,7713
2022-12-31 10:41:00,7187,7848,8444,7065,7060,7009,7406,400,7096
2022-12-31 10:42:00,6798,7451,8183,6680,6669,6615,7023,400,6707
2022-12-31 10:43:00,6503,7124,7818,6379,6362,6313,6733,400,6403
2022-12-31 10:44:00,6311,7025,7544,6193,6174,6132,6545,400,6213
2022-12-31 10:45:00,6304,6991,7519,6190,6168,6138,6512,400,6206
2022-12-31 10:46:00,6365,7057,7645,6253,6229,6203,6592,400,6265
2022-12-31 10:47:00,6441,7202,7676,6331,6305,6284,6647,400,6339
2022-12-31 10:48:00,6867,7563,8021,6784,6752,6756,7073,400,6781
2022-12-31 10:49:00,7476,8158,8611,7403,7376,7386,7675,400,7400
2022-12-31 10:50:00,7967,8607,9155,7898,7881,7884,8175,400,7891
2022-12-31 10:51:00,8546,9160,9786,8490,8490,8475,8743,400,8478
2022-12-31 10:52:00,9254,9860,10439,9219,9238,9198,9450,400,9195
2022-12-31 10:53:00,9758,10369,11019,9708,9738,9678,9943,400,9692
2022-12-31 10:54:00,9941,10568,11129,9891,9921,9857,10111,400,9874
2022-12-31 10:55:00,10429,11030,11555,10401,10423,10352,10608,400,10370
2022-12-31 10:56:00,11058,11648,12189,11061,11065,10950,11223,400,11006
2022-12-31 10:57:00,12104,12664,13198,12100,12122,11686,12255,400,12063
2022-12-31 10:58:00,13531,14113,14635,13246,13511,12344,13652,400,13499
2022-12-31 10:59:00,15068,15618,16191,14316,14926,12992,15162,400,15032
2022-12-31 11:00:00,16319,16873,17408,14957,15797,13473,16412,400,16249
2022-12-31 11:01:00,17384,17928,18474,15284,16344,13675,17528,400,17126
2022-12-31 11:02:00,18369,19229,19940,15449,16813,13711,18732,400,17856
2022-12-31 11:03:00,19240,20238,20972,15762,17336,13819,19686,400,18587
2022-12-31 11:04:00,20091,21149,21949,16086,17842,13963,20555,400,19290
2022-12-31 11:05:00,20612,21818,22634,16314,18185,14113,21150,400,19755
2022-12-31 11:06:00,21087,22344,23158,16536,18547,14252,21677,400,20188
2022-12-31 11:07:00,21696,23160,24050,16886,19029,14487,22366,400,20760
2022-12-31 11:08:00,22517,24022,24874,17505,19759,14858,23202,400,21562
2022-12-31 11:09:00,22474,23998,24840,17339,19635,14673,23182,400,21493
2022-12-31 11:10:00,22507,24049,24877,17326,19603,14644,23225,400,21494
2022-12-31 11:11:00,22563,24148,24978,17290,19563,14641,23307,400,21489
2022-12-31 11:12:00,22520,24159,24996,17215,19484,14607,23309,400,21404
2022-12-31 11:13:00,22391,24086,24910,17166,19369,14558,23193,400,21263
2022-12-31 11:14:00,22381,24130,24946,17203,19372,14616,23209,400,21228
2022-12-31 11:15:00,22526,24268,25090,17356,19523,14746,23354,400,21365
2022-12-31 11:16:00,22722,24484,25307,17511,19691,14856,23539,400,21568
2022-12-31 11:17:00,22525,24269,25114,17384,19564,14716,23361,400,21396
2022-12-31 11:18:00,22503,24270,25122,17371,19553,14713,23341,400,21390
2022-12-31 11:19:00,22301,24051,24914,17221,19387,14587,23135,400,21198
2022-12-31 11:20:00,22267,23962,24815,17216,19373,14587,23062,400,21171
2022-12-31 11:21:00,22667,24404,25307,17509,19695,14861,23476,400,21550
2022-12-31 11:22:00,23195,24976,25899,17883,20119,15113,24004,400,22057
2022-12-31 11:23:00,23671,25483,26407,18173,20531,15315,24479,400,22517
2022-12-31 11:24:00,23937,25722,26645,18348,20730,15445,24735,400,22751
2022-12-31 11:25:00,24128,25895,26821,18504,20851,15603,24916,400,22899
2022-12-31 11:26:00,24315,26075,27011,18691,21029,15793,25101,400,23049
2022-12-31 11:27:00,23970,25737,26690,18513,20757,15734,24773,400,22747
2022-12-31 11:28:00,23688,25449,26390,18439,20624,15747,24486,400,22531
2022-12-31 11:29:00,23593,25306,26288,18490,20651,15816,24367,400,22490
2022-12-31 11:30:00,23643,25311,26293,18620,20754,15927,24393,400,22566
2022-12-31 11:31:00,23901,25543,26498,18826,20997,16045,24644,400,22828
2022-12-31 11:32:00,23924,25530,26464,18783,21011,15943,24640,400,22858
2022-12-31 11:33:00,23628,25166,26098,18530,20703,15714,24336,400,22571
2022-12-31 11:34:00,23511,25067,25974,18343,20542,15572,24219,400,22432
2022-12-31 11:35:00,23547,25169,26089,18306,20565,15527,24292,400,22462
2022-12-31 11:36:00,23247,24923,25895,18156,20336,15394,24003,400,22193
2022-12-31 11:37:00,22779,24448,25434,17869,19988,15199,23516,400,21766
2022-12-31 11:38:00,22582,24272,25239,17859,19916,15226,23328,400,21602
2022-12-31 11:39:00,21827,23351,24301,17559,19517,15019,22478,400,21023
2022-12-31 11:40:00,20348,21009,21660,16903,18684,14556,20598,400,19932
2022-12-31 11:41:00,19795,20280,20863,16910,18604,14716,19903,400,19692
2022-12-31 11:42:00,20129,20863,21485,17230,18734,15162,20382,400,19776
2022-12-31 11:43:00,20670,21964,22760,17553,18965,15513,21202,400,20057
2022-12-31 11:44:00,21078,22456,23286,17638,19008,15535,21666,400,20277
2022-12-31 11:45:00,21233,22627,23437,17821,19193,15390,21827,400,20423
2022-12-31 11:46:00,21068,22417,23264,17567,19157,14978,21649,400,20369
2022-12-31 11:47:00,21736,23026,23816,17821,19609,15226,22286,400,21008
2022-12-31 11:48:00,22816,24266,25047,18414,20392,15775,23428,400,22026
2022-12-31 11:49:00,22647,23989,24783,18351,20336,15718,23200,400,21900
2022-12-31 11:50:00,21414,22468,23241,17549,19417,15063,21837,400,20777
2022-12-31 11:51:00,19948,20519,21117,16602,18279,14378,20141,400,19489
2022-12-31 11:52:00,19221,20062,20720,16316,17702,14232,19551,400,18694
2022-12-31 11:53:00,18251,19237,19988,16062,17182,14070,18592,400,17879
2022-12-31 11:54:00,17643,18667,19465,15857,16836,13978,17960,400,17330
2022-12-31 11:55:00,15555,16324,17023,14665,15112,13338,15783,400,15363
2022-12-31 11:56:00,14464,15352,16031,13831,14097,12897,14746,400,14261
2022-12-31 11:57:00,14222,15060,15747,13633,13859,12720,14474,400,14019
2022-12-31 11:58:00,13693,14406,15014,13253,13499,12395,13867,400,13591
2022-12-31 11:59:00,12946,13569,14168,12534,12823,11758,13114,400,12884
2022-12-31 12:00:00,12962,13709,14269,12231,12583,11463,13190,400,12791
2022-12-31 12:01:00,12974,13655,14157,12368,12752,11570,13141,400,12877
2022-12-31 12:02:00,12720,13374,13933,12319,12632,11639,12873,400,12681
2022-12-31 12:03:00,12410,13165,13794,11952,12210,11390,12602,400,12312
2022-12-31 12:04:00,11906,12755,13426,11471,11672,10947,12139,400,11765
2022-12-31 12:05:00,11409,12074,12796,11083,11295,10545,11610,400,11334
2022-12-31 12:06:00,11498,12112,12816,10944,11312,10320,11698,400,11425
2022-12-31 12:07:00,12757,13431,14208,11537,12138,10731,12991,400,12585
2022-12-31 12:08:00,13461,14224,15038,12239,12827,11271,13744,400,13247
2022-12-31 12:09:00,13867,14621,15386,12911,13476,11750,14107,400,13703
2022-12-31 12:10:00,15661,16354,17026,13834,14838,12353,15862,400,15426
2022-12-31 12:11:00,16961,17640,18285,14564,15832,12827,17159,400,16663
2022-12-31 12:12:00,17338,17982,18612,15065,16359,13139,17517,400,17080
2022-12-31 12:13:00,17271,17867,18433,15286,16523,13272,17403,400,17086
2022-12-31 12:14:00,17944,18549,19182,15742,17031,13684,18113,400,17744
2022-12-31 12:15:00,18355,19015,19656,16186,17476,14097,18548,400,18163
2022-12-31 12:16:00,18671,19313,19952,16617,17885,14507,18847,400,18520
2022-12-31 12:17:00,18969,19569,20195,16988,18281,14854,19123,400,18875
2022-12-31 12:18:00,19168,19777,20368,17260,18552,15105,19319,400,19100
2022-12-31 12:19:00,19314,19921,20564,17500,18770,15295,19469,400,19260
2022-12-31 12:20:00,19362,19975,20618,17695,18919,15404,19514,400,19327
2022-12-31 12:21:00,19370,19929,20572,17875,19063,15501,19491,400,19357
2022-12-31 12:22:00,19438,19941,20550,18088,19238,15623,19535,400,19437
2022-12-31 12:23:00,19562,20069,20676,18221,19368,15691,19653,400,19558
2022-12-31 12:24:00,19728,20264,20855,18374,19530,15770,19829,400,19732
2022-12-31 12:25:00,19875,20433,21032,18500,19655,15848,19991,400,19873
2022-12-31 12:26:00,20022,20563,21151,18622,19810,15939,20122,400,20021
2022-12-31 12:27:00,20147,20694,21281,18723,19940,16006,20254,400,20149
2022-12-31 12:28:00,20266,20823,21411,18776,20014,16038,20381,400,20264
2022-12-31 12:29:00,20390,20940,21512,18800,20066,16068,20507,400,20396
2022-12-31 12:30:00,20474,21008,21592,18791,20090,16040,20579,400,20478
2022-12-31 12:31:00,20464,21008,21574,18651,20002,15934,20575,400,20457
2022-12-31 12:32:00,20390,20941,21487,18445,19832,15764,20506,400,20359
2022-12-31 12:33:00,20212,20769,21344,18167,19573,15530,20335,400,20158
2022-12-31 12:34:00,19969,20503,21094,17891,19312,15311,20087,400,19917
2022-12-31 12:35:00,19770,20325,20939,17696,19107,15175,19890,400,19722
2022-12-31 12:36:00,19690,20246,20854,17647,19021,15179,19808,400,19639
2022-12-31 12:37:00,19679,20226,20819,17671,18958,15233,19788,400,19615
2022-12-31 12:38:00,19772,20323,20915,17744,18973,15341,19883,400,19690
2022-12-31 12:39:00,19871,20432,21037,17822,19026,15460,19989,400,19803
2022-12-31 12:40:00,19953,20566,21176,17878,19104,15583,20104,400,19861
2022-12-31 12:41:00,19980,20625,21268,17976,19202,15724,20157,400,19866
2022-12-31 12:42:00,19870,20501,21153,17995,19207,15766,20040,400,19787
2022-12-31 12:43:00,19687,20272,20913,17944,19156,15750,19830,400,19646
2022-12-31 12:44:00,19550,20126,20780,17883,19118,15720,19680,400,19525
2022-12-31 12:45:00,19422,19952,20567,17800,19097,15685,19516,400,19424
2022-12-31 12:46:00,19380,19905,20516,17745,19058,15646,19471,400,19391
2022-12-31 12:47:00,19499,20090,20715,17698,19011,15618,19625,400,19483
2022-12-31 12:48:00,19710,20360,21013,17688,19031,15587,19886,400,19644
2022-12-31 12:49:00,19849,20568,21229,17632,19017,15540,20057,400,19688
2022-12-31 12:50:00,19951,20737,21433,17535,18990,15462,20212,400,19678
2022-12-31 12:51:00,20207,21187,21891,17536,19074,15453,20591,400,19846
2022-12-31 12:52:00,20601,21733,22489,17683,19290,15555,21054,400,20187
2022-12-31 12:53:00,20836,22047,22837,17695,19357,15530,21326,400,20374
2022-12-31 12:54:00,20818,22008,22799,17532,19231,15361,21304,400,20341
2022-12-31 12:55:00,20982,22129,22944,17556,19301,15333,21432,400,20508
2022-12-31 12:56:00,21088,22206,23028,17616,19388,15340,21519,400,20646
2022-12-31 12:57:00,21179,22213,23016,17678,19472,15354,21586,400,20742
2022-12-31 12:58:00,21126,22030,22804,17685,19491,15307,21454,400,20706
2022-12-31 12:59:00,21227,22034,22757,17819,19607,15388,21494,400,20851
2022-12-31 13:00:00,21277,22055,22759,17932,19699,15497,21539,400,20948
2022-12-31 13:01:00,21283,21976,22663,17976,19768,15579,21524,400,20982
2022-12-31 13:02:00,21208,21865,22513,18057,19816,15648,21413,400,20955
2022-12-31 13:03:00,21118,21860,22482,18145,19854,15737,21352,400,20884
2022-12-31 13:04:00,20984,21783,22418,18160,19792,15741,21255,400,20777
2022-12-31 13:05:00,20703,21510,22163,18097,19608,15705,20961,400,20520
2022-12-31 13:06:00,20150,20923,21590,17937,19229,15646,20369,400,20024
2022-12-31 13:07:00,19385,20122,20768,17721,18858,15535,19575,400,19318
2022-12-31 13:08:00,18730,19279,19864,17561,18501,15433,18806,400,18732
2022-12-31 13:09:00,18566,19082,19710,17564,18413,15440,18639,400,18571
2022-12-31 13:10:00,18859,19421,20074,17674,18559,15511,18968,400,18818
2022-12-31 13:11:00,18696,19244,19893,17685,18486,15517,18794,400,18675
2022-12-31 13:12:00,18317,18830,19483,17550,18202,15441,18408,400,18317
2022-12-31 13:13:00,17942,18503,19177,17368,17820,15392,18071,400,17911
2022-12-31 13:14:00,17796,18380,19096,17323,17699,15447,17940,400,17782
2022-12-31 13:15:00,17746,18297,18963,17360,17684,15539,17857,400,17763
2022-12-31 13:16:00,17977,18527,19113,17485,17896,15672,18079,400,18024
2022-12-31 13:17:00,18747,19288,19877,17727,18443,15776,18858,400,18787
2022-12-31 13:18:00,19430,19958,20546,17974,18867,15895,19552,400,19406
2022-12-31 13:19:00,20441,21167,21872,18312,19446,16072,20683,400,20217
2022-12-31 13:20:00,21238,22083,22827,18594,19963,16133,21532,400,20926
2022-12-31 13:21:00,22138,23199,23960,19095,20646,16375,22556,400,21708
2022-12-31 13:22:00,22422,23452,24231,19014,20719,16331,22815,400,21930
2022-12-31 13:23:00,23142,24425,25265,19521,21349,16574,23651,400,22602
2022-12-31 13:24:00,22640,23494,24210,19133,21141,16140,22930,400,22342
2022-12-31 13:25:00,23345,24254,25020,19491,21626,16414,23667,400,22978
2022-12-31 13:26:00,23993,25082,25881,19698,21930,16583,24433,400,23423
2022-12-31 13:27:00,25575,27207,28227,20668,22898,17181,26222,400,24606
2022-12-31 13:28:00,26102,27799,28823,20885,23180,17252,26807,400,24981
2022-12-31 13:29:00,25948,27693,28704,20988,23242,17324,26652,400,24917
2022-12-31 13:30:00,25478,27106,28087,20854,22944,17247,26160,400,24516
2022-12-31 13:31:00,25797,27165,27988,20822,23055,17206,26382,400,24833
2022-12-31 13:32:00,25527,26930,27816,20871,23065,17167,26126,400,24651
2022-12-31 13:33:00,25263,26993,27929,20741,22647,17309,25991,400,24276
2022-12-31 13:34:00,24877,26625,27592,20233,22045,17167,25617,400,23791
2022-12-31 13:35:00,24831,26656,27637,19914,21845,16995,25615,400,23659
2022-12-31 13:36:00,24648,26482,27464,19638,21622,16617,25420,400,23499
2022-12-31 13:37:00,24819,26641,27594,19972,21978,16636,25582,400,23781
2022-12-31 13:38:00,24766,26586,27477,20116,22199,16691,25529,400,23806
2022-12-31 13:39:00,24366,26116,27049,20043,21996,16661,25141,400,23412
2022-12-31 13:40:00,24356,25982,26933,20213,22001,16751,25079,400,23405
2022-12-31 13:41:00,24641,26143,27008,20498,22230,17070,25293,400,23703
2022-12-31 13:42:00,24584,25772,26502,20293,22150,16914,25120,400,23736
2022-12-31 13:43:00,25604,27151,28022,20810,22896,17148,26245,400,24683
2022-12-31 13:44:00,25609,27357,28299,20558,22751,17022,26332,400,24600
2022-12-31 13:45:00,24712,26432,27340,19925,22066,16646,25459,400,23768
2022-12-31 13:46:00,24817,26325,27171,20047,22393,16422,25460,400,23978
2022-12-31 13:47:00,24578,25741,26473,19990,22267,16144,25075,400,23894
2022-12-31 13:48:00,24680,25986,26745,19788,22043,16030,25262,400,23807
2022-12-31 13:49:00,24476,25830,26638,19510,21814,15857,25080,400,23599
2022-12-31 13:50:00,23611,25004,25901,18880,21206,15416,24221,400,22853
2022-12-31 13:51:00,22618,24002,24915,18371,20472,15073,23223,400,21921
2022-12-31 13:52:00,22328,23734,24617,18243,20175,14921,22932,400,21638
2022-12-31 13:53:00,21977,23390,24290,17995,19910,14595,22563,400,21319
2022-12-31 13:54:00,21621,23037,23920,17845,19698,14443,22200,400,20970
2022-12-31 13:55:00,21091,22419,23298,17429,19235,14262,21633,400,20457
2022-12-31 13:56:00,20100,21336,22142,16650,18389,13797,20580,400,19508
2022-12-31 13:57:00,18521,19631,20429,15562,17077,13033,18942,400,18025
2022-12-31 13:58:00,16276,17177,17888,14121,15275,12164,16569,400,15939
2022-12-31 13:59:00,14107,14924,15504,12749,13557,11343,14345,400,13921
2022-12-31 14:00:00,13273,14073,14614,12132,12865,10860,13500,400,13149
2022-12-31 14:01:00,13360,14141,14644,12092,12854,10826,13591,400,13198
2022-12-31 14:02:00,13260,14073,14600,11949,12694,10739,13508,400,13049
2022-12-31 14:03:00,12645,13418,13963,11582,12182,10545,12885,400,12464
2022-12-31 14:04:00,12634,13552,14154,11621,12230,10552,12933,400,12439
2022-12-31 14:05:00,12590,13438,14015,11684,12183,10619,12849,400,12404
2022-12-31 14:06:00,12884,13653,14231,11731,12369,10702,13144,400,12661
2022-12-31 14:07:00,13068,13854,14455,11780,12497,10599,13335,400,12837
2022-12-31 14:08:00,12775,13764,14520,11470,12067,10461,13091,400,12467
2022-12-31 14:09:00,12663,13553,14351,11297,11925,10215,12962,400,12359
2022-12-31 14:10:00,12897,13722,14497,11522,12181,10392,13172,400,12621
2022-12-31 14:11:00,13069,13919,14682,11759,12432,10652,13352,400,12837
2022-12-31 14:12:00,13196,14050,14714,11956,12632,10849,13481,400,12968
2022-12-31 14:13:00,13256,14077,14708,12189,12832,11138,13505,400,13046
2022-12-31 14:14:00,13170,13984,14703,12240,12829,11218,13416,400,12993
