"Time","Lux4 Regression","Lux6 Regression","Lux3 Regression","Lux7 Regression","Lux0 Regression","Lux8 Regression","Lux2 Regression","Lux1 Regression","Lux5 Regression"
2023-01-05 09:12:00,6216,6094,6425,6113,400,6110,6884,7338,6119
2023-01-05 09:13:00,6233,6091,6446,6074,400,6060,6855,7404,6120
2023-01-05 09:14:00,5562,5388,5759,5358,400,5335,6213,6665,5438
2023-01-05 09:15:00,4436,4238,4708,4219,400,4200,5243,5251,4295
2023-01-05 09:16:00,3940,3747,4161,3730,400,3723,4738,4633,3808
2023-01-05 09:17:00,3890,3716,4122,3696,400,3708,4644,4650,3774
2023-01-05 09:18:00,4156,3991,4388,3977,400,4002,4780,5171,4045
2023-01-05 09:19:00,4617,4465,4849,4457,400,4484,5168,5955,4510
2023-01-05 09:20:00,5043,4893,5299,4898,400,4917,5492,6508,4936
2023-01-05 09:21:00,5336,5196,5568,5208,400,5220,5851,6859,5236
2023-01-05 09:22:00,5686,5535,5937,5553,400,5562,6171,7133,5571
2023-01-05 09:23:00,6249,6124,6448,6142,400,6146,6888,7499,6157
2023-01-05 09:24:00,7127,7032,7319,7047,400,7023,7747,8271,7041
2023-01-05 09:25:00,7280,7156,7504,7151,400,7088,7977,8375,7179
2023-01-05 09:26:00,6781,6664,7009,6647,400,6588,7456,7832,6687
2023-01-05 09:27:00,6703,6585,6931,6561,400,6506,7352,7910,6612
2023-01-05 09:28:00,6524,6383,6732,6350,400,6274,7196,7769,6418
2023-01-05 09:29:00,6100,5933,6313,5896,400,5846,6732,7400,5988
2023-01-05 09:30:00,5779,5593,6003,5566,400,5530,6408,7054,5660
2023-01-05 09:31:00,5857,5699,6055,5695,400,5677,6589,6996,5755
2023-01-05 09:32:00,6407,6261,6609,6256,400,6231,7076,7458,6305
2023-01-05 09:33:00,6730,6591,6927,6573,400,6548,7399,7941,6626
2023-01-05 09:34:00,6641,6501,6836,6477,400,6403,7342,7810,6534
2023-01-05 09:35:00,6279,6141,6493,6088,400,5969,7024,7383,6174
2023-01-05 09:36:00,6034,5883,6234,5820,400,5721,6773,7084,5926
2023-01-05 09:37:00,5875,5726,6100,5708,400,5673,6544,6949,5768
2023-01-05 09:38:00,5868,5727,6088,5737,400,5731,6577,6938,5764
2023-01-05 09:39:00,6242,6115,6467,6136,400,6125,6873,7319,6148
2023-01-05 09:40:00,7442,7366,7641,7394,400,7294,8013,8508,7371
2023-01-05 09:41:00,8158,8055,8384,8067,400,7854,8830,9267,8073
2023-01-05 09:42:00,7600,7479,7810,7457,400,7310,8304,8704,7508
2023-01-05 09:43:00,6946,6811,7176,6733,400,6520,7658,8064,6849
2023-01-05 09:44:00,6566,6356,6799,6228,400,6000,7298,7561,6431
2023-01-05 09:45:00,6553,6241,6868,6081,400,5846,7443,7803,6381
2023-01-05 09:46:00,7410,6949,7747,6718,400,6430,8368,8980,7165
2023-01-05 09:47:00,6964,6594,7235,6441,400,6263,7814,8315,6758
2023-01-05 09:48:00,7257,6983,7512,6876,400,6721,8001,8503,7100
2023-01-05 09:49:00,7386,7208,7604,7139,400,7034,8050,8457,7275
2023-01-05 09:50:00,7652,7532,7845,7485,400,7391,8335,8811,7565
2023-01-05 09:51:00,8096,8002,8286,7979,400,7860,8730,9231,8019
2023-01-05 09:52:00,8941,8868,9109,8835,400,8580,9549,10074,8887
2023-01-05 09:53:00,9271,9113,9455,8951,400,8521,9963,10466,9197
2023-01-05 09:54:00,7481,7206,7715,7034,400,6765,8205,8795,7342
2023-01-05 09:55:00,6422,6214,6636,6154,400,6020,7094,7756,6290
2023-01-05 09:56:00,6699,6514,6915,6490,400,6412,7388,7973,6576
2023-01-05 09:57:00,7271,7160,7456,7186,400,7146,7958,8366,7187
2023-01-05 09:58:00,8174,8101,8359,8122,400,8038,8845,9306,8104
2023-01-05 09:59:00,8743,8667,8944,8641,400,8493,9394,9898,8668
2023-01-05 10:00:00,9433,9356,9612,9286,400,9043,10047,10577,9374
2023-01-05 10:01:00,10619,10516,10784,10382,400,10033,11242,11717,10575
2023-01-05 10:02:00,11338,11162,11513,10974,400,10457,11985,12513,11279
2023-01-05 10:03:00,11529,11327,11699,10989,400,10235,12147,12711,11460
2023-01-05 10:04:00,12196,11658,12376,11037,400,10164,12827,13301,12030
2023-01-05 10:05:00,13242,12170,13592,11433,400,10463,14208,14826,12803
2023-01-05 10:06:00,13949,12497,14585,11671,400,10618,15389,16139,13237
2023-01-05 10:07:00,14506,12921,15204,12009,400,11026,16146,17034,13765
2023-01-05 10:08:00,15824,13854,16737,12897,400,11759,17835,18806,14885
2023-01-05 10:09:00,17149,15048,18104,13954,400,12735,19424,20509,16130
2023-01-05 10:10:00,14854,13105,15621,12320,400,11487,16610,17566,13981
2023-01-05 10:11:00,14057,12583,14650,11892,400,11111,15500,16287,13320
2023-01-05 10:12:00,16320,14820,16960,13970,400,12713,17982,18879,15589
2023-01-05 10:13:00,15852,14594,16464,13719,400,12329,17280,18072,15265
2023-01-05 10:14:00,17177,15788,17848,14727,400,12934,18747,19594,16636
2023-01-05 10:15:00,15403,14241,15888,13291,400,11761,16693,17533,14873
2023-01-05 10:16:00,14238,13252,14670,12557,400,11493,15376,16066,13793
2023-01-05 10:17:00,14456,13452,14961,12782,400,11926,15761,16516,14043
2023-01-05 10:18:00,13932,13091,14463,12516,400,11849,15311,16203,13572
2023-01-05 10:19:00,12524,12170,12816,11939,400,11567,13413,14133,12331
2023-01-05 10:20:00,13025,12878,13228,12788,400,12248,13759,14355,12926
2023-01-05 10:21:00,13190,13145,13355,13098,400,12372,13835,14430,13149
2023-01-05 10:22:00,12044,11995,12229,11953,400,11497,12732,13337,11998
2023-01-05 10:23:00,10799,10716,10999,10651,400,10135,11465,12119,10745
2023-01-05 10:24:00,9480,9367,9684,9281,400,8848,10179,10797,9411
2023-01-05 10:25:00,8794,8676,8996,8530,400,8181,9467,10001,8719
2023-01-05 10:26:00,8882,8727,9085,8521,400,8223,9557,10076,8813
2023-01-05 10:27:00,8432,8158,8633,7943,400,7688,9134,9689,8327
2023-01-05 10:28:00,7536,7129,7763,6932,400,6723,8271,8689,7339
2023-01-05 10:29:00,7401,7070,7630,6926,400,6759,8074,8613,7223
2023-01-05 10:30:00,8114,7906,8306,7809,400,7660,8791,9259,7992
2023-01-05 10:31:00,9661,9529,9831,9438,400,9188,10274,10758,9583
2023-01-05 10:32:00,10064,9887,10246,9776,400,9388,10714,11277,9980
2023-01-05 10:33:00,8715,8508,8934,8435,400,8285,9426,10039,8604
2023-01-05 10:34:00,7908,7749,8113,7709,400,7612,8564,9202,7808
2023-01-05 10:35:00,8306,8173,8497,8147,400,8002,8984,9506,8220
2023-01-05 10:36:00,8841,8739,9031,8679,400,8477,9518,9945,8763
2023-01-05 10:37:00,10316,10277,10471,10145,400,9728,10928,11412,10272
2023-01-05 10:38:00,12095,11966,12257,11605,400,10916,12715,13252,12053
2023-01-05 10:39:00,13206,12774,13357,12213,400,11449,13831,14320,13057
2023-01-05 10:40:00,13481,12761,13686,12231,400,11428,14150,14707,13198
2023-01-05 10:41:00,12625,11895,12925,11503,400,10991,13483,14121,12273
2023-01-05 10:42:00,11844,11323,12103,11040,400,10653,12607,13231,11598
2023-01-05 10:43:00,11469,11141,11670,10875,400,10301,12128,12752,11330
2023-01-05 10:44:00,11327,11046,11516,10775,400,10068,11975,12601,11220
2023-01-05 10:45:00,11183,10903,11381,10574,400,9990,11899,12495,11069
2023-01-05 10:46:00,11509,11263,11698,10974,400,10346,12178,12803,11404
2023-01-05 10:47:00,11483,11299,11680,11088,400,10547,12153,12723,11384
2023-01-05 10:48:00,13403,13291,13589,13062,400,12308,14089,14638,13328
2023-01-05 10:49:00,15704,15415,15815,14778,400,13344,16237,16801,15640
2023-01-05 10:50:00,16873,16233,17067,15397,400,13838,17559,18176,16670
2023-01-05 10:51:00,17376,16638,17608,15722,400,14158,18078,18757,17141
2023-01-05 10:52:00,20151,18883,20655,17637,400,15474,21466,22306,19715
2023-01-05 10:53:00,20134,18574,20628,17092,400,14716,21202,21922,19575
2023-01-05 10:54:00,22283,19405,23233,17487,400,15273,24239,25139,21051
2023-01-05 10:55:00,24500,21196,25768,19031,400,15820,26909,27793,23047
2023-01-05 10:56:00,26057,22269,27103,19562,400,15846,28140,29024,24473
2023-01-05 10:57:00,26224,22854,27343,19780,400,15879,28486,29447,24858
2023-01-05 10:58:00,29031,24413,30054,20552,400,16397,31132,32064,27243
2023-01-05 10:59:00,29357,24613,30841,20920,400,16693,32138,33125,27366
2023-01-05 11:00:00,28600,24397,29923,20957,400,16905,31214,32256,26882
2023-01-05 11:01:00,25748,22805,26756,20345,400,16306,27602,28394,24495
2023-01-05 11:02:00,23035,20821,23704,19047,400,15972,24393,25148,22103
2023-01-05 11:03:00,21210,19674,21607,18362,400,15700,22094,22720,20633
2023-01-05 11:04:00,21141,19678,21433,18154,400,15408,21919,22552,20706
2023-01-05 11:05:00,21413,19387,21789,17722,400,15049,22257,22886,20672
2023-01-05 11:06:00,22194,19706,23093,17842,400,15580,24065,24972,21185
2023-01-05 11:07:00,22497,19844,23386,18181,400,15894,24379,25305,21389
2023-01-05 11:08:00,23980,21226,24904,19539,400,16426,25790,26620,22745
2023-01-05 11:09:00,26311,23575,27257,21134,400,17003,28323,29305,25069
2023-01-05 11:10:00,28893,25398,29877,22535,400,18162,31054,32033,27379
2023-01-05 11:11:00,29537,25853,30510,22890,400,18175,31580,32502,27935
2023-01-05 11:12:00,31918,27003,33247,23463,400,18801,34498,35543,29807
2023-01-05 11:13:00,33270,26407,34688,22859,400,18590,35438,36105,30201
2023-01-05 11:14:00,33487,27581,35185,23544,400,18617,36291,37202,30961
2023-01-05 11:15:00,32779,26886,34347,22914,400,18280,35487,36401,30288
2023-01-05 11:16:00,31459,25971,32711,22377,400,18294,33870,34865,29287
2023-01-05 11:17:00,30707,24786,32454,21559,400,17856,33708,34580,28055
2023-01-05 11:18:00,29769,24900,31078,21805,400,17793,32206,33159,27689
2023-01-05 11:19:00,29856,25802,31208,22799,400,18192,32433,33375,28037
2023-01-05 11:20:00,30403,25880,31768,22976,400,18318,32928,33913,28343
2023-01-05 11:21:00,31258,27256,32557,24050,400,18558,33743,34676,29499
2023-01-05 11:22:00,33079,29161,34186,24887,400,18833,35160,36109,31495
2023-01-05 11:23:00,33316,29158,34516,24862,400,18911,35563,36528,31581
2023-01-05 11:24:00,32515,28498,33822,24894,400,18868,34973,36011,30791
2023-01-05 11:25:00,33667,29239,34925,24842,400,18830,36006,37011,31933
2023-01-05 11:26:00,35356,29487,36998,24319,400,18773,38288,39218,33049
2023-01-05 11:27:00,32911,27285,34154,22989,400,17877,35424,36536,30699
2023-01-05 11:28:00,30489,25531,31662,22217,400,17833,33009,34144,28402
2023-01-05 11:29:00,32103,27317,33422,23625,400,18690,34874,36233,30081
2023-01-05 11:30:00,32967,26841,34564,22816,400,18178,35972,37150,30428
2023-01-05 11:31:00,32064,26104,33756,22797,400,18424,35246,36495,29274
2023-01-05 11:32:00,30105,24636,31883,21473,400,17518,33350,34508,27596
2023-01-05 11:33:00,30594,25286,32588,22383,400,18330,34230,35157,28043
2023-01-05 11:34:00,27156,23151,28360,20402,400,16431,29129,29861,25367
2023-01-05 11:35:00,27512,23979,28138,20671,400,16439,28695,29368,26295
2023-01-05 11:36:00,33790,27345,35370,23123,400,18305,36601,37694,31095
2023-01-05 11:37:00,31800,26317,33143,22656,400,18027,34548,35545,29602
2023-01-05 11:38:00,30552,26204,31745,22663,400,17928,32931,33877,28742
2023-01-05 11:39:00,29248,25687,30280,22846,400,17982,31528,32547,27823
2023-01-05 11:40:00,28679,25581,29599,22345,400,17156,30450,31274,27419
2023-01-05 11:41:00,29671,25698,30403,21920,400,17042,31139,31881,28377
2023-01-05 11:42:00,30311,25905,30970,22098,400,16916,31669,32423,28713
2023-01-05 11:43:00,29192,25334,29971,21627,400,16655,30608,31305,27737
2023-01-05 11:44:00,29674,25032,30617,21297,400,16523,31637,32577,27983
2023-01-05 11:45:00,36452,29153,38491,24127,400,18115,39970,41173,33272
2023-01-05 11:46:00,31893,25392,34273,21320,400,16466,36202,37561,28807
2023-01-05 11:47:00,20675,17787,21493,16139,400,13913,22334,23224,19446
2023-01-05 11:48:00,15115,14246,15275,13467,400,12501,15766,16423,14858
2023-01-05 11:49:00,12511,12315,12696,11945,400,11414,13121,13710,12455
2023-01-05 11:50:00,12226,12148,12383,11868,400,11225,12849,13404,12201
2023-01-05 11:51:00,12720,12491,12858,12144,400,11373,13353,13850,12636
2023-01-05 11:52:00,13171,12878,13312,12569,400,11816,13788,14286,13056
2023-01-05 11:53:00,14475,14080,14611,13569,400,12426,15092,15597,14351
2023-01-05 11:54:00,16119,15379,16335,14526,400,13053,16909,17431,15883
2023-01-05 11:55:00,19966,17820,20732,16400,400,14382,21758,22711,19097
2023-01-05 11:56:00,22089,19745,22865,18189,400,15745,24110,25194,20980
2023-01-05 11:57:00,18327,16707,19007,15751,400,13962,19855,20553,17593
2023-01-05 11:58:00,20142,18831,20729,17731,400,15268,21437,22140,19563
2023-01-05 11:59:00,23185,21439,23781,19743,400,16586,24577,25334,22564
2023-01-05 12:00:00,30291,27062,30797,23923,400,19024,31650,32569,29173
2023-01-05 12:01:00,36313,30038,37536,25733,400,19190,38375,39239,33810
2023-01-05 12:02:00,39045,31409,41009,26013,400,18844,42075,42996,35557
2023-01-05 12:03:00,35859,28589,37864,23018,400,17359,39559,40697,32716
2023-01-05 12:04:00,29777,23834,31353,19977,400,15925,32644,33665,27235
2023-01-05 12:05:00,25361,20931,26921,18136,400,15070,27943,28697,23473
2023-01-05 12:06:00,24627,21046,25961,18517,400,15373,27137,28016,23043
2023-01-05 12:07:00,28573,23071,29743,19652,400,16142,31002,31997,26322
2023-01-05 12:08:00,28753,22285,30404,19023,400,15783,31481,32438,25812
2023-01-05 12:09:00,25489,20575,26755,17731,400,14802,27457,28065,23330
2023-01-05 12:10:00,23861,20511,24726,17807,400,14810,25377,26033,22587
2023-01-05 12:11:00,22144,20100,22502,17655,400,14674,22911,23564,21558
2023-01-05 12:12:00,21587,20054,21741,17591,400,14484,22112,22726,21328
2023-01-05 12:13:00,22484,20435,22721,17712,400,14592,23102,23702,22018
2023-01-05 12:14:00,23000,20483,23384,17683,400,14631,23847,24532,22332
2023-01-05 12:15:00,22256,19714,22708,17134,400,14344,23338,24162,21519
2023-01-05 12:16:00,20769,18545,21232,16473,400,14175,21723,22351,20044
2023-01-05 12:17:00,21469,18946,22070,17057,400,14972,22824,23598,20595
2023-01-05 12:18:00,22898,20290,23587,18284,400,15405,24418,25277,21916
2023-01-05 12:19:00,24440,21519,25206,18794,400,15384,26043,26904,23343
2023-01-05 12:20:00,26638,22826,27510,19536,400,15877,28265,29067,25305
2023-01-05 12:21:00,25747,22260,26578,19457,400,15819,27395,28262,24470
2023-01-05 12:22:00,23171,20470,23942,18580,400,15227,24815,25670,22068
2023-01-05 12:23:00,22852,19883,23824,17925,400,15140,24851,25686,21583
2023-01-05 12:24:00,21701,18874,22634,16972,400,14543,23572,24445,20484
2023-01-05 12:25:00,22537,19621,23383,17688,400,14881,24319,25306,21294
2023-01-05 12:26:00,22498,19549,23458,17575,400,14797,24382,25296,21179
2023-01-05 12:27:00,22849,19595,23887,17369,400,14768,24856,25736,21461
2023-01-05 12:28:00,23461,19696,24804,17357,400,14521,26010,26962,21831
2023-01-05 12:29:00,22828,19878,23877,17649,400,14838,25037,26057,21683
2023-01-05 12:30:00,23204,20187,24100,17936,400,15105,25158,25996,22064
2023-01-05 12:31:00,27657,23275,28994,20446,400,16839,30416,31404,25689
2023-01-05 12:32:00,28604,23199,30078,20229,400,16621,31765,33195,26052
2023-01-05 12:33:00,27463,23051,28939,20165,400,16234,30612,31916,25401
2023-01-05 12:34:00,28709,23262,30586,19996,400,15818,32530,33839,26126
2023-01-05 12:35:00,27195,22545,28677,19356,400,15262,29918,30899,25082
2023-01-05 12:36:00,27311,23871,28331,20138,400,15503,29604,30735,25913
2023-01-05 12:37:00,28139,24274,29209,20354,400,15738,30528,31644,26572
2023-01-05 12:38:00,25412,23018,26372,19983,400,15337,27613,29162,24404
2023-01-05 12:39:00,27245,24316,27745,20857,400,16112,28494,29271,26326
2023-01-05 12:40:00,25258,23101,25905,19880,400,15277,26688,27616,24574
2023-01-05 12:41:00,22887,20850,23395,18034,400,14378,24108,24944,22218
2023-01-05 12:42:00,21175,18325,22073,16176,400,13601,23047,23972,20063
2023-01-05 12:43:00,21205,18179,22341,16380,400,14366,23710,24886,19898
2023-01-05 12:44:00,18713,16181,19690,14887,400,13348,20722,21718,17536
2023-01-05 12:45:00,20058,17618,20925,16021,400,14147,21853,22698,19048
2023-01-05 12:46:00,23421,19997,24343,17885,400,15159,25203,25978,22030
2023-01-05 12:47:00,23599,20094,24548,17901,400,14997,25378,26201,22080
2023-01-05 12:48:00,23073,19749,24209,17476,400,14732,25275,26209,21677
2023-01-05 12:49:00,22617,19431,23589,17204,400,14639,24532,25420,21305
2023-01-05 12:50:00,26515,22354,27838,19762,400,16252,29338,30455,24733
2023-01-05 12:51:00,30865,25811,32635,22824,400,17891,34308,35468,28503
2023-01-05 12:52:00,30102,25603,31644,22921,400,17978,33337,34489,27997
2023-01-05 12:53:00,28033,24133,29397,21865,400,17562,30911,31912,26210
2023-01-05 12:54:00,28599,24835,29869,22455,400,18099,31231,32239,26881
2023-01-05 12:55:00,25302,22227,26741,20056,400,16284,28293,29823,23937
2023-01-05 12:56:00,26540,23522,27403,20878,400,16467,28165,28982,25260
2023-01-05 12:57:00,29779,26211,30656,22239,400,17221,31475,32248,28386
2023-01-05 12:58:00,29263,24996,30248,21040,400,16572,31242,32183,27608
2023-01-05 12:59:00,30705,24876,32659,21423,400,17194,33948,34835,28046
2023-01-05 13:00:00,29983,24962,31354,21634,400,17238,32528,33373,27911
2023-01-05 13:01:00,29384,25221,30179,21929,400,17332,30939,31730,27788
2023-01-05 13:02:00,33297,28368,35008,24659,400,18794,36635,37858,31145
2023-01-05 13:03:00,32280,27949,33598,24156,400,18266,34875,35940,30361
2023-01-05 13:04:00,36108,31083,37358,26542,400,19365,38393,39341,34203
2023-01-05 13:05:00,37636,32078,38915,27039,400,19430,39891,40931,35566
2023-01-05 13:06:00,36981,31762,38279,26789,400,19316,39164,40035,34850
2023-01-05 13:07:00,35957,31400,37234,26314,400,18781,37950,38793,34014
2023-01-05 13:08:00,34804,30573,35757,25204,400,17971,36659,37441,33138
2023-01-05 13:09:00,35300,31052,36390,25200,400,17896,37660,38688,33691
2023-01-05 13:10:00,37307,32633,38601,25671,400,18022,39896,41061,35436
2023-01-05 13:11:00,39994,32421,41957,25920,400,18711,43338,44552,37154
2023-01-05 13:12:00,33708,26957,35807,22950,400,17575,37262,38411,30586
2023-01-05 13:13:00,24814,20995,25980,18190,400,15129,26881,27841,23183
2023-01-05 13:14:00,22227,18975,23251,16998,400,14680,24030,24764,20804
2023-01-05 13:15:00,25210,21295,26496,19261,400,16309,27964,28918,23315
2023-01-05 13:16:00,25933,21693,27305,19580,400,16564,28904,29938,23867
2023-01-05 13:17:00,29237,23775,31080,20952,400,16740,32509,33492,26592
2023-01-05 13:18:00,32445,26571,34307,22597,400,17598,35665,36558,29783
2023-01-05 13:19:00,35364,29316,36550,24161,400,18134,37639,38591,33072
2023-01-05 13:20:00,36551,30937,37698,25823,400,18790,38656,39467,34420
2023-01-05 13:21:00,37430,32366,38837,27079,400,19068,39723,40471,35357
2023-01-05 13:22:00,37313,32370,38429,26732,400,18969,39322,40183,35484
2023-01-05 13:23:00,36914,30935,38380,25852,400,18743,39300,40085,34383
2023-01-05 13:24:00,33368,28148,34789,24114,400,18241,36104,37069,31118
2023-01-05 13:25:00,30274,25600,31790,22468,400,17825,33303,34461,28123
2023-01-05 13:26:00,27958,24196,28969,21493,400,17369,30022,30877,26369
2023-01-05 13:27:00,29210,25032,30354,22359,400,17920,31581,32560,27305
2023-01-05 13:28:00,29897,25711,31271,22994,400,18060,32708,33636,27914
2023-01-05 13:29:00,29999,25482,31314,22569,400,18069,32667,33672,27898
2023-01-05 13:30:00,30224,25548,31432,22538,400,17924,32675,33651,28061
2023-01-05 13:31:00,31231,26802,32289,23142,400,17683,33469,34522,29261
2023-01-05 13:32:00,31290,27337,32305,22801,400,17310,33567,34645,29792
2023-01-05 13:33:00,26309,23875,26954,20777,400,16298,27803,28703,25515
2023-01-05 13:34:00,21937,20746,22226,19098,400,15913,22805,23535,21607
2023-01-05 13:35:00,20369,19781,20551,18712,400,15582,21031,21680,20194
2023-01-05 13:36:00,21297,20101,21549,18555,400,15464,22034,22700,20994
2023-01-05 13:37:00,22321,19907,23032,18171,400,15410,23917,24869,21378
2023-01-05 13:38:00,23810,20834,25030,19079,400,15877,26562,27825,22414
2023-01-05 13:39:00,19909,17860,20624,16487,400,14253,21347,22067,18993
2023-01-05 13:40:00,19421,17064,20404,15632,400,14021,21778,23053,18366
2023-01-05 13:41:00,15905,14497,16428,13575,400,12397,17192,17952,15260
2023-01-05 13:42:00,17009,15631,17617,14601,400,13077,18542,19348,16446
2023-01-05 13:43:00,17849,16096,18537,14934,400,13230,19323,20009,17089
2023-01-05 13:44:00,18494,16377,19362,15089,400,13314,20516,21514,17528
2023-01-05 13:45:00,16631,14996,17165,13903,400,12215,17870,18561,15868
2023-01-05 13:46:00,18568,16904,18900,15429,400,13140,19431,20078,17961
2023-01-05 13:47:00,21064,19342,21469,17582,400,14319,22032,22741,20462
2023-01-05 13:48:00,23130,21361,23602,19070,400,14961,24136,24858,22414
2023-01-05 13:49:00,24527,22163,25019,19513,400,15118,25581,26329,23723
2023-01-05 13:50:00,26557,23195,27154,19762,400,15141,27780,28513,25499
2023-01-05 13:51:00,26364,22501,27147,19122,400,14862,27998,28970,25002
2023-01-05 13:52:00,22708,20061,23458,17829,400,14510,24574,25755,21681
2023-01-05 13:53:00,17666,15615,18489,14369,400,12518,19337,20137,16682
2023-01-05 13:54:00,17335,15420,18146,13935,400,12200,19397,20573,16593
2023-01-05 13:55:00,18431,16021,19178,14474,400,12774,20202,20947,17444
2023-01-05 13:56:00,18361,15920,19458,14482,400,12986,20462,21298,17321
2023-01-05 13:57:00,17455,14483,18367,12805,400,11316,19276,20083,16146
2023-01-05 13:58:00,20283,15972,21462,13742,400,11771,22438,23245,18365
2023-01-05 13:59:00,20235,15896,21358,13566,400,11438,22305,23079,18403
2023-01-05 14:00:00,19186,15485,20190,13242,400,11224,21035,21700,17714
2023-01-05 14:01:00,15904,13311,16617,11424,400,9746,17430,18186,14881
2023-01-05 14:02:00,14691,12313,15272,10738,400,9195,15909,16464,13722
2023-01-05 14:03:00,12008,10745,12252,9578,400,8301,12707,13181,11617
2023-01-05 14:04:00,10547,9874,10739,9052,400,7982,11189,11687,10380
2023-01-05 14:05:00,11244,10706,11431,10041,400,8864,11877,12379,11066
2023-01-05 14:06:00,13012,12472,13170,11485,400,9897,13589,14148,12888
2023-01-05 14:07:00,14616,13562,14800,12058,400,10234,15230,15853,14348
2023-01-05 14:08:00,14338,13148,14585,11735,400,10157,15045,15659,13952
