"Time","Lux4 Regression","Lux1 Regression","Lux8 Regression","Lux2 Regression","Lux6 Regression","Lux3 Regression","Lux7 Regression","Lux5 Regression","Lux0 Regression"
2022-12-25 09:30:45,17633,20337,12016,19365,15503,18387,13755,16772,400
2022-12-25 09:31:15,17241,19853,11846,18874,15230,17969,13546,16425,400
2022-12-25 09:31:45,16657,19228,11600,18226,14745,17353,13218,15899,400
2022-12-25 09:32:15,16438,18946,11703,17976,14669,17108,13252,15745,400
2022-12-25 09:33:00,16684,19367,11916,18353,14897,17388,13453,15973,400
2022-12-25 09:33:15,15818,18171,11520,17238,14235,16399,12937,15180,400
2022-12-25 09:33:45,15727,17876,11526,17009,14204,16260,12935,15129,400
2022-12-25 09:34:15,16039,18111,11715,17359,14439,16574,13171,15399,400
2022-12-25 09:35:00,16846,19064,12266,18374,15174,17443,13827,16177,400
2022-12-25 09:35:15,17620,20042,12682,19313,15809,18334,14361,16887,400
2022-12-25 09:35:45,17478,19885,12518,19124,15675,18202,14189,16751,400
2022-12-25 09:36:15,17001,19170,12297,18443,15339,17658,13945,16332,400
2022-12-25 09:36:45,17094,19268,12398,18522,15504,17728,14096,16437,400
2022-12-25 09:37:15,17061,19150,12361,18439,15493,17660,14096,16420,400
2022-12-25 09:37:45,17235,19317,12435,18581,15655,17829,14221,16577,400
2022-12-25 09:38:15,17185,19214,12405,18477,15637,17753,14217,16532,400
2022-12-25 09:39:00,17368,19456,12507,18709,15826,17951,14359,16742,400
2022-12-25 09:39:15,17249,19233,12440,18531,15753,17790,14277,16642,400
2022-12-25 09:40:00,17287,19264,12430,18563,15785,17835,14280,16693,400
2022-12-25 09:40:15,17340,19326,12452,18594,15839,17870,14306,16759,400
2022-12-25 09:40:45,17353,19354,12431,18602,15799,17866,14281,16767,400
2022-12-25 09:41:15,17698,19806,12590,19035,16013,18257,14461,17093,400
2022-12-25 09:41:45,18086,20366,12775,19573,16248,18720,14686,17411,400
2022-12-25 09:42:15,18225,20638,12826,19821,16335,18904,14757,17509,400
2022-12-25 09:42:45,17698,19964,12523,19195,15912,18325,14371,17006,400
2022-12-25 09:43:15,17455,19507,12466,18811,15747,18021,14265,16800,400
2022-12-25 09:43:45,17809,19912,12676,19244,16031,18408,14487,17133,400
2022-12-25 09:44:15,18711,21016,13210,20319,16717,19399,15103,17961,400
2022-12-25 09:44:45,19249,22034,13458,21166,17043,20074,15369,18400,400
2022-12-25 09:45:15,18623,21331,13178,20445,16564,19401,15010,17801,400
2022-12-25 09:45:45,18471,21039,13241,20207,16521,19212,15030,17701,400
2022-12-25 09:46:15,18701,21320,13548,20476,16781,19451,15315,17954,400
2022-12-25 09:46:45,18257,20875,13419,20012,16477,18996,15113,17559,400
2022-12-25 09:47:15,18107,20623,13463,19778,16457,18804,15152,17469,400
2022-12-25 09:47:45,17777,20079,13387,19297,16331,18415,15086,17223,400
2022-12-25 09:48:15,17541,19702,13298,18927,16243,18121,15055,17035,400
2022-12-25 09:49:00,17222,19188,13151,18444,16050,17716,14946,16749,400
2022-12-25 09:49:15,17080,18930,13097,18182,16037,17496,14966,16650,400
2022-12-25 09:49:45,17125,18928,13097,18193,16140,17521,15063,16717,400
2022-12-25 09:50:15,17163,18997,13098,18231,16236,17566,15132,16775,400
2022-12-25 09:50:45,17290,19137,13123,18383,16392,17691,15196,16912,400
2022-12-25 09:51:15,17404,19268,13135,18507,16517,17798,15220,17038,400
2022-12-25 09:52:00,17486,19331,13134,18577,16581,17874,15221,17123,400
2022-12-25 09:52:15,17541,19331,13127,18588,16603,17921,15206,17176,400
2022-12-25 09:52:45,17636,19411,13145,18655,16669,18026,15216,17270,400
2022-12-25 09:53:15,17828,19591,13213,18839,16800,18217,15282,17449,400
2022-12-25 09:54:00,18233,20037,13401,19289,17110,18650,15489,17844,400
2022-12-25 09:54:15,18489,20368,13471,19589,17234,18931,15573,18058,400
2022-12-25 09:55:00,18541,20494,13456,19704,17215,19024,15561,18080,400
2022-12-25 09:55:15,18725,20697,13529,19932,17323,19209,15655,18235,400
2022-12-25 09:55:45,19323,21392,13768,20609,17705,19864,15951,18759,400
2022-12-25 09:56:15,20193,22520,14115,21718,18232,20840,16398,19471,400
2022-12-25 09:56:45,21229,23876,14583,23008,18919,22016,16953,20376,400
2022-12-25 09:57:15,22170,25073,15006,24154,19535,23049,17481,21215,400
2022-12-25 09:57:45,22648,25767,15136,24802,19779,23612,17658,21567,400
2022-12-25 09:58:15,23088,26237,15317,25297,20055,24110,17876,21922,400
2022-12-25 09:58:45,23709,27012,15568,26039,20460,24782,18183,22407,400
2022-12-25 09:59:15,24632,28204,15976,27128,21093,25749,18702,23163,400
2022-12-25 09:59:45,24945,28652,16086,27535,21240,26104,18837,23409,400
2022-12-25 10:00:15,25080,28778,16160,27661,21311,26252,18913,23513,400
2022-12-25 10:01:00,25198,28868,16233,27753,21370,26366,18991,23594,400
2022-12-25 10:01:15,25282,28895,16297,27814,21418,26453,19063,23641,400
2022-12-25 10:02:00,25395,28966,16386,27895,21521,26539,19186,23729,400
2022-12-25 10:02:15,25498,29024,16462,27964,21634,26630,19317,23810,400
2022-12-25 10:02:45,25559,29022,16516,27974,21732,26678,19428,23880,400
2022-12-25 10:03:15,25659,29082,16574,28032,21867,26760,19538,23994,400
2022-12-25 10:04:00,25726,29060,16619,28044,21989,26812,19613,24080,400
2022-12-25 10:04:15,25784,29020,16652,28040,22102,26841,19675,24164,400
2022-12-25 10:04:45,25820,28989,16651,28006,22179,26827,19698,24232,400
2022-12-25 10:05:15,25843,28938,16629,27977,22230,26804,19709,24292,400
2022-12-25 10:06:00,25857,28891,16586,27938,22258,26775,19702,24342,400
2022-12-25 10:06:15,25827,28861,16534,27878,22224,26708,19669,24346,400
2022-12-25 10:06:45,25789,28796,16473,27811,22183,26631,19620,24350,400
2022-12-25 10:07:15,25729,28723,16403,27735,22127,26544,19547,24326,400
2022-12-25 10:08:00,25631,28658,16332,27649,22057,26445,19463,24268,400
2022-12-25 10:08:15,25549,28598,16271,27585,21977,26369,19373,24215,400
2022-12-25 10:08:45,25472,28553,16218,27528,21904,26301,19297,24159,400
2022-12-25 10:09:15,25366,28433,16160,27416,21811,26197,19218,24069,400
2022-12-25 10:09:45,25231,28304,16093,27284,21698,26071,19129,23947,400
2022-12-25 10:10:15,25086,28190,16026,27153,21584,25938,19043,23810,400
2022-12-25 10:10:45,24955,28081,15976,27051,21485,25814,18964,23698,400
2022-12-25 10:11:15,24823,27916,15937,26920,21390,25683,18885,23579,400
2022-12-25 10:11:45,24705,27790,15904,26811,21307,25561,18810,23468,400
2022-12-25 10:12:15,24619,27738,15882,26746,21249,25483,18753,23381,400
2022-12-25 10:12:45,24542,27694,15868,26694,21194,25416,18707,23302,400
2022-12-25 10:13:15,24446,27581,15854,26599,21133,25319,18662,23214,400
2022-12-25 10:13:45,24353,27501,15842,26500,21071,25227,18621,23126,400
2022-12-25 10:14:15,24231,27396,15824,26372,20999,25108,18575,23015,400
2022-12-25 10:15:00,24108,27273,15807,26251,20926,24993,18531,22903,400
2022-12-25 10:15:15,23971,27086,15773,26086,20832,24848,18459,22775,400
2022-12-25 10:15:45,23807,26875,15735,25892,20719,24673,18374,22619,400
2022-12-25 10:16:15,23639,26689,15695,25717,20606,24482,18292,22458,400
2022-12-25 10:16:45,23476,26473,15642,25548,20488,24307,18207,22296,400
2022-12-25 10:17:15,23284,26230,15563,25333,20346,24101,18099,22112,400
2022-12-25 10:17:45,23082,26033,15468,25139,20188,23901,17981,21915,400
2022-12-25 10:18:15,22894,25855,15373,24954,20040,23714,17873,21727,400
2022-12-25 10:18:45,22683,25632,15260,24730,19867,23501,17748,21517,400
2022-12-25 10:19:15,22477,25428,15149,24510,19695,23295,17617,21316,400
2022-12-25 10:19:45,22284,25216,15047,24311,19534,23099,17496,21124,400
2022-12-25 10:20:15,22106,25027,14953,24146,19383,22931,17379,20954,400
2022-12-25 10:20:45,21932,24849,14858,23972,19227,22757,17253,20778,400
2022-12-25 10:21:15,21766,24670,14766,23805,19083,22608,17135,20617,400
2022-12-25 10:21:45,21624,24548,14692,23675,18956,22481,17033,20477,400
2022-12-25 10:22:15,21534,24476,14632,23593,18863,22404,16955,20382,400
2022-12-25 10:22:45,21434,24393,14575,23519,18767,22318,16877,20280,400
2022-12-25 10:23:15,21348,24320,14528,23450,18685,22244,16810,20195,400
2022-12-25 10:23:45,21277,24257,14490,23387,18618,22178,16754,20121,400
2022-12-25 10:24:15,21211,24189,14453,23332,18558,22115,16702,20055,400
2022-12-25 10:24:45,21165,24168,14428,23307,18510,22078,16662,20007,400
2022-12-25 10:25:15,21125,24157,14409,23291,18472,22053,16632,19965,400
2022-12-25 10:25:45,21094,24123,14396,23270,18438,22019,16610,19929,400
2022-12-25 10:26:15,21058,24099,14375,23238,18394,21988,16576,19882,400
2022-12-25 10:26:45,21040,24098,14368,23241,18372,21977,16564,19863,400
2022-12-25 10:27:15,21031,24078,14362,23226,18354,21966,16555,19846,400
2022-12-25 10:27:45,21029,24071,14363,23228,18346,21969,16554,19839,400
2022-12-25 10:28:15,21033,24079,14365,23227,18340,21975,16554,19835,400
2022-12-25 10:28:45,21040,24096,14373,23241,18343,21989,16563,19834,400
2022-12-25 10:29:15,21065,24122,14387,23266,18358,22014,16580,19855,400
2022-12-25 10:29:45,21097,24145,14405,23290,18375,22046,16602,19876,400
2022-12-25 10:30:15,21139,24192,14429,23330,18405,22086,16636,19912,400
2022-12-25 10:30:45,21188,24235,14457,23372,18437,22134,16667,19951,400
2022-12-25 10:31:15,21228,24285,14484,23418,18470,22174,16702,19986,400
2022-12-25 10:31:45,21275,24323,14521,23467,18506,22221,16742,20023,400
2022-12-25 10:32:15,21332,24384,14561,23528,18552,22275,16795,20072,400
2022-12-25 10:32:45,21386,24421,14605,23567,18596,22326,16842,20113,400
2022-12-25 10:33:15,21455,24475,14655,23625,18647,22388,16900,20164,400
2022-12-25 10:34:00,21499,24515,14701,23667,18691,22434,16948,20206,400
2022-12-25 10:34:15,21561,24565,14752,23724,18738,22496,17004,20255,400
2022-12-25 10:34:45,21634,24625,14809,23790,18798,22577,17065,20321,400
2022-12-25 10:35:15,21717,24698,14877,23872,18875,22675,17141,20402,400
2022-12-25 10:36:00,21806,24789,14948,23951,18957,22772,17219,20491,400
2022-12-25 10:36:15,21869,24860,15018,24014,19022,22843,17295,20556,400
2022-12-25 10:36:45,21953,24953,15093,24090,19109,22932,17374,20643,400
2022-12-25 10:37:15,22048,25071,15171,24184,19194,23025,17461,20736,400
2022-12-25 10:37:45,22151,25164,15252,24265,19301,23100,17558,20847,400
2022-12-25 10:38:15,22257,25263,15331,24349,19398,23195,17646,20954,400
2022-12-25 10:39:00,22363,25360,15414,24436,19505,23297,17745,21062,400
2022-12-25 10:39:15,22458,25432,15493,24509,19599,23381,17836,21160,400
2022-12-25 10:40:00,22525,25504,15565,24564,19668,23445,17913,21227,400
2022-12-25 10:40:15,22625,25603,15643,24656,19762,23551,18011,21326,400
2022-12-25 10:40:45,22722,25681,15710,24744,19859,23640,18102,21424,400
2022-12-25 10:41:15,22811,25766,15760,24826,19946,23727,18188,21517,400
2022-12-25 10:41:45,22889,25836,15774,24905,20022,23802,18264,21591,400
2022-12-25 10:42:15,22963,25913,15772,24996,20099,23884,18328,21672,400
2022-12-25 10:42:45,23047,25972,15763,25082,20172,23965,18374,21746,400
2022-12-25 10:43:15,23123,26030,15763,25170,20249,24048,18419,21830,400
2022-12-25 10:43:45,23233,26129,15771,25261,20340,24156,18454,21927,400
2022-12-25 10:44:15,23315,26209,15764,25346,20409,24236,18469,22003,400
2022-12-25 10:44:45,23374,26265,15761,25396,20446,24295,18478,22056,400
2022-12-25 10:45:15,23386,26261,15747,25404,20439,24306,18471,22067,400
2022-12-25 10:45:45,23370,26240,15727,25385,20419,24295,18459,22055,400
2022-12-25 10:46:15,23353,26189,15723,25355,20409,24261,18461,22041,400
2022-12-25 10:46:45,23327,26137,15725,25317,20393,24231,18466,22019,400
2022-12-25 10:47:15,23302,26094,15738,25277,20375,24197,18469,21990,400
2022-12-25 10:47:45,23270,26075,15761,25235,20364,24167,18475,21959,400
2022-12-25 10:48:15,23238,26041,15774,25182,20340,24121,18465,21925,400
2022-12-25 10:48:45,23236,26019,15798,25156,20341,24106,18475,21922,400
2022-12-25 10:49:15,23232,26011,15821,25137,20339,24104,18483,21915,400
2022-12-25 10:50:15,23241,26017,15846,25162,20354,24110,18500,21924,400
2022-12-25 10:51:15,23172,25941,15813,25088,20300,24022,18467,21859,400
2022-12-25 10:52:15,23058,25815,15701,24984,20200,23912,18377,21751,400
2022-12-25 10:53:15,22963,25687,15580,24878,20108,23807,18283,21656,400
2022-12-25 10:53:45,22900,25621,15527,24819,20049,23742,18237,21597,400
2022-12-25 10:54:15,22866,25588,15484,24785,20016,23712,18201,21564,400
2022-12-25 10:54:45,22810,25524,15432,24719,19958,23654,18149,21507,400
2022-12-25 10:55:15,22745,25447,15378,24663,19909,23599,18103,21455,400
2022-12-25 10:55:45,22704,25404,15338,24618,19874,23559,18065,21411,400
2022-12-25 10:56:15,22690,25392,15305,24602,19845,23545,18026,21395,400
2022-12-25 10:56:45,22660,25367,15278,24584,19837,23518,18024,21371,400
2022-12-25 10:57:15,22633,25355,15256,24560,19814,23490,18006,21351,400
2022-12-25 10:57:45,22584,25304,15234,24499,19781,23432,17973,21308,400
2022-12-25 10:58:15,22573,25306,15221,24509,19772,23428,17965,21297,400
2022-12-25 10:58:45,22573,25292,15209,24491,19757,23429,17956,21290,400
2022-12-25 10:59:15,22596,25307,15211,24513,19763,23455,17954,21307,400
2022-12-25 10:59:45,22626,25324,15223,24540,19798,23482,17985,21340,400
2022-12-25 11:00:15,22659,25342,15238,24560,19818,23506,17999,21360,400
2022-12-25 11:01:00,22683,25364,15258,24585,19844,23532,18021,21394,400
2022-12-25 11:01:15,22710,25389,15279,24602,19867,23560,18045,21414,400
2022-12-25 11:02:00,22733,25397,15299,24618,19888,23576,18066,21435,400
2022-12-25 11:02:15,22759,25419,15316,24642,19910,23605,18082,21465,400
2022-12-25 11:03:00,22782,25442,15338,24667,19942,23635,18110,21488,400
2022-12-25 11:03:15,22804,25466,15357,24696,19957,23655,18128,21510,400
2022-12-25 11:04:00,22818,25485,15378,24693,19965,23666,18132,21517,400
2022-12-25 11:04:15,22849,25513,15394,24729,20005,23696,18177,21561,400
2022-12-25 11:05:15,22855,25532,15408,24742,20015,23701,18190,21568,400
2022-12-25 11:06:00,22845,25525,15408,24734,20013,23698,18190,21564,400
2022-12-25 11:06:15,22857,25509,15415,24728,20027,23709,18202,21579,400
2022-12-25 11:06:45,22859,25496,15419,24723,20028,23712,18205,21583,400
2022-12-25 11:07:15,22861,25482,15424,24721,20033,23706,18212,21592,400
2022-12-25 11:08:15,22863,25457,15426,24705,20035,23706,18212,21587,400
2022-12-25 11:09:00,22879,25468,15425,24713,20045,23707,18214,21603,400
2022-12-25 11:09:15,22892,25465,15425,24708,20053,23705,18220,21611,400
2022-12-25 11:10:00,22886,25453,15420,24703,20050,23697,18216,21605,400
2022-12-25 11:10:15,22881,25436,15404,24687,20043,23687,18202,21598,400
2022-12-25 11:11:15,22828,25342,15363,24614,19999,23615,18160,21553,400
2022-12-25 11:12:00,22792,25311,15342,24582,19964,23583,18133,21519,400
2022-12-25 11:12:15,22756,25289,15317,24550,19939,23549,18104,21485,400
2022-12-25 11:13:00,22703,25233,15284,24493,19883,23494,18054,21432,400
2022-12-25 11:13:15,22682,25215,15258,24480,19856,23470,18022,21407,400
2022-12-25 11:14:00,22656,25176,15227,24446,19817,23434,17985,21378,400
2022-12-25 11:14:15,22630,25159,15206,24427,19797,23409,17953,21351,400
2022-12-25 11:15:15,22590,25125,15163,24386,19752,23369,17907,21313,400
2022-12-25 11:16:00,22559,25101,15140,24359,19727,23340,17880,21289,400
2022-12-25 11:16:15,22547,25088,15126,24341,19706,23323,17861,21269,400
2022-12-25 11:17:00,22546,25095,15116,24341,19708,23320,17850,21265,400
2022-12-25 11:17:15,22540,25096,15111,24332,19705,23308,17847,21266,400
2022-12-25 11:18:00,22534,25077,15099,24316,19686,23294,17828,21252,400
2022-12-25 11:18:15,22522,25076,15096,24307,19684,23284,17817,21241,400
2022-12-25 11:19:00,22514,25063,15086,24297,19683,23277,17808,21241,400
2022-12-25 11:19:15,22534,25078,15085,24305,19695,23291,17807,21251,400
2022-12-25 11:20:00,22545,25075,15082,24303,19700,23292,17800,21263,400
2022-12-25 11:20:15,22576,25103,15084,24329,19725,23322,17805,21292,400
2022-12-25 11:21:00,22605,25128,15087,24354,19751,23344,17810,21322,400
2022-12-25 11:21:15,22652,25162,15096,24396,19789,23392,17826,21369,400
2022-12-25 11:22:00,22698,25202,15102,24429,19828,23434,17843,21412,400
2022-12-25 11:22:15,22748,25247,15117,24478,19876,23479,17861,21467,400
2022-12-25 11:23:00,22806,25289,15130,24521,19922,23532,17882,21523,400
2022-12-25 11:23:15,22873,25334,15147,24580,19977,23593,17910,21595,400
2022-12-25 11:24:15,23026,25476,15181,24715,20086,23739,17953,21746,400
2022-12-25 11:25:00,23126,25571,15195,24807,20138,23827,17975,21838,400
2022-12-25 11:25:15,23224,25666,15208,24901,20187,23928,17994,21935,400
2022-12-25 11:26:00,23350,25787,15221,25026,20244,24051,18017,22041,400
2022-12-25 11:26:15,23494,25930,15237,25172,20315,24200,18053,22179,400
2022-12-25 11:27:15,23864,26299,15263,25541,20436,24568,18118,22473,400
2022-12-25 11:28:00,24089,26533,15280,25771,20513,24804,18156,22631,400
2022-12-25 11:28:15,24336,26784,15286,26030,20576,25059,18176,22760,400
2022-12-25 11:29:00,24575,27068,15283,26311,20627,25328,18185,22870,400
2022-12-25 11:29:15,24786,27368,15284,26607,20669,25610,18192,22969,400
2022-12-25 11:30:00,24985,27672,15282,26918,20698,25888,18197,23052,400
2022-12-25 11:30:15,25201,28028,15279,27272,20731,26208,18200,23145,400
2022-12-25 11:31:15,25607,28781,15285,28020,20790,26920,18212,23321,400
2022-12-25 11:32:00,25819,29242,15292,28465,20837,27294,18230,23425,400
2022-12-25 11:32:15,25992,29749,15278,28891,20869,27593,18220,23496,400
2022-12-25 11:33:00,26095,30187,15229,29247,20851,27784,18172,23533,400
2022-12-25 11:33:15,25390,29781,14830,28729,20231,27134,17621,22932,400
2022-12-25 11:34:00,24959,29170,14590,28183,19919,26672,17312,22601,400
2022-12-25 11:34:15,23861,28232,13956,27050,18987,25576,16493,21637,400
2022-12-25 11:35:00,23546,27955,13779,26712,18741,25219,16268,21352,400
2022-12-25 11:35:15,23125,27583,13391,26272,18327,24779,15843,20893,400
2022-12-25 11:36:15,23732,28384,13598,27013,18704,25440,16114,21452,400
2022-12-25 11:36:45,23607,28276,13438,26914,18556,25334,15938,21302,400
2022-12-25 11:37:15,24414,29213,13992,27847,19198,26182,16535,22049,400
2022-12-25 11:38:15,25187,30155,14074,28780,19553,27022,16708,22610,400
2022-12-25 11:39:00,25643,30525,14292,29180,19884,27428,16980,22993,400
2022-12-25 11:39:15,25231,30012,14080,28617,19559,26943,16710,22657,400
2022-12-25 11:39:45,25660,30141,14281,28851,19897,27244,16983,23014,400
2022-12-25 11:40:15,25323,29898,14093,28530,19633,26894,16750,22769,400
2022-12-25 11:41:00,25240,29437,14188,28167,19713,26650,16840,22814,400
2022-12-25 11:41:15,25845,30298,14354,29011,20085,27349,17097,23278,400
2022-12-25 11:42:15,26212,30120,14778,29147,20554,27717,17585,23738,400
2022-12-25 11:43:00,27661,32143,15369,31070,21519,29391,18430,24799,400
2022-12-25 11:43:15,27546,32013,15353,30956,21490,29267,18418,24714,400
2022-12-25 11:44:00,27343,31694,15321,30651,21433,29021,18382,24584,400
2022-12-25 11:44:15,27092,31359,15295,30297,21375,28699,18352,24439,400
2022-12-25 11:44:45,26879,31066,15290,29993,21340,28422,18348,24329,400
2022-12-25 11:45:15,26629,30680,15251,29613,21254,28100,18306,24151,400
2022-12-25 11:46:00,26084,29827,15121,28819,20984,27422,18113,23753,400
2022-12-25 11:46:15,26248,29838,15231,28863,21192,27550,18271,23920,400
2022-12-25 11:47:15,25483,28585,15111,27841,20892,26664,18041,23524,400
2022-12-25 11:48:00,26885,30710,15512,29668,21779,28282,18677,24618,400
2022-12-25 11:48:15,26737,30748,15340,29627,21587,28127,18467,24474,400
2022-12-25 11:49:15,26124,30236,14997,29060,20964,27474,17937,23968,400
2022-12-25 11:50:15,26328,30638,14926,29417,20852,27709,17822,24005,400
2022-12-25 11:51:00,26022,30184,14810,29034,20580,27439,17586,23712,400
2022-12-25 11:51:15,26206,30870,14628,29597,20452,27808,17385,23681,400
2022-12-25 11:51:45,25471,29684,14276,28560,19946,26964,16955,23102,400
2022-12-25 11:52:15,26274,30468,14828,29453,20588,27844,17596,23801,400
2022-12-25 11:52:45,28055,33443,15424,32068,21666,30105,18490,25081,400
2022-12-25 11:53:15,27520,32943,15121,31585,21175,29473,18067,24581,400
2022-12-25 11:53:45,27316,32660,15075,31327,21077,29218,17995,24440,400
2022-12-25 11:54:15,26689,31664,14774,30400,20643,28511,17609,23946,400
2022-12-25 11:54:45,25191,29471,13958,28240,19583,26785,16597,22750,400
2022-12-25 11:55:15,23292,26885,12996,25715,18404,24557,15512,21300,400
2022-12-25 11:55:45,22202,25338,12476,24166,17799,23182,14925,20470,400
2022-12-25 11:56:15,21950,24715,12434,23706,17748,22824,14879,20373,400
2022-12-25 11:56:45,21789,24259,12413,23322,17715,22533,14854,20352,400
2022-12-25 11:57:15,21662,23898,12408,22967,17668,22269,14838,20342,400
2022-12-25 11:57:45,21551,23477,12407,22621,17612,22082,14822,20309,400
2022-12-25 11:58:15,21437,23223,12395,22401,17503,21938,14774,20186,400
2022-12-25 11:58:45,21345,23141,12380,22333,17373,21871,14712,20004,400
2022-12-25 11:59:30,21285,23253,12374,22410,17223,21892,14639,19797,400
2022-12-25 11:59:45,21102,23250,12344,22387,17014,21807,14524,19494,400
2022-12-25 12:00:15,20941,23219,12358,22368,16858,21762,14455,19239,400
2022-12-25 12:00:45,20764,23252,12397,22429,16723,21696,14411,19019,400
2022-12-25 12:01:15,20683,23513,12531,22596,16725,21724,14484,18937,400
2022-12-25 12:01:45,20862,24028,12833,23009,16934,21981,14738,19095,400
2022-12-25 12:02:15,21184,24713,13161,23697,17171,22421,15051,19370,400
2022-12-25 12:02:45,21589,25529,13424,24359,17473,22957,15376,19733,400
2022-12-25 12:03:15,22192,26035,14151,24874,18136,23486,16113,20391,400
2022-12-25 12:03:45,24271,28477,15288,27274,19794,25662,17623,22129,400
2022-12-25 12:04:15,25272,29516,15827,28327,20653,26736,18377,23030,400
2022-12-25 12:04:45,25466,29726,15958,28572,20871,26979,18581,23240,400
2022-12-25 12:05:15,25368,29472,15966,28402,20887,26867,18607,23217,400
2022-12-25 12:05:45,25109,29044,15931,28006,20792,26500,18556,23063,400
2022-12-25 12:06:15,24490,28482,15659,27398,20370,25827,18190,22575,400
2022-12-25 12:06:45,21383,24115,14377,23343,18363,22368,16517,20083,400
2022-12-25 12:07:15,22606,25580,15256,24748,19529,23596,17531,21332,400
2022-12-25 12:08:00,21934,25089,14862,24127,18997,22937,17071,20749,400
2022-12-25 12:08:15,21636,24579,14785,23634,18907,22557,16985,20561,400
2022-12-25 12:09:00,22857,25694,15613,24868,19944,23764,17922,21722,400
2022-12-25 12:09:15,25003,28457,16471,27467,21399,26083,19185,23439,400
2022-12-25 12:10:15,24810,28155,16325,27267,21222,25993,19015,23246,400
2022-12-25 12:10:45,25209,28669,16495,27741,21516,26444,19300,23556,400
2022-12-25 12:11:15,25466,29059,16669,28108,21769,26754,19573,23798,400
2022-12-25 12:11:45,26239,30198,16876,29113,22260,27596,19956,24361,400
2022-12-25 12:12:15,25368,29276,16560,28230,21660,26714,19489,23657,400
2022-12-25 12:13:15,24888,29189,16335,27975,21236,26384,19115,23145,400
2022-12-25 12:14:00,23887,28080,15955,26944,20474,25399,18511,22243,400
2022-12-25 12:14:15,24111,28715,16142,27449,20666,25674,18748,22428,400
2022-12-25 12:14:45,23965,28866,16011,27491,20456,25572,18576,22223,400
2022-12-25 12:15:30,22404,26705,15234,25518,19193,23889,17515,20871,400
2022-12-25 12:15:45,21497,25545,14866,24374,18572,22907,17035,20064,400
2022-12-25 12:16:15,21714,25401,15044,24318,18866,22975,17318,20334,400
2022-12-25 12:17:15,23856,27898,16048,26705,20553,25222,18741,22291,400
2022-12-25 12:18:15,25968,30042,16915,28811,22227,27246,20147,24190,400
2022-12-25 12:19:15,24856,28976,16335,27710,21362,26161,19328,23268,400
2022-12-25 12:19:45,25461,29345,16850,28189,22000,26688,19946,23890,400
2022-12-25 12:20:15,24886,28631,16464,27512,21543,26136,19541,23398,400
2022-12-25 12:20:45,26651,30237,17485,29218,23081,27833,20872,25029,400
2022-12-25 12:21:15,27312,31509,17250,30277,23297,28747,20837,25488,400
2022-12-25 12:22:00,28435,32316,17583,31240,24113,29831,21378,26469,400
2022-12-25 12:22:15,28688,32388,17288,31369,24158,30103,21164,26654,400
2022-12-25 12:23:15,30511,34199,17571,33158,25216,31975,21772,28200,400
2022-12-25 12:24:15,31061,34294,17622,33317,25695,32270,22041,28846,400
2022-12-25 12:25:15,31277,34214,17491,33331,25944,32373,22102,29245,400
2022-12-25 12:25:45,31587,34442,17456,33595,26099,32665,22164,29535,400
2022-12-25 12:26:30,32074,34802,17445,33990,26299,33133,22260,29874,400
2022-12-25 12:26:45,32594,35310,17402,34505,26454,33675,22304,30164,400
2022-12-25 12:27:15,33012,35806,17358,34997,26543,34188,22327,30392,400
