"Time","Lux4 Regression","Lux6 Regression","Lux0 Regression","Lux3 Regression","Lux1 Regression","Lux8 Regression","Lux2 Regression","Lux7 Regression","Lux5 Regression"
2022-12-29 10:10:30,11970,11383,400,12283,13603,10064,12859,10889,11685
2022-12-29 10:11:00,11950,11362,400,12273,13628,10063,12867,10871,11678
2022-12-29 10:11:30,11955,11346,400,12277,13654,10076,12883,10870,11665
2022-12-29 10:12:00,11946,11348,400,12293,13710,10098,12926,10882,11658
2022-12-29 10:12:30,11930,11335,400,12270,13712,10100,12940,10881,11644
2022-12-29 10:13:00,11859,11278,400,12191,13596,10067,12863,10834,11585
2022-12-29 10:13:30,11773,11213,400,12106,13446,10018,12741,10770,11515
2022-12-29 10:14:00,11753,11190,400,12071,13342,10000,12682,10746,11501
2022-12-29 10:14:30,11809,11244,400,12105,13376,10044,12726,10804,11561
2022-12-29 10:15:30,11763,11227,400,12076,13439,10043,12723,10775,11522
2022-12-29 10:16:30,12007,11454,400,12321,13595,10243,12904,11008,11745
2022-12-29 10:17:30,12024,11494,400,12313,13571,10290,12882,11071,11782
2022-12-29 10:18:30,12123,11643,400,12378,13685,10410,12978,11219,11911
2022-12-29 10:19:30,12417,11911,400,12687,14038,10630,13298,11480,12180
2022-12-29 10:20:30,12409,11941,400,12727,14182,10688,13385,11547,12176
2022-12-29 10:21:30,13022,12536,400,13330,14751,11141,13964,12104,12778
2022-12-29 10:22:30,13189,12738,400,13496,14922,11276,14149,12269,12955
2022-12-29 10:23:00,13171,12742,400,13479,14882,11272,14131,12263,12947
2022-12-29 10:23:30,13178,12758,400,13473,14826,11269,14079,12262,12970
2022-12-29 10:24:30,13035,12666,400,13239,14426,11175,13738,12176,12865
2022-12-29 10:25:00,13112,12754,400,13294,14404,11219,13750,12257,12957
2022-12-29 10:25:30,13201,12852,400,13402,14540,11270,13864,12350,13046
2022-12-29 10:26:00,13293,12943,400,13513,14721,11320,14015,12438,13129
2022-12-29 10:26:30,13383,13041,400,13622,14909,11375,14162,12526,13218
2022-12-29 10:27:00,13441,13105,400,13719,15088,11414,14301,12584,13271
2022-12-29 10:27:30,13499,13164,400,13780,15214,11454,14416,12630,13317
2022-12-29 10:28:30,13617,13249,400,13893,15384,11531,14523,12688,13423
2022-12-29 10:29:00,13595,13214,400,13880,15359,11525,14488,12666,13391
2022-12-29 10:29:30,13581,13209,400,13860,15317,11541,14448,12667,13382
2022-12-29 10:30:00,13613,13247,400,13881,15259,11585,14430,12709,13423
2022-12-29 10:30:30,13654,13303,400,13898,15226,11626,14426,12770,13482
2022-12-29 10:31:00,13730,13387,400,13943,15239,11669,14467,12859,13570
2022-12-29 10:31:30,13802,13467,400,13999,15285,11690,14517,12940,13644
2022-12-29 10:32:00,13910,13603,400,14102,15441,11728,14649,13052,13767
2022-12-29 10:32:30,14097,13802,400,14284,15609,11796,14796,13187,13966
2022-12-29 10:33:00,14253,13939,400,14439,15761,11798,14937,13245,14117
2022-12-29 10:33:30,14374,14036,400,14537,15806,11781,15016,13280,14248
2022-12-29 10:34:00,14526,14139,400,14656,15879,11776,15099,13315,14416
2022-12-29 10:34:30,14673,14233,400,14797,16002,11779,15217,13340,14561
2022-12-29 10:35:00,14820,14300,400,14941,16118,11784,15353,13352,14681
2022-12-29 10:35:30,14948,14322,400,15085,16245,11788,15476,13353,14777
2022-12-29 10:36:00,15047,14322,400,15218,16386,11803,15618,13359,14829
2022-12-29 10:36:30,15110,14323,400,15336,16510,11830,15749,13379,14854
2022-12-29 10:37:00,15137,14357,400,15431,16708,11882,15932,13431,14868
2022-12-29 10:37:30,15195,14466,400,15517,17002,11987,16124,13538,14934
2022-12-29 10:38:00,15353,14692,400,15678,17269,12170,16324,13732,15119
2022-12-29 10:38:30,15951,15310,400,16300,17846,12587,16933,14213,15754
2022-12-29 10:39:00,16037,15426,400,16410,17887,12687,17018,14314,15839
2022-12-29 10:39:30,15270,14758,400,15586,17024,12317,16187,13843,15046
2022-12-29 10:40:00,14993,14530,400,15273,16643,12256,15838,13720,14770
2022-12-29 10:40:30,14890,14456,400,15136,16402,12289,15655,13708,14694
2022-12-29 10:41:00,14839,14430,400,15037,16227,12333,15504,13712,14675
2022-12-29 10:41:30,14705,14361,400,14865,16025,12338,15326,13673,14583
2022-12-29 10:42:00,14634,14357,400,14779,15889,12366,15219,13675,14532
2022-12-29 10:42:30,14568,14355,400,14694,15810,12388,15138,13678,14481
2022-12-29 10:43:00,14551,14371,400,14677,15805,12424,15135,13705,14466
2022-12-29 10:43:30,14603,14417,400,14739,15836,12472,15193,13753,14504
2022-12-29 10:44:00,14708,14515,400,14850,15919,12539,15293,13828,14601
2022-12-29 10:44:30,14863,14664,400,14982,16043,12618,15422,13935,14766
2022-12-29 10:45:00,15087,14864,400,15190,16254,12705,15640,14072,15005
2022-12-29 10:45:30,15409,15122,400,15508,16567,12806,15974,14233,15333
2022-12-29 10:46:00,15814,15429,400,15922,17007,12925,16398,14429,15730
2022-12-29 10:46:30,16277,15748,400,16397,17480,13039,16855,14629,16159
2022-12-29 10:47:30,17143,16295,400,17346,18495,13193,17834,14932,16915
2022-12-29 10:48:00,17688,16675,400,17954,19067,13348,18458,15175,17404
2022-12-29 10:48:30,17815,16712,400,18106,19252,13314,18637,15185,17493
2022-12-29 10:49:30,17983,16722,400,18283,19450,13333,18802,15226,17600
2022-12-29 10:50:00,18009,16701,400,18285,19409,13348,18782,15239,17589
2022-12-29 10:50:30,18021,16719,400,18288,19359,13359,18763,15268,17573
2022-12-29 10:51:00,18054,16811,400,18323,19424,13413,18827,15341,17601
2022-12-29 10:51:30,18092,16903,400,18402,19559,13462,18915,15447,17648
2022-12-29 10:52:30,17966,16753,400,18348,19542,13467,18887,15390,17507
2022-12-29 10:53:30,17765,16565,400,18174,19420,13434,18749,15233,17349
2022-12-29 10:54:30,17655,16552,400,17984,19334,13535,18620,15293,17320
2022-12-29 10:55:00,17552,16495,400,17877,19222,13558,18506,15317,17214
2022-12-29 10:55:30,17471,16491,400,17820,19079,13601,18378,15391,17140
2022-12-29 10:56:30,17477,16574,400,17772,19117,13728,18365,15553,17169
2022-12-29 10:57:00,17395,16501,400,17693,18995,13696,18256,15511,17085
2022-12-29 10:57:30,17237,16378,400,17554,18844,13647,18157,15435,16923
2022-12-29 10:58:00,17314,16483,400,17615,18863,13752,18189,15563,17003
2022-12-29 10:58:30,17737,16894,400,18059,19256,14069,18625,15932,17437
2022-12-29 10:59:00,17537,16708,400,17877,19101,13939,18462,15788,17241
2022-12-29 10:59:30,17194,16449,400,17499,18757,13824,18087,15631,16934
2022-12-29 11:00:00,17321,16595,400,17636,18845,13972,18190,15784,17057
2022-12-29 11:00:30,17170,16428,400,17516,18780,13916,18084,15688,16880
2022-12-29 11:01:30,16824,16109,400,17161,18496,13864,17749,15498,16543
2022-12-29 11:02:00,16746,16011,400,17080,18391,13853,17671,15417,16447
2022-12-29 11:02:30,16619,15899,400,16938,18212,13799,17531,15323,16328
2022-12-29 11:03:00,16538,15868,400,16820,18004,13754,17364,15297,16284
2022-12-29 11:03:30,16421,15799,400,16677,17793,13662,17194,15239,16191
2022-12-29 11:04:30,16381,15855,400,16587,17623,13612,17102,15284,16214
2022-12-29 11:05:00,16472,15973,400,16695,17744,13645,17195,15355,16313
2022-12-29 11:05:30,16565,16068,400,16817,17877,13662,17313,15401,16397
2022-12-29 11:06:00,16537,16081,400,16805,17943,13641,17354,15397,16381
2022-12-29 11:06:30,16683,16252,400,16962,18159,13720,17509,15527,16541
2022-12-29 11:07:30,17082,16642,400,17347,18542,13930,17886,15829,16941
2022-12-29 11:08:30,16827,16325,400,17089,18324,13759,17636,15611,16668
2022-12-29 11:09:30,17121,16490,400,17376,18480,13820,17878,15692,16892
2022-12-29 11:10:30,16734,16041,400,17034,18264,13419,17624,15255,16479
2022-12-29 11:11:30,17240,16431,400,17572,18838,13534,18192,15453,16973
2022-12-29 11:12:00,17240,16409,400,17573,18890,13461,18205,15414,16984
2022-12-29 11:12:30,17258,16407,400,17583,18960,13387,18241,15376,17006
2022-12-29 11:13:00,17733,16839,400,18026,19339,13640,18659,15689,17451
2022-12-29 11:13:30,19577,18329,400,19929,21234,14711,20567,16993,19255
2022-12-29 11:14:30,20614,18910,400,21094,22769,14990,21952,17388,19998
2022-12-29 11:15:30,19220,17621,400,19777,21401,14173,20594,16346,18605
2022-12-29 11:16:00,19979,18102,400,20568,22374,14517,21511,16750,19199
2022-12-29 11:16:30,19704,17761,400,20394,22305,14251,21408,16417,18896
2022-12-29 11:17:30,21854,19271,400,22681,24761,15280,23816,17732,20643
2022-12-29 11:18:00,19641,17419,400,20559,22755,13990,21800,16044,18723
2022-12-29 11:18:30,18285,16375,400,19128,21187,13195,20164,15094,17467
2022-12-29 11:19:30,19625,17352,400,20430,22540,13955,21550,15988,18717
