"Time","Lux4 Regression","Lux3 Regression","Lux6 Regression","Lux5 Regression","Lux8 Regression","Lux7 Regression","Lux2 Regression","Lux1 Regression","Lux0 Regression"
2022-12-30 10:03:00,16882,17454,15377,16229,12785,14285,18106,18899,400
2022-12-30 10:04:00,16938,17506,15414,16274,12811,14317,18159,18957,400
2022-12-30 10:05:00,17020,17598,15482,16349,12851,14376,18263,19055,400
2022-12-30 10:06:00,17105,17678,15546,16418,12886,14425,18343,19130,400
2022-12-30 10:07:00,17164,17736,15596,16480,12921,14470,18403,19181,400
2022-12-30 10:08:00,17242,17811,15656,16550,12958,14520,18483,19254,400
2022-12-30 10:09:00,17311,17880,15709,16610,12992,14563,18559,19323,400
2022-12-30 10:10:00,17369,17943,15754,16663,13021,14601,18623,19389,400
2022-12-30 10:11:00,17425,18000,15796,16712,13048,14636,18693,19454,400
2022-12-30 10:12:00,17487,18064,15842,16769,13076,14675,18761,19513,400
2022-12-30 10:13:00,17538,18118,15880,16814,13097,14704,18810,19561,400
2022-12-30 10:14:00,17592,18173,15921,16857,13121,14739,18874,19623,400
2022-12-30 10:15:00,17659,18236,15973,16914,13154,14784,18947,19688,400
2022-12-30 10:16:00,17704,18279,16010,16952,13183,14819,18992,19731,400
2022-12-30 10:17:00,17744,18314,16043,16990,13209,14851,19035,19772,400
2022-12-30 10:18:00,17784,18348,16072,17019,13229,14879,19079,19812,400
2022-12-30 10:19:00,17817,18385,16097,17047,13245,14902,19127,19858,400
2022-12-30 10:20:00,17855,18419,16126,17084,13262,14926,19164,19903,400
2022-12-30 10:21:00,17904,18458,16168,17129,13288,14961,19200,19925,400
2022-12-30 10:22:00,17932,18475,16198,17159,13309,14989,19215,19935,400
2022-12-30 10:23:00,17978,18513,16239,17204,13335,15024,19250,19965,400
2022-12-30 10:24:00,18015,18546,16267,17238,13355,15051,19275,19982,400
2022-12-30 10:25:00,18043,18573,16292,17265,13371,15073,19299,20009,400
2022-12-30 10:26:00,18095,18633,16332,17311,13395,15104,19365,20066,400
2022-12-30 10:27:00,18153,18695,16375,17362,13426,15145,19434,20130,400
2022-12-30 10:28:00,18208,18752,16415,17408,13451,15178,19498,20199,400
2022-12-30 10:29:00,18259,18805,16455,17455,13476,15212,19555,20243,400
2022-12-30 10:30:00,18290,18842,16481,17484,13493,15236,19601,20283,400
2022-12-30 10:31:00,18350,18905,16524,17537,13516,15271,19665,20338,400
2022-12-30 10:32:00,18410,18958,16568,17588,13542,15308,19714,20378,400
2022-12-30 10:33:00,18447,18995,16599,17623,13558,15332,19751,20409,400
2022-12-30 10:34:00,18503,19048,16640,17672,13581,15363,19803,20457,400
2022-12-30 10:35:00,18561,19110,16677,17720,13599,15392,19876,20530,400
2022-12-30 10:36:00,18607,19159,16715,17766,13616,15421,19934,20591,400
2022-12-30 10:37:00,18665,19215,16761,17818,13642,15458,19992,20647,400
2022-12-30 10:38:00,18725,19282,16809,17872,13669,15498,20069,20720,400
2022-12-30 10:39:00,18794,19346,16853,17931,13694,15535,20142,20800,400
2022-12-30 10:40:00,18843,19402,16889,17979,13713,15567,20217,20872,400
2022-12-30 10:41:00,18896,19458,16929,18024,13734,15599,20282,20935,400
2022-12-30 10:42:00,18948,19512,16966,18071,13755,15631,20350,21004,400
2022-12-30 10:43:00,18995,19562,17002,18110,13776,15660,20414,21075,400
2022-12-30 10:44:00,19038,19603,17038,18150,13798,15691,20467,21133,400
2022-12-30 10:45:00,19071,19635,17066,18177,13817,15718,20506,21179,400
2022-12-30 10:46:00,19097,19671,17082,18197,13830,15734,20551,21226,400
2022-12-30 10:47:00,19147,19715,17111,18236,13848,15760,20593,21264,400
2022-12-30 10:48:00,19170,19740,17133,18262,13859,15775,20617,21292,400
2022-12-30 10:49:00,19199,19766,17155,18288,13869,15790,20643,21318,400
2022-12-30 10:50:00,19232,19803,17173,18314,13879,15805,20678,21352,400
2022-12-30 10:51:00,19280,19847,17208,18355,13896,15832,20723,21395,400
2022-12-30 10:52:00,19306,19880,17227,18376,13908,15848,20753,21439,400
2022-12-30 10:53:00,19336,19905,17255,18404,13922,15868,20782,21464,400
2022-12-30 10:54:00,19368,19939,17287,18439,13940,15899,20804,21482,400
2022-12-30 10:55:00,19387,19956,17301,18455,13949,15912,20816,21495,400
2022-12-30 10:56:00,19408,19971,17329,18478,13968,15937,20827,21500,400
2022-12-30 10:57:00,19418,19977,17343,18493,13979,15953,20827,21494,400
2022-12-30 10:58:00,19430,19985,17366,18514,13992,15972,20829,21498,400
2022-12-30 10:59:00,19442,20004,17383,18534,14003,15987,20851,21520,400
2022-12-30 11:00:00,19480,20045,17408,18570,14018,16010,20896,21556,400
2022-12-30 11:01:00,19496,20064,17429,18588,14029,16027,20919,21577,400
2022-12-30 11:02:00,19517,20087,17449,18609,14039,16043,20947,21593,400
2022-12-30 11:03:00,19561,20131,17478,18646,14057,16066,20997,21637,400
2022-12-30 11:04:00,19610,20190,17510,18687,14072,16090,21065,21707,400
2022-12-30 11:05:00,19656,20239,17541,18728,14082,16109,21126,21768,400
2022-12-30 11:06:00,19688,20276,17567,18760,14092,16127,21170,21818,400
2022-12-30 11:07:00,19736,20325,17602,18804,14107,16154,21213,21869,400
2022-12-30 11:08:00,19794,20379,17644,18849,14128,16184,21265,21922,400
2022-12-30 11:09:00,19809,20393,17662,18871,14134,16201,21276,21938,400
2022-12-30 11:10:00,19834,20403,17687,18896,14146,16219,21275,21933,400
2022-12-30 11:11:00,19872,20432,17721,18932,14176,16251,21293,21935,400
2022-12-30 11:12:00,19879,20436,17735,18944,14186,16266,21294,21933,400
2022-12-30 11:13:00,19899,20449,17757,18963,14202,16289,21308,21947,400
2022-12-30 11:14:00,19923,20462,17784,18992,14210,16311,21321,21955,400
2022-12-30 11:15:00,19961,20491,17815,19029,14233,16340,21347,21977,400
2022-12-30 11:16:00,19978,20500,17837,19052,14246,16359,21355,21984,400
2022-12-30 11:17:00,19998,20519,17856,19074,14258,16378,21384,22011,400
2022-12-30 11:18:00,20019,20531,17881,19096,14272,16400,21399,22025,400
2022-12-30 11:19:00,20039,20549,17903,19119,14288,16422,21418,22043,400
2022-12-30 11:20:00,20050,20548,17923,19133,14299,16438,21423,22054,400
2022-12-30 11:21:00,20086,20574,17954,19165,14318,16467,21448,22075,400
2022-12-30 11:22:00,20109,20588,17979,19193,14333,16488,21456,22090,400
2022-12-30 11:23:00,20127,20601,18007,19214,14350,16509,21467,22104,400
2022-12-30 11:24:00,20167,20627,18043,19251,14370,16540,21491,22125,400
2022-12-30 11:25:00,20194,20640,18073,19283,14386,16564,21508,22135,400
2022-12-30 11:26:00,20211,20649,18097,19302,14401,16587,21509,22140,400
2022-12-30 11:27:00,20236,20666,18119,19324,14417,16610,21523,22153,400
2022-12-30 11:28:00,20268,20690,18142,19356,14436,16635,21534,22166,400
2022-12-30 11:29:00,20288,20699,18164,19382,14451,16657,21536,22169,400
2022-12-30 11:30:00,20330,20733,18202,19423,14476,16694,21562,22189,400
2022-12-30 11:31:00,20379,20772,18241,19469,14502,16729,21599,22221,400
2022-12-30 11:32:00,20442,20835,18284,19522,14532,16765,21665,22279,400
2022-12-30 11:33:00,20508,20901,18332,19577,14559,16801,21733,22350,400
2022-12-30 11:34:00,20578,20969,18376,19628,14584,16834,21794,22410,400
2022-12-30 11:35:00,20654,21052,18431,19695,14609,16875,21880,22490,400
2022-12-30 11:36:00,20734,21143,18470,19752,14624,16902,21977,22584,400
2022-12-30 11:37:00,20854,21289,18534,19838,14658,16947,22142,22753,400
2022-12-30 11:38:00,20977,21447,18605,19933,14705,16994,22325,22969,400
2022-12-30 11:39:00,21086,21581,18672,20028,14753,17053,22493,23169,400
2022-12-30 11:40:00,21114,21641,18684,20053,14769,17077,22579,23298,400
2022-12-30 11:41:00,21163,21723,18730,20091,14795,17119,22684,23413,400
2022-12-30 11:42:00,21327,21909,18871,20221,14859,17236,22924,23661,400
2022-12-30 11:43:00,21184,21789,18841,20175,14796,17182,22813,23562,400
2022-12-30 11:44:00,20827,21423,18661,19942,14674,16994,22411,23130,400
2022-12-30 11:45:00,20730,21386,18570,19884,14566,16858,22387,23169,400
2022-12-30 11:46:00,21502,22151,19052,20501,14820,17245,23208,24046,400
2022-12-30 11:47:00,21523,22244,19007,20501,14756,17164,23312,24116,400
2022-12-30 11:48:00,21859,22644,19191,20760,14828,17287,23735,24580,400
2022-12-30 11:49:00,21890,22686,19184,20769,14798,17262,23801,24630,400
2022-12-30 11:50:00,22137,22959,19320,20955,14836,17348,24144,25023,400
2022-12-30 11:51:00,21813,22601,19112,20716,14676,17127,23719,24556,400
2022-12-30 11:52:00,21904,22676,19166,20818,14681,17148,23776,24629,400
2022-12-30 11:53:00,22056,22795,19242,20966,14697,17182,23833,24645,400
2022-12-30 11:54:00,22389,23093,19429,21251,14817,17367,24085,24854,400
2022-12-30 11:55:00,23137,23833,19841,21795,15046,17707,24794,25594,400
2022-12-30 11:56:00,23423,24116,19955,21955,15110,17791,25078,25845,400
2022-12-30 11:57:00,23545,24224,19999,22014,15167,17849,25224,26052,400
2022-12-30 11:58:00,23552,24183,19994,21991,15201,17872,25185,26042,400
2022-12-30 11:59:00,22844,23443,19554,21461,14993,17552,24398,25205,400
2022-12-30 12:00:00,22852,23461,19643,21476,15114,17691,24414,25238,400
2022-12-30 12:01:00,22586,23185,19569,21330,15096,17643,24118,24909,400
2022-12-30 12:02:00,22553,23173,19623,21359,15151,17699,24091,24854,400
2022-12-30 12:03:00,22681,23302,19730,21464,15251,17816,24216,24971,400
2022-12-30 12:04:00,22646,23215,19730,21443,15281,17848,24121,24860,400
2022-12-30 12:05:00,22544,23096,19705,21381,15288,17857,24012,24760,400
2022-12-30 12:06:00,22419,22967,19705,21333,15293,17883,23896,24618,400
2022-12-30 12:07:00,22301,22866,19706,21285,15281,17903,23761,24483,400
2022-12-30 12:08:00,22056,22626,19606,21126,15199,17814,23484,24228,400
2022-12-30 12:09:00,21948,22502,19584,21061,15163,17787,23329,24065,400
2022-12-30 12:10:00,21936,22494,19590,21051,15155,17796,23322,24044,400
2022-12-30 12:11:00,21924,22476,19579,21015,15137,17784,23327,24049,400
2022-12-30 12:12:00,21957,22513,19632,21037,15159,17830,23346,24062,400
2022-12-30 12:13:00,21987,22543,19664,21067,15172,17855,23368,24065,400
2022-12-30 12:14:00,22066,22637,19721,21128,15203,17913,23448,24134,400
2022-12-30 12:15:00,22122,22694,19759,21169,15218,17940,23491,24188,400
2022-12-30 12:16:00,22091,22624,19766,21161,15229,17947,23444,24159,400
2022-12-30 12:17:00,22049,22578,19744,21125,15226,17931,23407,24129,400
2022-12-30 12:18:00,22054,22580,19746,21120,15246,17945,23400,24128,400
2022-12-30 12:19:00,22042,22562,19739,21107,15256,17949,23371,24099,400
2022-12-30 12:20:00,22084,22585,19765,21129,15283,17985,23432,24158,400
2022-12-30 12:21:00,22132,22664,19783,21155,15295,18011,23532,24254,400
2022-12-30 12:22:00,22167,22724,19796,21181,15306,18024,23627,24369,400
2022-12-30 12:23:00,22061,22626,19725,21104,15271,17964,23559,24317,400
2022-12-30 12:24:00,21704,22299,19466,20820,15114,17735,23235,23981,400
2022-12-30 12:25:00,21719,22317,19476,20816,15149,17764,23273,24033,400
2022-12-30 12:26:00,21755,22379,19477,20825,15139,17763,23370,24160,400
2022-12-30 12:27:00,21211,21864,19069,20348,14853,17377,22849,23620,400
2022-12-30 12:28:00,21437,22091,19247,20552,14939,17513,23064,23799,400
2022-12-30 12:29:00,21880,22539,19542,20934,15090,17728,23524,24294,400
2022-12-30 12:30:00,22117,22782,19690,21143,15175,17837,23744,24498,400
2022-12-30 12:31:00,22313,22974,19770,21280,15219,17902,23911,24624,400
2022-12-30 12:32:00,22505,23160,19874,21436,15280,17996,24066,24749,400
2022-12-30 12:33:00,22648,23307,19970,21559,15327,18069,24218,24913,400
2022-12-30 12:34:00,22715,23383,20026,21628,15352,18108,24306,25031,400
2022-12-30 12:35:00,22426,23067,19884,21436,15263,17977,23946,24664,400
2022-12-30 12:36:00,22280,22951,19778,21320,15174,17855,23868,24636,400
2022-12-30 12:37:00,22407,23070,19883,21440,15258,17961,23984,24720,400
2022-12-30 12:38:00,22643,23329,19982,21588,15314,18042,24299,25031,400
2022-12-30 12:39:00,22650,23359,19932,21561,15290,18013,24309,25072,400
2022-12-30 12:40:00,22653,23376,19889,21528,15266,17985,24345,25113,400
2022-12-30 12:41:00,22426,23173,19708,21331,15143,17810,24180,24943,400
2022-12-30 12:42:00,22107,22843,19453,21059,14980,17570,23867,24620,400
2022-12-30 12:43:00,22142,22909,19409,21042,14940,17524,23970,24729,400
2022-12-30 12:44:00,22219,23006,19437,21091,14954,17550,24049,24807,400
2022-12-30 12:45:00,22480,23276,19609,21300,15054,17695,24299,25045,400
2022-12-30 12:46:00,22716,23487,19780,21512,15134,17805,24468,25204,400
2022-12-30 12:47:00,23083,23845,20045,21835,15292,18014,24827,25573,400
2022-12-30 12:48:00,23263,24025,20183,22025,15375,18118,24988,25729,400
2022-12-30 12:49:00,23331,24086,20233,22103,15407,18159,25044,25786,400
2022-12-30 12:50:00,23320,24054,20242,22125,15408,18158,25009,25769,400
2022-12-30 12:51:00,23265,23991,20233,22092,15398,18149,24948,25734,400
2022-12-30 12:52:00,23209,23938,20225,22066,15387,18131,24899,25713,400
2022-12-30 12:53:00,23078,23818,20162,21960,15331,18058,24774,25591,400
2022-12-30 12:54:00,22823,23566,19995,21744,15202,17897,24517,25328,400
2022-12-30 12:55:00,22810,23594,19970,21708,15175,17861,24582,25419,400
2022-12-30 12:56:00,22709,23525,19860,21597,15090,17756,24517,25351,400
2022-12-30 12:57:00,22735,23583,19826,21587,15056,17716,24596,25438,400
2022-12-30 12:58:00,22672,23556,19717,21504,14970,17619,24559,25413,400
2022-12-30 12:59:00,22813,23709,19743,21569,14978,17636,24730,25586,400
2022-12-30 13:00:00,22565,23449,19488,21338,14783,17414,24452,25233,400
2022-12-30 13:01:00,23024,23984,19785,21681,14972,17652,25068,25894,400
2022-12-30 13:02:00,23131,24142,19815,21763,14969,17658,25243,26105,400
2022-12-30 13:03:00,22890,23893,19592,21563,14815,17473,24948,25810,400
2022-12-30 13:04:00,22903,23880,19580,21569,14811,17459,24963,25825,400
2022-12-30 13:05:00,22608,23563,19345,21341,14640,17243,24627,25475,400
2022-12-30 13:06:00,21685,22555,18720,20569,14178,16682,23518,24303,400
2022-12-30 13:07:00,21082,21896,18277,20033,13856,16275,22783,23616,400
2022-12-30 13:08:00,20910,21733,18141,19867,13761,16146,22634,23444,400
2022-12-30 13:09:00,21037,21852,18228,19967,13815,16202,22766,23571,400
2022-12-30 13:10:00,21356,22204,18428,20232,13953,16365,23142,23931,400
2022-12-30 13:11:00,21513,22334,18508,20367,13985,16420,23251,24012,400
2022-12-30 13:12:00,22158,23051,18928,20919,14280,16801,24036,24762,400
2022-12-30 13:13:00,22265,23106,18957,21017,14270,16815,24078,24833,400
2022-12-30 13:14:00,22670,23532,19238,21385,14461,17058,24489,25268,400
2022-12-30 13:15:00,23362,24314,19730,21977,14826,17497,25308,26102,400
2022-12-30 13:16:00,23994,24987,20181,22516,15126,17883,26017,26832,400
2022-12-30 13:17:00,24062,25017,20296,22600,15175,17975,25999,26804,400
2022-12-30 13:18:00,24501,25433,20688,23050,15436,18327,26399,27222,400
2022-12-30 13:19:00,25137,26044,21210,23669,15784,18779,27059,27889,400
2022-12-30 13:20:00,25469,26348,21536,24023,15989,19034,27370,28216,400
2022-12-30 13:21:00,25812,26684,21878,24394,16233,19314,27698,28564,400
2022-12-30 13:22:00,25966,26809,22067,24591,16385,19473,27831,28683,400
2022-12-30 13:23:00,25878,26693,22107,24578,16452,19523,27648,28476,400
2022-12-30 13:24:00,26001,26801,22281,24727,16606,19688,27743,28581,400
2022-12-30 13:25:00,26345,27147,22620,25035,16858,19977,28132,29002,400
2022-12-30 13:26:00,26447,27255,22783,25143,16983,20104,28278,29119,400
2022-12-30 13:27:00,26462,27285,22856,25177,17080,20189,28329,29110,400
2022-12-30 13:28:00,26629,27494,23023,25323,17253,20362,28541,29362,400
2022-12-30 13:29:00,26857,27739,23201,25492,17424,20547,28799,29700,400
2022-12-30 13:30:00,26899,27769,23248,25519,17498,20639,28828,29703,400
2022-12-30 13:31:00,26797,27664,23196,25421,17464,20612,28709,29546,400
2022-12-30 13:32:00,26715,27553,23166,25325,17448,20605,28571,29447,400
2022-12-30 13:33:00,26588,27400,23098,25197,17408,20567,28403,29320,400
2022-12-30 13:34:00,26448,27239,23020,25088,17375,20534,28247,29171,400
2022-12-30 13:35:00,26256,27033,22908,24954,17328,20479,28037,28973,400
2022-12-30 13:36:00,25989,26729,22745,24760,17257,20381,27754,28666,400
2022-12-30 13:37:00,25487,26195,22415,24359,17075,20129,27200,28076,400
2022-12-30 13:38:00,24683,25323,21923,23734,16798,19738,26210,27001,400
2022-12-30 13:39:00,24835,25520,22064,23837,16908,19853,26427,27265,400
2022-12-30 13:40:00,24567,25247,21879,23597,16818,19710,26151,26970,400
2022-12-30 13:41:00,24190,24872,21578,23234,16641,19471,25781,26544,400
2022-12-30 13:42:00,24031,24689,21478,23095,16621,19424,25567,26314,400
2022-12-30 13:43:00,23930,24634,21375,22973,16561,19339,25538,26345,400
2022-12-30 13:44:00,23674,24386,21147,22722,16417,19151,25305,26144,400
2022-12-30 13:45:00,23545,24268,21014,22579,16332,19043,25210,26037,400
2022-12-30 13:46:00,23319,24050,20809,22364,16194,18880,24982,25828,400
2022-12-30 13:47:00,23315,24035,20772,22340,16158,18850,24988,25885,400
2022-12-30 13:48:00,23197,23912,20655,22231,16062,18739,24885,25819,400
2022-12-30 13:49:00,22985,23684,20490,22054,15942,18589,24653,25589,400
2022-12-30 13:50:00,22624,23318,20221,21744,15759,18354,24244,25150,400
2022-12-30 13:51:00,22232,22930,19926,21388,15574,18105,23814,24663,400
2022-12-30 13:52:00,21841,22539,19614,21025,15391,17848,23392,24210,400
2022-12-30 13:53:00,21338,22023,19220,20558,15154,17522,22856,23666,400
2022-12-30 13:54:00,21119,21811,19016,20332,15059,17370,22656,23498,400
2022-12-30 13:55:00,21205,21947,19025,20366,15097,17398,22866,23729,400
2022-12-30 13:56:00,20978,21723,18794,20117,14956,17201,22637,23511,400
2022-12-30 13:57:00,20350,21034,18284,19534,14635,16776,21860,22686,400
2022-12-30 13:58:00,19568,20160,17668,18828,14232,16252,20933,21694,400
2022-12-30 13:59:00,19308,19873,17410,18570,14090,16032,20651,21376,400
2022-12-30 14:00:00,19224,19828,17303,18484,14026,15914,20642,21344,400
2022-12-30 14:01:00,18936,19538,17073,18226,13851,15680,20364,21052,400
2022-12-30 14:02:00,18530,19102,16779,17856,13634,15391,19896,20547,400
2022-12-30 14:03:00,18365,18915,16649,17689,13530,15249,19701,20332,400
2022-12-30 14:04:00,18514,19091,16726,17804,13569,15295,19889,20523,400
2022-12-30 14:05:00,18622,19212,16777,17888,13591,15327,19987,20655,400
2022-12-30 14:06:00,18800,19407,16875,18039,13647,15409,20181,20871,400
2022-12-30 14:07:00,19005,19635,17007,18226,13727,15516,20424,21124,400
2022-12-30 14:08:00,19033,19654,17023,18254,13721,15509,20433,21143,400
2022-12-30 14:09:00,18888,19456,16918,18133,13636,15389,20228,20936,400
2022-12-30 14:10:00,18637,19175,16738,17930,13500,15207,19942,20648,400
2022-12-30 14:11:00,18387,18897,16548,17724,13355,15013,19681,20382,400
2022-12-30 14:12:00,18209,18717,16395,17560,13234,14859,19515,20212,400
2022-12-30 14:13:00,18204,18727,16363,17549,13188,14807,19525,20209,400
2022-12-30 14:14:00,18237,18775,16353,17563,13150,14773,19531,20198,400
